"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.1,80.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.15,121.2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.2,161.6
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.25,202
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.3,242.4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.35,282.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.4,323.2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.45,363.6
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.5,404
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.55,444.4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.6,484.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.65,525.2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.7,565.6
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.75,606
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.8,646.4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.85,686.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.9,727.2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.95,767.6
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.975,787.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","US","quantile",0.99,799.92
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.01,0.03
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.025,0.075
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.05,0.15
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.1,0.3
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.15,0.45
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.2,0.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.25,0.75
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.3,0.9
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.35,1.05
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.4,1.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.45,1.35
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.5,1.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.55,1.65
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.6,1.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.65,1.95
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.7,2.1
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.75,2.25
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.8,2.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.85,2.55
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.9,2.7
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.95,2.85
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Utah","quantile",0.975,2.925
2023-10-14,"wk inc flu hosp	",1,"2023-10-31","Utah","quantile",0.99,2.97
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.01,0.03
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.025,0.075
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.05,0.15
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.1,0.3
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.15,0.45
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.2,0.6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.25,0.75
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.3,0.9
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.35,1.05
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.4,1.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.45,1.35
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.5,1.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.55,1.65
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.6,1.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.65,1.95
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.7,2.1
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.75,2.25
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.8,2.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.85,2.55
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.9,2.7
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.95,2.85
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Utah","quantile",0.975,2.925
2023-10-14,"wk inc flu hosp	",2,"2023-11-07","Utah","quantile",0.99,2.97
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.01,0.03
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.025,0.075
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.05,0.15
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.1,0.3
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.15,0.45
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.2,0.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.25,0.75
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.3,0.9
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.35,1.05
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.4,1.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.45,1.35
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.5,1.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.55,1.65
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.6,1.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.65,1.95
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.7,2.1
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.75,2.25
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.8,2.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.85,2.55
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.9,2.7
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.95,2.85
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Utah","quantile",0.975,2.925
2023-10-14,"wk inc flu hosp	",3,"2023-11-14","Utah","quantile",0.99,2.97
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.01,0.03
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.025,0.075
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.05,0.15
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.1,0.3
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.15,0.45
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.2,0.6
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.25,0.75
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.3,0.9
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.35,1.05
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.4,1.2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.45,1.35
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.5,1.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.55,1.65
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.6,1.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.65,1.95
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.7,2.1
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.75,2.25
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.8,2.4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.85,2.55
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.9,2.7
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.95,2.85
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.975,2.925
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Utah","quantile",0.99,2.97
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.01,0.55
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.025,1.375
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.05,2.75
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.1,5.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.15,8.25
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.2,11
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.25,13.75
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.3,16.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.35,19.25
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.4,22
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.45,24.75
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.5,27.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.55,30.25
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.6,33
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.65,35.75
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.7,38.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.75,41.25
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.8,44
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.85,46.75
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.9,49.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.95,52.25
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Virginia","quantile",0.975,53.625
2023-10-14,"wk inc flu hosp	",1,"2023-10-31","Virginia","quantile",0.99,54.45
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.01,0.43
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.025,1.075
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.05,2.15
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.1,4.3
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.15,6.45
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.2,8.6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.25,10.75
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.3,12.9
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.35,15.05
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.4,17.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.45,19.35
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.5,21.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.55,23.65
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.6,25.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.65,27.95
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.7,30.1
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.75,32.25
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.8,34.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.85,36.55
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.9,38.7
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.95,40.85
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Virginia","quantile",0.975,41.925
2023-10-14,"wk inc flu hosp	",2,"2023-11-07","Virginia","quantile",0.99,42.57
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.01,0.54
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.025,1.35
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.05,2.7
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.1,5.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.15,8.1
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.2,10.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.25,13.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.3,16.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.35,18.9
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.4,21.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.45,24.3
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.5,27
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.55,29.7
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.6,32.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.65,35.1
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.7,37.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.75,40.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.8,43.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.85,45.9
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.9,48.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.95,51.3
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Virginia","quantile",0.975,52.65
2023-10-14,"wk inc flu hosp	",3,"2023-11-14","Virginia","quantile",0.99,53.46
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.01,0.47
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.025,1.175
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.05,2.35
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.1,4.7
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.15,7.05
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.2,9.4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.25,11.75
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.3,14.1
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.35,16.45
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.4,18.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.45,21.15
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.5,23.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.55,25.85
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.6,28.2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.65,30.55
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.7,32.9
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.75,35.25
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.8,37.6
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.85,39.95
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.9,42.3
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.95,44.65
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.975,45.825
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Virginia","quantile",0.99,46.53
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.01,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.025,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.05,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.1,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.15,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.2,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.25,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.3,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.35,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.4,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.45,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.5,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.55,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.6,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.65,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.7,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.75,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.8,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.85,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.9,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.95,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Vermont","quantile",0.975,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-31","Vermont","quantile",0.99,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.01,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.025,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.05,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.1,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.15,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.2,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.25,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.3,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.35,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.4,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.45,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.5,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.55,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.6,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.65,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.7,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.75,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.8,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.85,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.9,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.95,0
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Vermont","quantile",0.975,0
2023-10-14,"wk inc flu hosp	",2,"2023-11-07","Vermont","quantile",0.99,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.01,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.025,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.05,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.1,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.15,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.2,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.25,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.3,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.35,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.4,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.45,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.5,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.55,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.6,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.65,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.7,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.75,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.8,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.85,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.9,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.95,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Vermont","quantile",0.975,0
2023-10-14,"wk inc flu hosp	",3,"2023-11-14","Vermont","quantile",0.99,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.01,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.025,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.05,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.1,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.15,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.2,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.25,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.3,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.35,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.4,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.45,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.5,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.55,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.6,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.65,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.7,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.75,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.8,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.85,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.9,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.95,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.975,0
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Vermont","quantile",0.99,0
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Washington","quantile",0.01,0.38
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Washington","quantile",0.025,0.95
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Washington","quantile",0.05,1.9
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Washington","quantile",0.1,3.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Washington","quantile",0.15,5.7
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Washington","quantile",0.2,7.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Washington","quantile",0.25,9.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Washington","quantile",0.3,11.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Washington","quantile",0.35,13.3
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Washington","quantile",0.4,15.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Washington","quantile",0.45,17.1
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Washington","quantile",0.5,19
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Washington","quantile",0.55,20.9
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Washington","quantile",0.6,22.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Washington","quantile",0.65,24.7
