location,output_type_id,reference_date,target,horizon,target_end_date,output_type,value
53,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,76
53,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,91
53,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,106
53,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,125
54,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
54,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,0
54,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
54,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
54,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
54,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
54,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
54,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
54,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
54,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
54,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,4
54,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,7
54,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,5
54,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,5
54,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,6
54,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,7
54,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,8
54,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,9
54,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,11
54,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,13
54,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,17
54,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,21
54,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,25
55,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
55,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
55,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,4
55,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,5
55,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,7
55,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,9
55,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,10
55,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,12
55,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,14
55,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,16
55,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,18
55,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,23
55,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,22
55,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,24
55,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,26
55,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,29
55,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,32
55,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,36
55,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,41
55,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,47
55,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,57
55,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,67
55,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,79
56,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
56,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,1
56,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
56,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,2
56,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,3
56,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,4
56,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,4
56,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,5
56,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,6
56,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,6
56,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,7
56,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,8
56,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,8
56,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,9
56,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,10
56,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,10
56,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,11
56,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,12
56,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,14
56,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,15
56,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,18
56,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,21
56,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,24
72,0.01,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,11
72,0.025,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,14
72,0.05,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,16
72,0.1,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,20
72,0.15,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,23
72,0.2,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,25
72,0.25,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,27
72,0.3,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,29
72,0.35,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,31
72,0.4,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,33
72,0.45,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,35
72,0.5,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,36
72,0.55,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,39
72,0.6,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,41
72,0.65,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,43
72,0.7,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,45
72,0.75,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,47
72,0.8,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,50
72,0.85,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,54
72,0.9,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,58
72,0.95,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,65
72,0.975,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,72
72,0.99,2024-11-30,wk inc flu hosp,0,2024-11-30,quantile,79
