date,location,location_name,value,weekly_rate
2022-07-09,29,Missouri,16,0.25954909509019086
2022-07-09,28,Mississippi,21,0.7173833953072878
2022-07-09,30,Montana,2,0.17864113051253033
2022-07-09,37,North Carolina,16,0.15099236903440946
2022-07-09,38,North Dakota,0,0
2022-07-09,31,Nebraska,5,0.25490630918605867
2022-07-09,33,New Hampshire,1,0.07170041844364204
2022-07-09,34,New Jersey,18,0.19450760238366904
2022-07-09,35,New Mexico,0,0
2022-07-09,32,Nevada,22,0.6949843296828755
2022-07-09,36,New York,36,0.18313909566932
2022-07-09,39,Ohio,9,0.07660028854477581
2022-07-09,40,Oklahoma,27,0.6747864300948749
2022-07-09,41,Oregon,0,0
2022-07-09,42,Pennsylvania,41,0.3161317563139222
2022-07-09,72,Puerto Rico,17,0.527657149490547
2022-07-09,44,Rhode Island,0,0
2022-07-09,45,South Carolina,16,0.3049920139747341
2022-07-09,46,South Dakota,0,0
2022-07-09,47,Tennessee,13,0.18490579831869425
2022-07-09,48,Texas,78,0.26074225497724374
2022-07-09,US,US,884,0.26610470330249725
2022-07-09,49,Utah,0,0
2022-07-09,51,Virginia,27,0.31454358677080935
2022-07-09,50,Vermont,1,0.15458100817733533
2022-07-09,53,Washington,31,0.4007324872793289
2022-07-09,55,Wisconsin,1,0.016974983288128954
2022-07-09,54,West Virginia,7,0.3943713073465177
2022-07-09,56,Wyoming,2,0.34567209890370093
2022-07-02,02,Alaska,2,0.2811255141082839
2022-07-02,01,Alabama,8,0.15798480897069342
2022-07-02,05,Arkansas,12,0.3944931387780838
2022-07-02,04,Arizona,16,0.21795342280866223
2022-07-02,06,California,199,0.511745050364585
2022-07-02,08,Colorado,14,0.24122343010068667
2022-07-02,09,Connecticut,8,0.22092801364451412
2022-07-02,11,District of Columbia,1,0.14957162686067105
2022-07-02,10,Delaware,1,0.09853459352509479
2022-07-02,12,Florida,223,1.0052357002742356
2022-07-02,13,Georgia,34,0.31320661485000995
2022-07-02,15,Hawaii,3,0.21444241041847006
2022-07-02,19,Iowa,4,0.12499125061245712
2022-07-02,16,Idaho,3,0.1549970266403723
2022-07-02,17,Illinois,8,0.06367857095098214
2022-07-02,18,Indiana,18,0.2634683174225304
2022-07-02,20,Kansas,4,0.13715299862744137
2022-07-02,21,Kentucky,4,0.08900005985254025
2022-07-02,22,Louisiana,5,0.1092878497702988
2022-07-02,25,Massachusetts,9,0.12896454936490692
2022-07-02,24,Maryland,14,0.22826843716014497
2022-07-02,23,Maine,2,0.14445199607379475
2022-07-02,26,Michigan,11,0.10964830306790968
2022-07-02,27,Minnesota,1,0.017493074491808692
2022-07-02,29,Missouri,13,0.2108836397607801
2022-07-02,28,Mississippi,17,0.5807389390582806
2022-07-02,30,Montana,4,0.35728226102506067
2022-07-02,37,North Carolina,41,0.3869179456506742
2022-07-02,38,North Dakota,0,0
2022-07-02,31,Nebraska,9,0.4588313565349056
2022-07-02,33,New Hampshire,3,0.2151012553309261
2022-07-02,34,New Jersey,15,0.16208966865305754
2022-07-02,35,New Mexico,15,0.7142588445482289
2022-07-02,32,Nevada,23,0.7265745264866426
2022-07-02,36,New York,45,0.22892386958664998
2022-07-02,39,Ohio,14,0.11915600440298459
2022-07-02,40,Oklahoma,26,0.6497943400913611
2022-07-02,41,Oregon,3,0.07077700172106076
2022-07-02,42,Pennsylvania,43,0.3315528175975282
2022-07-02,72,Puerto Rico,28,0.8690823638667833
2022-07-02,44,Rhode Island,0,0
2022-07-02,45,South Carolina,16,0.3049920139747341
2022-07-02,46,South Dakota,1,0.11031950735720794
2022-07-02,47,Tennessee,28,0.3982586425325722
2022-07-02,48,Texas,96,0.32091354458737686
2022-07-02,US,US,1170,0.35219740142977574
2022-07-02,49,Utah,7,0.20733135519474635
2022-07-02,51,Virginia,47,0.5475388362306681
2022-07-02,50,Vermont,3,0.463743024532006
2022-07-02,53,Washington,55,0.7109769935600997
2022-07-02,55,Wisconsin,8,0.13579986630503163
2022-07-02,54,West Virginia,5,0.28169379096179836
2022-07-02,56,Wyoming,1,0.17283604945185047
2022-06-25,02,Alaska,3,0.4216882711624259
2022-06-25,01,Alabama,15,0.29622151682005016
2022-06-25,05,Arkansas,16,0.5259908517041118
2022-06-25,04,Arizona,38,0.5176393791705728
2022-06-25,06,California,249,0.6403242087476465
2022-06-25,08,Colorado,9,0.15507220506472713
2022-06-25,09,Connecticut,6,0.1656960102333856
2022-06-25,11,District of Columbia,3,0.4487148805820131
2022-06-25,10,Delaware,3,0.29560378057528436
2022-06-25,12,Florida,319,1.43798290756718
2022-06-25,13,Georgia,25,0.23029898150736025
2022-06-25,15,Hawaii,6,0.42888482083694013
2022-06-25,19,Iowa,6,0.18748687591868568
2022-06-25,16,Idaho,2,0.10333135109358152
2022-06-25,17,Illinois,20,0.15919642737745537
2022-06-25,18,Indiana,23,0.3366539611510111
2022-06-25,20,Kansas,4,0.13715299862744137
2022-06-25,21,Kentucky,16,0.356000239410161
2022-06-25,22,Louisiana,9,0.19671812958653784
2022-06-25,25,Massachusetts,18,0.25792909872981384
2022-06-25,24,Maryland,22,0.35870754410879924
2022-06-25,23,Maine,5,0.3611299901844869
2022-06-25,26,Michigan,16,0.15948844082605043
2022-06-25,27,Minnesota,0,0
2022-06-25,29,Missouri,20,0.3244363688627386
2022-06-25,28,Mississippi,23,0.7857056234317914
2022-06-25,30,Montana,0,0
2022-06-25,37,North Carolina,60,0.5662213838790355
2022-06-25,38,North Dakota,0,0
2022-06-25,31,Nebraska,6,0.3058875710232704
2022-06-25,33,New Hampshire,1,0.07170041844364204
2022-06-25,34,New Jersey,25,0.2701494477550959
2022-06-25,35,New Mexico,7,0.3333207941225068
2022-06-25,32,Nevada,30,0.947705904113012
2022-06-25,36,New York,66,0.33575500872708663
2022-06-25,39,Ohio,14,0.11915600440298459
2022-06-25,40,Oklahoma,28,0.6997785200983888
2022-06-25,41,Oregon,8,0.18873867125616203
2022-06-25,42,Pennsylvania,40,0.30842122567211927
2022-06-25,72,Puerto Rico,17,0.527657149490547
2022-06-25,44,Rhode Island,1,0.09171030548702758
2022-06-25,45,South Carolina,34,0.6481080296963099
2022-06-25,46,South Dakota,3,0.33095852207162385
2022-06-25,47,Tennessee,22,0.312917504847021
2022-06-25,48,Texas,123,0.41117047900257664
2022-06-25,US,US,1486,0.4473208021578178
2022-06-25,49,Utah,4,0.11847506011128363
2022-06-25,51,Virginia,44,0.5125895488116893
2022-06-25,50,Vermont,0,0
2022-06-25,53,Washington,64,0.8273186834153887
2022-06-25,55,Wisconsin,7,0.11882488301690267
2022-06-25,54,West Virginia,6,0.33803254915415804
2022-06-25,56,Wyoming,0,0
2022-06-18,02,Alaska,1,0.14056275705414195
2022-06-18,01,Alabama,17,0.3357177190627235
2022-06-18,05,Arkansas,13,0.4273675670095908
2022-06-18,04,Arizona,57,0.7764590687558592
2022-06-18,06,California,315,0.8100486978132877
2022-06-18,08,Colorado,28,0.48244686020137334
2022-06-18,09,Connecticut,14,0.38662402387789974
2022-06-18,11,District of Columbia,2,0.2991432537213421
2022-06-18,10,Delaware,2,0.19706918705018958
2022-06-18,12,Florida,486,2.1907827369205313
2022-06-18,13,Georgia,36,0.3316305333705988
2022-06-18,15,Hawaii,4,0.28592321389129344
2022-06-18,19,Iowa,6,0.18748687591868568
2022-06-18,16,Idaho,7,0.36165972882753533
2022-06-18,17,Illinois,25,0.1989955342218192
2022-06-18,18,Indiana,21,0.30737970365961886
2022-06-18,20,Kansas,1,0.034288249656860344
2022-06-18,21,Kentucky,7,0.15575010474194545
2022-06-18,22,Louisiana,14,0.30600597935683665
2022-06-18,25,Massachusetts,17,0.24359970435593528
2022-06-18,24,Maryland,22,0.35870754410879924
2022-06-18,23,Maine,3,0.2166779941106921
2022-06-18,26,Michigan,23,0.2292646336874475
2022-06-18,27,Minnesota,10,0.17493074491808694
2022-06-18,29,Missouri,25,0.40554546107842326
2022-06-18,28,Mississippi,14,0.4782555968715252
2022-06-18,30,Montana,1,0.08932056525626517
2022-06-18,37,North Carolina,63,0.5945324530729873
2022-06-18,38,North Dakota,0,0
2022-06-18,31,Nebraska,3,0.1529437855116352
2022-06-18,33,New Hampshire,2,0.14340083688728408
2022-06-18,34,New Jersey,46,0.4970749838693765
2022-06-18,35,New Mexico,17,0.8094933571546594
2022-06-18,32,Nevada,56,1.7690510210109558
2022-06-18,36,New York,92,0.46802213337715104
2022-06-18,39,Ohio,23,0.1957562929477604
2022-06-18,40,Oklahoma,28,0.6997785200983888
2022-06-18,41,Oregon,12,0.28310800688424304
2022-06-18,42,Pennsylvania,47,0.3623949401647401
2022-06-18,72,Puerto Rico,31,0.9621983314239387
2022-06-18,44,Rhode Island,2,0.18342061097405515
2022-06-18,45,South Carolina,24,0.4574880209621011
2022-06-18,46,South Dakota,2,0.22063901471441588
2022-06-18,47,Tennessee,29,0.4124821654801641
2022-06-18,48,Texas,137,0.4579703709215691
2022-06-18,US,US,1890,0.5689342638480993
2022-06-18,49,Utah,2,0.059237530055641814
2022-06-18,51,Virginia,36,0.4193914490277458
2022-06-18,50,Vermont,2,0.30916201635467067
2022-06-18,53,Washington,44,0.5687815948480798
2022-06-18,55,Wisconsin,9,0.15277484959316057
2022-06-18,54,West Virginia,8,0.4507100655388774
2022-06-18,56,Wyoming,4,0.6913441978074019
2022-06-11,02,Alaska,6,0.8433765423248518
2022-06-11,01,Alabama,19,0.3752139213053969
2022-06-11,05,Arkansas,22,0.7232374210931536
2022-06-11,04,Arizona,97,1.3213426257775147
2022-06-11,06,California,409,1.0517775155734435
2022-06-11,08,Colorado,39,0.6719795552804843
2022-06-11,09,Connecticut,36,0.9941760614003136
2022-06-11,11,District of Columbia,2,0.2991432537213421
2022-06-11,10,Delaware,6,0.5912075611505687
2022-06-11,12,Florida,570,2.5694365433018578
2022-06-11,13,Georgia,42,0.3869022889323652
2022-06-11,15,Hawaii,3,0.21444241041847006
2022-06-11,19,Iowa,9,0.28123031387802855
2022-06-11,16,Idaho,7,0.36165972882753533
2022-06-11,17,Illinois,17,0.13531696327083706
2022-06-11,18,Indiana,11,0.1610084162026575
2022-06-11,20,Kansas,3,0.10286474897058102
2022-06-11,21,Kentucky,26,0.5785003890415116
2022-06-11,22,Louisiana,24,0.5245816788974342
2022-06-11,25,Massachusetts,50,0.7164697186939273
2022-06-11,24,Maryland,19,0.3097928790030539
2022-06-11,23,Maine,17,1.2278419666272553
2022-06-11,26,Michigan,35,0.34888096430698534
2022-06-11,27,Minnesota,4,0.06997229796723477
2022-06-11,29,Missouri,18,0.29199273197646475
2022-06-11,28,Mississippi,15,0.5124167109337769
2022-06-11,30,Montana,10,0.8932056525626517
2022-06-11,37,North Carolina,45,0.4246660379092766
2022-06-11,38,North Dakota,2,0.259046888782104
2022-06-11,31,Nebraska,9,0.4588313565349056
2022-06-11,33,New Hampshire,4,0.28680167377456817
2022-06-11,34,New Jersey,49,0.529492917599988
2022-06-11,35,New Mexico,31,1.476134945399673
2022-06-11,32,Nevada,82,2.5903961379088996
2022-06-11,36,New York,104,0.5290684986002577
2022-06-11,39,Ohio,23,0.1957562929477604
2022-06-11,40,Oklahoma,27,0.6747864300948749
2022-06-11,41,Oregon,18,0.4246620103263645
2022-06-11,42,Pennsylvania,56,0.43178971594096693
2022-06-11,72,Puerto Rico,20,0.6207731170477023
2022-06-11,44,Rhode Island,1,0.09171030548702758
2022-06-11,45,South Carolina,33,0.6290460288228891
2022-06-11,46,South Dakota,1,0.11031950735720794
2022-06-11,47,Tennessee,20,0.2844704589518373
2022-06-11,48,Texas,106,0.35434203881522863
2022-06-11,US,US,2286,0.6881395381781772
2022-06-11,49,Utah,3,0.08885629508346272
2022-06-11,51,Virginia,41,0.4776402613927105
2022-06-11,50,Vermont,3,0.463743024532006
2022-06-11,53,Washington,57,0.7368307024168306
2022-06-11,55,Wisconsin,15,0.2546247493219343
2022-06-11,54,West Virginia,13,0.7324038565006757
2022-06-11,56,Wyoming,7,1.2098523461629533
2022-06-04,02,Alaska,2,0.2811255141082839
2022-06-04,01,Alabama,19,0.3752139213053969
2022-06-04,05,Arkansas,19,0.6246141363986327
2022-06-04,04,Arizona,216,2.94237120791694
2022-06-04,06,California,445,1.1443545096092478
2022-06-04,08,Colorado,76,1.3094986205465848
2022-06-04,09,Connecticut,20,0.5523200341112853
2022-06-04,11,District of Columbia,5,0.7478581343033552
2022-06-04,10,Delaware,9,0.8868113417258531
2022-06-04,12,Florida,682,3.0743082851436263
2022-06-04,13,Georgia,65,0.5987773519191367
2022-06-04,15,Hawaii,4,0.28592321389129344
2022-06-04,19,Iowa,6,0.18748687591868568
2022-06-04,16,Idaho,12,0.6199881065614892
2022-06-04,17,Illinois,41,0.3263526761237835
2022-06-04,18,Indiana,28,0.4098396048794918
2022-06-04,20,Kansas,3,0.10286474897058102
2022-06-04,21,Kentucky,26,0.5785003890415116
2022-06-04,22,Louisiana,12,0.2622908394487171
2022-06-04,25,Massachusetts,50,0.7164697186939273
2022-06-04,24,Maryland,19,0.3097928790030539
2022-06-04,23,Maine,12,0.8667119764427684
2022-06-04,26,Michigan,70,0.6977619286139707
2022-06-04,27,Minnesota,6,0.10495844695085216
2022-06-04,29,Missouri,31,0.5028763717372449
2022-06-04,28,Mississippi,23,0.7857056234317914
2022-06-04,30,Montana,23,2.054373000894099
2022-06-04,37,North Carolina,26,0.24536259968091537
2022-06-04,38,North Dakota,3,0.388570333173156
2022-06-04,31,Nebraska,6,0.3058875710232704
2022-06-04,33,New Hampshire,8,0.5736033475491363
2022-06-04,34,New Jersey,53,0.5727168292408034
2022-06-04,35,New Mexico,55,2.618949096676839
2022-06-04,32,Nevada,62,1.9585922018335582
2022-06-04,36,New York,124,0.6308124406387688
2022-06-04,39,Ohio,46,0.3915125858955208
2022-06-04,40,Oklahoma,36,0.8997152401265
2022-06-04,41,Oregon,29,0.6841776833035873
2022-06-04,42,Pennsylvania,66,0.5088950223589968
2022-06-04,72,Puerto Rico,30,0.9311596755715535
2022-06-04,44,Rhode Island,6,0.5502618329221655
2022-06-04,45,South Carolina,35,0.6671700305697308
2022-06-04,46,South Dakota,1,0.11031950735720794
2022-06-04,47,Tennessee,25,0.3555880736897966
2022-06-04,48,Texas,121,0.4044847801570063
2022-06-04,US,US,2802,0.8434676229113092
2022-06-04,49,Utah,6,0.17771259016692545
2022-06-04,51,Virginia,45,0.5242393112846823
2022-06-04,50,Vermont,0,0
2022-06-04,53,Washington,65,0.8402455378437541
2022-06-04,55,Wisconsin,16,0.27159973261006326
2022-06-04,54,West Virginia,7,0.3943713073465177
2022-06-04,56,Wyoming,7,1.2098523461629533
2022-05-28,02,Alaska,4,0.5622510282165678
2022-05-28,01,Alabama,20,0.39496202242673356
2022-05-28,05,Arkansas,17,0.5588652799356187
2022-05-28,04,Arizona,201,2.738039874033819
2022-05-28,06,California,415,1.0672070145794108
2022-05-28,08,Colorado,90,1.5507220506472714
2022-05-28,09,Connecticut,36,0.9941760614003136
2022-05-28,11,District of Columbia,4,0.5982865074426842
2022-05-28,10,Delaware,3,0.29560378057528436
2022-05-28,12,Florida,527,2.375601856701893
2022-05-28,13,Georgia,62,0.5711414741382534
2022-05-28,15,Hawaii,9,0.6433272312554102
2022-05-28,19,Iowa,6,0.18748687591868568
2022-05-28,16,Idaho,4,0.20666270218716304
2022-05-28,17,Illinois,51,0.4059508898125112
2022-05-28,18,Indiana,34,0.4976623773536686
2022-05-28,20,Kansas,3,0.10286474897058102
2022-05-28,21,Kentucky,27,0.6007504040046467
2022-05-28,22,Louisiana,9,0.19671812958653784
2022-05-28,25,Massachusetts,90,1.289645493649069
2022-05-28,24,Maryland,32,0.5217564277946171
2022-05-28,23,Maine,15,1.0833899705534606
2022-05-28,26,Michigan,93,0.9270265623014182
2022-05-28,27,Minnesota,12,0.20991689390170432
2022-05-28,29,Missouri,25,0.40554546107842326
2022-05-28,28,Mississippi,20,0.6832222812450359
2022-05-28,30,Montana,14,1.2504879135877123
2022-05-28,37,North Carolina,43,0.40579199177997544
2022-05-28,38,North Dakota,0,0
2022-05-28,31,Nebraska,3,0.1529437855116352
2022-05-28,33,New Hampshire,10,0.7170041844364203
2022-05-28,34,New Jersey,78,0.8428662769958992
2022-05-28,35,New Mexico,53,2.523714584070409
2022-05-28,32,Nevada,80,2.5272157443013654
2022-05-28,36,New York,163,0.8292131276138655
2022-05-28,39,Ohio,49,0.41704601541044606
2022-05-28,40,Oklahoma,39,0.9746915101370416
2022-05-28,41,Oregon,33,0.7785470189316683
2022-05-28,42,Pennsylvania,86,0.6631056351950564
2022-05-28,72,Puerto Rico,25,0.7759663963096279
2022-05-28,44,Rhode Island,7,0.6419721384091931
2022-05-28,45,South Carolina,34,0.6481080296963099
2022-05-28,46,South Dakota,4,0.44127802942883176
2022-05-28,47,Tennessee,23,0.3271410277946129
2022-05-28,48,Texas,140,0.46799891918992464
2022-05-28,US,US,2846,0.8567126533924289
2022-05-28,49,Utah,1,0.029618765027820907
2022-05-28,51,Virginia,42,0.4892900238657034
2022-05-28,50,Vermont,2,0.30916201635467067
2022-05-28,53,Washington,67,0.866099246700485
2022-05-28,55,Wisconsin,27,0.4583245487794817
2022-05-28,54,West Virginia,8,0.4507100655388774
2022-05-28,56,Wyoming,6,1.0370162967111027
2022-05-21,02,Alaska,18,2.5301296269745555
2022-05-21,01,Alabama,14,0.2764734156987135
2022-05-21,05,Arkansas,17,0.5588652799356187
2022-05-21,04,Arizona,234,3.1875688085766853
2022-05-21,06,California,362,0.9309131066933656
2022-05-21,08,Colorado,121,2.08485964587022
2022-05-21,09,Connecticut,75,2.07120012791732
2022-05-21,11,District of Columbia,4,0.5982865074426842
2022-05-21,10,Delaware,4,0.39413837410037916
2022-05-21,12,Florida,384,1.7309888291717777
2022-05-21,13,Georgia,44,0.40532620745295406
2022-05-21,15,Hawaii,11,0.7862888382010569
2022-05-21,19,Iowa,11,0.3437259391842571
2022-05-21,16,Idaho,14,0.7233194576550707
2022-05-21,17,Illinois,101,0.8039419582561496
2022-05-21,18,Indiana,47,0.6879450510477183
2022-05-21,20,Kansas,7,0.24001774759802239
2022-05-21,21,Kentucky,45,1.0012506733410778
2022-05-21,22,Louisiana,21,0.45900896903525495
2022-05-21,25,Massachusetts,154,2.206726733577296
2022-05-21,24,Maryland,49,0.7989395300605074
2022-05-21,23,Maine,37,2.672361927365203
2022-05-21,26,Michigan,145,1.4453639949860821
2022-05-21,27,Minnesota,13,0.22740996839351302
2022-05-21,29,Missouri,36,0.5839854639529295
2022-05-21,28,Mississippi,31,1.0589945359298056
2022-05-21,30,Montana,11,0.9825262178189168
2022-05-21,37,North Carolina,52,0.49072519936183073
2022-05-21,38,North Dakota,1,0.129523444391052
2022-05-21,31,Nebraska,7,0.35686883286048215
2022-05-21,33,New Hampshire,15,1.0755062766546306
2022-05-21,34,New Jersey,89,0.9617320340081414
2022-05-21,35,New Mexico,65,3.095121659708992
2022-05-21,32,Nevada,85,2.6851667283202008
2022-05-21,36,New York,194,0.9869162377735576
2022-05-21,39,Ohio,69,0.5872688788432812
2022-05-21,40,Oklahoma,32,0.7997468801124444
2022-05-21,41,Oregon,36,0.849324020652729
2022-05-21,42,Pennsylvania,160,1.233684902688477
2022-05-21,72,Puerto Rico,27,0.8380437080143982
2022-05-21,44,Rhode Island,6,0.5502618329221655
2022-05-21,45,South Carolina,44,0.8387280384305187
2022-05-21,46,South Dakota,6,0.6619170441432477
2022-05-21,47,Tennessee,19,0.27024693600424543
2022-05-21,48,Texas,151,0.5047702628405616
2022-05-21,US,US,3219,0.9689943890619215
2022-05-21,49,Utah,8,0.23695012022256726
2022-05-21,51,Virginia,41,0.4776402613927105
2022-05-21,50,Vermont,0,0
2022-05-21,53,Washington,54,0.6980501391317342
2022-05-21,55,Wisconsin,26,0.4413495654913528
2022-05-21,54,West Virginia,16,0.9014201310777548
2022-05-21,56,Wyoming,6,1.0370162967111027
2022-05-14,02,Alaska,3,0.4216882711624259
2022-05-14,01,Alabama,15,0.29622151682005016
2022-05-14,05,Arkansas,23,0.7561118493246606
2022-05-14,04,Arizona,202,2.7516619629593606
2022-05-14,06,California,285,0.7329012027834507
2022-05-14,08,Colorado,176,3.032523121265775
2022-05-14,09,Connecticut,70,1.9331201193894987
2022-05-14,11,District of Columbia,5,0.7478581343033552
2022-05-14,10,Delaware,6,0.5912075611505687
2022-05-14,12,Florida,288,1.2982416218788333
2022-05-14,13,Georgia,47,0.4329620852338373
2022-05-14,15,Hawaii,3,0.21444241041847006
2022-05-14,19,Iowa,17,0.5312128151029428
2022-05-14,16,Idaho,18,0.9299821598422336
2022-05-14,17,Illinois,129,1.026816956584587
2022-05-14,18,Indiana,38,0.5562108923364532
2022-05-14,20,Kansas,10,0.3428824965686034
2022-05-14,21,Kentucky,46,1.0235006883042128
2022-05-14,22,Louisiana,21,0.45900896903525495
2022-05-14,25,Massachusetts,169,2.421667649185474
2022-05-14,24,Maryland,59,0.9619884137463253
2022-05-14,23,Maine,37,2.672361927365203
2022-05-14,26,Michigan,180,1.7942449592930674
2022-05-14,27,Minnesota,17,0.29738226636074777
2022-05-14,29,Missouri,40,0.6488727377254772
2022-05-14,28,Mississippi,26,0.8881889656185468
2022-05-14,30,Montana,9,0.8038850873063865
2022-05-14,37,North Carolina,44,0.41522901484462604
2022-05-14,38,North Dakota,1,0.129523444391052
2022-05-14,31,Nebraska,4,0.20392504734884692
2022-05-14,33,New Hampshire,18,1.2906075319855568
2022-05-14,34,New Jersey,99,1.0697918131101798
2022-05-14,35,New Mexico,38,1.80945573952218
2022-05-14,32,Nevada,73,2.306084366674996
2022-05-14,36,New York,192,0.9767418435697065
2022-05-14,39,Ohio,82,0.697913740074624
2022-05-14,40,Oklahoma,51,1.2745965901792082
2022-05-14,41,Oregon,26,0.6134006815825266
2022-05-14,42,Pennsylvania,184,1.4187376380917485
2022-05-14,72,Puerto Rico,31,0.9621983314239387
2022-05-14,44,Rhode Island,8,0.7336824438962206
2022-05-14,45,South Carolina,34,0.6481080296963099
2022-05-14,46,South Dakota,11,1.2135145809292873
2022-05-14,47,Tennessee,35,0.49782330316571527
2022-05-14,48,Texas,165,0.5515701547595541
2022-05-14,US,US,3219,0.9689943890619215
2022-05-14,49,Utah,13,0.3850439453616718
2022-05-14,51,Virginia,47,0.5475388362306681
2022-05-14,50,Vermont,3,0.463743024532006
2022-05-14,53,Washington,57,0.7368307024168306
2022-05-14,55,Wisconsin,36,0.6110993983726423
2022-05-14,54,West Virginia,24,1.3521301966166321
2022-05-14,56,Wyoming,4,0.6913441978074019
2022-05-07,02,Alaska,6,0.8433765423248518
2022-05-07,01,Alabama,22,0.4344582246694069
2022-05-07,05,Arkansas,20,0.6574885646301397
2022-05-07,04,Arizona,177,2.411109739820826
2022-05-07,06,California,213,0.5477472147118422
2022-05-07,08,Colorado,260,4.4798637018698955
2022-05-07,09,Connecticut,76,2.098816129622884
2022-05-07,11,District of Columbia,2,0.2991432537213421
2022-05-07,10,Delaware,6,0.5912075611505687
2022-05-07,12,Florida,226,1.01875905050214
2022-05-07,13,Georgia,43,0.39611424819265967
2022-05-07,15,Hawaii,2,0.14296160694564672
2022-05-07,19,Iowa,20,0.6249562530622856
2022-05-07,16,Idaho,13,0.6716537821082799
2022-05-07,17,Illinois,116,0.9233392787892412
2022-05-07,18,Indiana,52,0.761130694776199
2022-05-07,20,Kansas,15,0.5143237448529051
2022-05-07,21,Kentucky,60,1.3350008977881038
2022-05-07,22,Louisiana,23,0.5027241089433745
2022-05-07,25,Massachusetts,182,2.607949776045895
2022-05-07,24,Maryland,49,0.7989395300605074
2022-05-07,23,Maine,8,0.577807984295179
2022-05-07,26,Michigan,171,1.704532711328414
2022-05-07,27,Minnesota,32,0.5597783837378781
2022-05-07,29,Missouri,68,1.1030836541333113
2022-05-07,28,Mississippi,23,0.7857056234317914
2022-05-07,30,Montana,20,1.7864113051253034
2022-05-07,37,North Carolina,54,0.5095992454911319
2022-05-07,38,North Dakota,1,0.129523444391052
2022-05-07,31,Nebraska,6,0.3058875710232704
2022-05-07,33,New Hampshire,23,1.6491096242037668
2022-05-07,34,New Jersey,124,1.3399412608652757
2022-05-07,35,New Mexico,72,3.4284424538314986
2022-05-07,32,Nevada,46,1.4531490529732851
2022-05-07,36,New York,242,1.2311016986659844
2022-05-07,39,Ohio,104,0.8851588898507426
2022-05-07,40,Oklahoma,37,0.9247073301300138
2022-05-07,41,Oregon,29,0.6841776833035873
2022-05-07,42,Pennsylvania,157,1.210553310763068
2022-05-07,72,Puerto Rico,34,1.055314298981094
2022-05-07,44,Rhode Island,6,0.5502618329221655
2022-05-07,45,South Carolina,24,0.4574880209621011
2022-05-07,46,South Dakota,3,0.33095852207162385
2022-05-07,47,Tennessee,22,0.312917504847021
2022-05-07,48,Texas,156,0.5214845099544875
2022-05-07,US,US,3252,0.9789281619227613
2022-05-07,49,Utah,14,0.4146627103894927
2022-05-07,51,Virginia,49,0.570838361176654
2022-05-07,50,Vermont,7,1.0820670572413473
2022-05-07,53,Washington,60,0.775611265701927
2022-05-07,55,Wisconsin,51,0.8657241476945766
2022-05-07,54,West Virginia,22,1.2394526802319128
2022-05-07,56,Wyoming,4,0.6913441978074019
2022-04-30,02,Alaska,1,0.14056275705414195
2022-04-30,01,Alabama,16,0.31596961794138684
2022-04-30,05,Arkansas,35,1.1506049881027445
2022-04-30,04,Arizona,164,2.234022583788788
2022-04-30,06,California,215,0.5528903810471646
2022-04-30,08,Colorado,165,2.842990426186664
2022-04-30,09,Connecticut,57,1.5741120972171632
2022-04-30,11,District of Columbia,3,0.4487148805820131
2022-04-30,10,Delaware,9,0.8868113417258531
2022-04-30,12,Florida,176,0.7933698800370648
2022-04-30,13,Georgia,37,0.34084249263089317
2022-04-30,15,Hawaii,4,0.28592321389129344
2022-04-30,19,Iowa,17,0.5312128151029428
2022-04-30,16,Idaho,15,0.7749851332018615
2022-04-30,17,Illinois,105,0.8357812437316406
2022-04-30,18,Indiana,74,1.083147527181514
2022-04-30,20,Kansas,23,0.7886297421077878
2022-04-30,21,Kentucky,98,2.180501466387236
2022-04-30,22,Louisiana,17,0.37157868921901593
2022-04-30,25,Massachusetts,196,2.8085612972801948
2022-04-30,24,Maryland,54,0.8804639719034164
2022-04-30,23,Maine,30,2.1667799411069213
2022-04-30,26,Michigan,136,1.3556517470214289
2022-04-30,27,Minnesota,29,0.5072991602624521
2022-04-30,29,Missouri,58,0.940865469701942
2022-04-30,28,Mississippi,27,0.9223500796807985
2022-04-30,30,Montana,18,1.607770174612773
2022-04-30,37,North Carolina,64,0.6039694761376379
2022-04-30,38,North Dakota,3,0.388570333173156
2022-04-30,31,Nebraska,16,0.8157001893953877
2022-04-30,33,New Hampshire,31,2.222712971752903
2022-04-30,34,New Jersey,132,1.4263890841469065
2022-04-30,35,New Mexico,52,2.4760973277671936
2022-04-30,32,Nevada,52,1.6426902337958875
2022-04-30,36,New York,280,1.4244151885391554
2022-04-30,39,Ohio,107,0.9106923193656679
2022-04-30,40,Oklahoma,48,1.1996203201686666
2022-04-30,41,Oregon,25,0.5898083476755063
2022-04-30,42,Pennsylvania,177,1.3647639235991276
2022-04-30,72,Puerto Rico,53,1.6450487601764112
2022-04-30,44,Rhode Island,5,0.4585515274351379
2022-04-30,45,South Carolina,39,0.7434180340634143
2022-04-30,46,South Dakota,9,0.9928755662148715
2022-04-30,47,Tennessee,49,0.6969526244320013
2022-04-30,48,Texas,202,0.6752555834026055
2022-04-30,US,US,3347,1.007525386825179
2022-04-30,49,Utah,3,0.08885629508346272
2022-04-30,51,Virginia,66,0.768884323217534
2022-04-30,50,Vermont,6,0.927486049064012
2022-04-30,53,Washington,42,0.5429278859913488
2022-04-30,55,Wisconsin,64,1.086398930440253
