"date","location_name","value","location"
"2023-05-27","Colorado",0.0013,"08"
"2023-05-27","District of Columbia",0.002,"11"
"2023-05-27","Florida",0.0091,"12"
"2023-05-27","Indiana",0.0012,"18"
"2023-05-27","Louisiana",0.0022,"22"
"2023-05-27","Maryland",0.0013,"24"
"2023-05-27","Massachusetts",0.0018,"25"
"2023-05-27","Montana",3e-04,"30"
"2023-05-27","New York",0.0021,"36"
"2023-05-27","Ohio",7e-04,"39"
"2023-05-27","South Carolina",0.0043,"45"
"2023-05-27","Utah",0.0039,"49"
"2023-05-27","Wisconsin",4e-04,"55"
"2023-05-20","Alaska",8e-04,"02"
"2023-05-20","District of Columbia",0.0014,"11"
"2023-05-20","Florida",0.0082,"12"
"2023-05-20","Hawaii",0.0039,"15"
"2023-05-20","Idaho",6e-04,"16"
"2023-05-20","Indiana",0.0011,"18"
"2023-05-20","New Hampshire",9e-04,"33"
"2023-05-20","New Jersey",0.002,"34"
"2023-05-20","New York",0.0018,"36"
"2023-05-20","Pennsylvania",0.001,"42"
"2023-05-20","Rhode Island",7e-04,"44"
"2023-05-20","Utah",0.0031,"49"
"2023-05-20","Arkansas",0.0027,"05"
"2023-05-20","California",9e-04,"06"
"2023-05-20","Kentucky",0.0018,"21"
"2023-05-20","Louisiana",0.0028,"22"
"2023-05-20","Massachusetts",0.0014,"25"
"2023-05-20","Michigan",0.0018,"26"
"2023-05-20","Montana",7e-04,"30"
"2023-05-20","New Mexico",0.0028,"35"
"2023-05-20","North Carolina",0.0043,"37"
"2023-05-20","Ohio",7e-04,"39"
"2023-05-20","South Dakota",9e-04,"46"
"2023-05-20","Tennessee",0.0033,"47"
"2023-05-20","Vermont",8e-04,"50"
"2023-05-20","Washington",0.0012,"53"
"2023-05-20","West Virginia",0.0016,"54"
"2023-05-20","Wyoming",0.0031,"56"
"2023-05-20","Alabama",0.0025,"01"
"2023-05-20","Arizona",0.0079,"04"
"2023-05-20","Connecticut",0.001,"09"
"2023-05-20","Delaware",7e-04,"10"
"2023-05-20","Georgia",0.0048,"13"
"2023-05-20","Maine",7e-04,"23"
"2023-05-20","Maryland",0.0011,"24"
"2023-05-20","Minnesota",7e-04,"27"
"2023-05-20","Mississippi",0.0047,"28"
"2023-05-20","Nebraska",4e-04,"31"
"2023-05-20","Nevada",0.0038,"32"
"2023-05-20","Oklahoma",5e-04,"40"
"2023-05-20","Texas",0.0037,"48"
"2023-05-20","US",0.0027,"US"
"2023-05-20","Colorado",0.0018,"08"
"2023-05-20","Illinois",0.0015,"17"
"2023-05-20","Iowa",0.0024,"19"
"2023-05-20","Kansas",5e-04,"20"
"2023-05-20","North Dakota",0.0013,"38"
"2023-05-20","Oregon",3e-04,"41"
"2023-05-20","South Carolina",0.0041,"45"
"2023-05-20","Virginia",0.0019,"51"
"2023-05-20","Wisconsin",5e-04,"55"
"2023-05-13","Alaska",0.0019,"02"
"2023-05-13","California",0.0011,"06"
"2023-05-13","Idaho",0.0011,"16"
"2023-05-13","Louisiana",0.002,"22"
"2023-05-13","Maine",4e-04,"23"
"2023-05-13","Massachusetts",0.0013,"25"
"2023-05-13","Montana",5e-04,"30"
"2023-05-13","New Jersey",0.0027,"34"
"2023-05-13","Texas",0.0035,"48"
"2023-05-13","Utah",0.0026,"49"
"2023-05-13","Washington",7e-04,"53"
"2023-05-13","Wyoming",0.0042,"56"
"2023-05-13","Hawaii",0.0032,"15"
"2023-05-13","Illinois",0.0021,"17"
"2023-05-13","Kentucky",0.0022,"21"
"2023-05-13","Maryland",0.0012,"24"
"2023-05-13","Mississippi",0.0042,"28"
"2023-05-13","Ohio",0.001,"39"
"2023-05-13","Rhode Island",0.0017,"44"
"2023-05-13","South Carolina",0.0031,"45"
"2023-05-13","Tennessee",0.0037,"47"
"2023-05-13","US",0.0027,"US"
"2023-05-13","Wisconsin",7e-04,"55"
"2023-05-13","Arizona",0.007,"04"
"2023-05-13","Arkansas",0.0024,"05"
"2023-05-13","Connecticut",0.0011,"09"
"2023-05-13","District of Columbia",0.0011,"11"
"2023-05-13","Indiana",0.0014,"18"
"2023-05-13","Michigan",0.0025,"26"
"2023-05-13","Minnesota",0.0028,"27"
"2023-05-13","Nebraska",4e-04,"31"
"2023-05-13","Nevada",0.0036,"32"
"2023-05-13","New Mexico",0.0022,"35"
"2023-05-13","New York",0.0021,"36"
"2023-05-13","North Carolina",0.0041,"37"
"2023-05-13","North Dakota",6e-04,"38"
"2023-05-13","Oregon",3e-04,"41"
"2023-05-13","South Dakota",0.0019,"46"
"2023-05-13","Vermont",0.001,"50"
"2023-05-13","Virginia",0.0018,"51"
"2023-05-13","West Virginia",0.0014,"54"
"2023-05-13","Alabama",0.002,"01"
"2023-05-13","Colorado",0.002,"08"
"2023-05-13","Delaware",6e-04,"10"
"2023-05-13","Florida",0.0076,"12"
"2023-05-13","Georgia",0.0047,"13"
"2023-05-13","Iowa",0.0028,"19"
"2023-05-13","Kansas",6e-04,"20"
"2023-05-13","New Hampshire",3e-04,"33"
"2023-05-13","Oklahoma",6e-04,"40"
"2023-05-13","Pennsylvania",9e-04,"42"
"2023-05-06","Kansas",6e-04,"20"
"2023-05-06","Maine",4e-04,"23"
"2023-05-06","Michigan",0.0023,"26"
"2023-05-06","Minnesota",0.0028,"27"
"2023-05-06","Nevada",0.0023,"32"
"2023-05-06","North Carolina",0.0039,"37"
"2023-05-06","Oklahoma",0.0011,"40"
"2023-05-06","Oregon",5e-04,"41"
"2023-05-06","US",0.0026,"US"
"2023-05-06","Vermont",8e-04,"50"
"2023-05-06","Virginia",0.002,"51"
"2023-05-06","West Virginia",8e-04,"54"
"2023-05-06","Wisconsin",6e-04,"55"
"2023-05-06","Wyoming",0.0019,"56"
"2023-05-06","Alabama",0.0027,"01"
"2023-05-06","Colorado",0.0015,"08"
"2023-05-06","Georgia",0.0038,"13"
"2023-05-06","Montana",0.0014,"30"
"2023-05-06","New York",0.0022,"36"
"2023-05-06","Alaska",0.0031,"02"
"2023-05-06","Delaware",8e-04,"10"
"2023-05-06","District of Columbia",0.001,"11"
"2023-05-06","Hawaii",0.0017,"15"
"2023-05-06","Illinois",0.0022,"17"
"2023-05-06","Indiana",0.0013,"18"
"2023-05-06","Kentucky",0.0019,"21"
"2023-05-06","Louisiana",0.0021,"22"
"2023-05-06","Maryland",9e-04,"24"
"2023-05-06","Massachusetts",0.0013,"25"
"2023-05-06","Nebraska",7e-04,"31"
"2023-05-06","New Jersey",0.0025,"34"
"2023-05-06","New Mexico",0.0018,"35"
"2023-05-06","Pennsylvania",9e-04,"42"
"2023-05-06","Rhode Island",9e-04,"44"
"2023-05-06","South Carolina",0.0035,"45"
"2023-05-06","South Dakota",0.0015,"46"
"2023-05-06","Texas",0.0034,"48"
"2023-05-06","Utah",0.0024,"49"
"2023-05-06","Arizona",0.0064,"04"
"2023-05-06","Arkansas",0.0015,"05"
"2023-05-06","California",9e-04,"06"
"2023-05-06","Connecticut",0.0013,"09"
"2023-05-06","Florida",0.007,"12"
"2023-05-06","Idaho",0.0016,"16"
"2023-05-06","Iowa",0.0022,"19"
"2023-05-06","Mississippi",0.0046,"28"
"2023-05-06","New Hampshire",9e-04,"33"
"2023-05-06","North Dakota",0.0011,"38"
"2023-05-06","Ohio",0.001,"39"
"2023-05-06","Tennessee",0.0032,"47"
"2023-05-06","Washington",7e-04,"53"
"2023-04-29","Arizona",0.0049,"04"
"2023-04-29","Arkansas",0.0017,"05"
"2023-04-29","Colorado",0.0013,"08"
"2023-04-29","Connecticut",0.0014,"09"
"2023-04-29","Illinois",0.0016,"17"
"2023-04-29","Massachusetts",0.0011,"25"
"2023-04-29","Michigan",0.0015,"26"
"2023-04-29","Nebraska",0.0012,"31"
"2023-04-29","New Mexico",0.0019,"35"
"2023-04-29","North Dakota",0.0012,"38"
"2023-04-29","South Dakota",0.0032,"46"
"2023-04-29","Tennessee",0.0033,"47"
"2023-04-29","Texas",0.0036,"48"
"2023-04-29","Vermont",6e-04,"50"
"2023-04-29","Wisconsin",9e-04,"55"
"2023-04-29","Wyoming",0.0035,"56"
"2023-04-29","District of Columbia",0.0014,"11"
"2023-04-29","Hawaii",0.0043,"15"
"2023-04-29","Maine",6e-04,"23"
"2023-04-29","Maryland",9e-04,"24"
"2023-04-29","Mississippi",0.0041,"28"
"2023-04-29","New Hampshire",4e-04,"33"
"2023-04-29","Oregon",6e-04,"41"
"2023-04-29","US",0.0024,"US"
"2023-04-29","West Virginia",8e-04,"54"
"2023-04-29","Alabama",0.0034,"01"
"2023-04-29","California",8e-04,"06"
"2023-04-29","Indiana",0.0017,"18"
"2023-04-29","Montana",7e-04,"30"
"2023-04-29","New Jersey",0.0024,"34"
"2023-04-29","North Carolina",0.0033,"37"
"2023-04-29","Ohio",9e-04,"39"
"2023-04-29","Rhode Island",5e-04,"44"
"2023-04-29","Virginia",0.0018,"51"
"2023-04-29","Washington",9e-04,"53"
"2023-04-29","Alaska",0.0018,"02"
"2023-04-29","Delaware",7e-04,"10"
"2023-04-29","Florida",0.0067,"12"
"2023-04-29","Georgia",0.0031,"13"
"2023-04-29","Idaho",0.0014,"16"
"2023-04-29","Iowa",0.0024,"19"
"2023-04-29","Kansas",5e-04,"20"
"2023-04-29","Kentucky",0.0017,"21"
"2023-04-29","Louisiana",0.0018,"22"
"2023-04-29","Minnesota",0.0042,"27"
"2023-04-29","Nevada",0.0029,"32"
"2023-04-29","New York",0.0019,"36"
"2023-04-29","Oklahoma",0.0012,"40"
"2023-04-29","Pennsylvania",0.0012,"42"
"2023-04-29","South Carolina",0.0028,"45"
"2023-04-29","Utah",0.0017,"49"
"2023-04-22","Alabama",0.0025,"01"
"2023-04-22","Arkansas",0.0017,"05"
"2023-04-22","California",0.001,"06"
"2023-04-22","Delaware",4e-04,"10"
"2023-04-22","District of Columbia",8e-04,"11"
"2023-04-22","Georgia",0.0027,"13"
"2023-04-22","Hawaii",0.0049,"15"
"2023-04-22","Idaho",0.001,"16"
"2023-04-22","Illinois",0.0013,"17"
"2023-04-22","Louisiana",0.0017,"22"
"2023-04-22","Maryland",0.0016,"24"
"2023-04-22","Minnesota",0.002,"27"
"2023-04-22","Montana",7e-04,"30"
"2023-04-22","Nevada",0.0018,"32"
"2023-04-22","New Hampshire",0.0011,"33"
"2023-04-22","New Mexico",0.0018,"35"
"2023-04-22","South Dakota",0.0013,"46"
"2023-04-22","Tennessee",0.003,"47"
"2023-04-22","Virginia",0.002,"51"
"2023-04-22","Washington",7e-04,"53"
"2023-04-22","Kansas",6e-04,"20"
"2023-04-22","Kentucky",0.0023,"21"
"2023-04-22","New Jersey",0.0031,"34"
"2023-04-22","North Dakota",6e-04,"38"
"2023-04-22","Ohio",8e-04,"39"
"2023-04-22","Oregon",5e-04,"41"
"2023-04-22","Pennsylvania",0.0014,"42"
"2023-04-22","Rhode Island",8e-04,"44"
"2023-04-22","South Carolina",0.0026,"45"
"2023-04-22","Utah",0.0021,"49"
"2023-04-22","West Virginia",9e-04,"54"
"2023-04-22","Wyoming",0.001,"56"
"2023-04-22","Arizona",0.0047,"04"
"2023-04-22","Colorado",0.0017,"08"
"2023-04-22","Connecticut",0.0013,"09"
"2023-04-22","Indiana",0.0012,"18"
"2023-04-22","Iowa",0.0022,"19"
"2023-04-22","Nebraska",8e-04,"31"
"2023-04-22","New York",0.0021,"36"
"2023-04-22","North Carolina",0.004,"37"
"2023-04-22","US",0.0023,"US"
"2023-04-22","Vermont",6e-04,"50"
"2023-04-22","Wisconsin",7e-04,"55"
"2023-04-22","Alaska",0.0029,"02"
"2023-04-22","Florida",0.0057,"12"
"2023-04-22","Maine",5e-04,"23"
"2023-04-22","Massachusetts",0.0017,"25"
"2023-04-22","Michigan",0.0014,"26"
"2023-04-22","Mississippi",0.0042,"28"
"2023-04-22","Oklahoma",3e-04,"40"
"2023-04-22","Texas",0.0034,"48"
"2023-04-15","Alaska",0.0018,"02"
"2023-04-15","Arizona",0.0039,"04"
"2023-04-15","Colorado",0.0018,"08"
"2023-04-15","Connecticut",0.0013,"09"
"2023-04-15","Delaware",7e-04,"10"
"2023-04-15","Maine",0.001,"23"
"2023-04-15","Maryland",0.0013,"24"
"2023-04-15","Nevada",0.0017,"32"
"2023-04-15","North Dakota",6e-04,"38"
"2023-04-15","Rhode Island",0.0014,"44"
"2023-04-15","Tennessee",0.0029,"47"
"2023-04-15","Virginia",0.0027,"51"
"2023-04-15","Wyoming",0.0019,"56"
"2023-04-15","Alabama",0.003,"01"
"2023-04-15","Florida",0.0057,"12"
"2023-04-15","Hawaii",0.0048,"15"
"2023-04-15","Indiana",0.0012,"18"
"2023-04-15","Massachusetts",0.0017,"25"
"2023-04-15","Minnesota",0.003,"27"
"2023-04-15","Nebraska",0.0019,"31"
"2023-04-15","Pennsylvania",0.0011,"42"
"2023-04-15","Utah",0.0018,"49"
"2023-04-15","Vermont",2e-04,"50"
"2023-04-15","Washington",0.0011,"53"
"2023-04-15","West Virginia",0.0011,"54"
"2023-04-15","Wisconsin",0.0014,"55"
"2023-04-15","Arkansas",0.0028,"05"
"2023-04-15","Idaho",0.0013,"16"
"2023-04-15","Illinois",0.0016,"17"
"2023-04-15","Iowa",0.0021,"19"
"2023-04-15","Kansas",7e-04,"20"
"2023-04-15","Michigan",0.0015,"26"
"2023-04-15","Montana",9e-04,"30"
"2023-04-15","New Hampshire",9e-04,"33"
"2023-04-15","New Jersey",0.004,"34"
"2023-04-15","New Mexico",0.0018,"35"
"2023-04-15","New York",0.0028,"36"
"2023-04-15","North Carolina",0.0045,"37"
"2023-04-15","Oregon",5e-04,"41"
"2023-04-15","South Dakota",0.0014,"46"
"2023-04-15","California",0.0011,"06"
"2023-04-15","District of Columbia",0.0019,"11"
"2023-04-15","Georgia",0.0028,"13"
"2023-04-15","Kentucky",0.0019,"21"
"2023-04-15","Louisiana",0.0022,"22"
"2023-04-15","Mississippi",0.0041,"28"
"2023-04-15","Ohio",0.0011,"39"
"2023-04-15","Oklahoma",2e-04,"40"
"2023-04-15","South Carolina",0.0022,"45"
"2023-04-15","Texas",0.0032,"48"
"2023-04-15","US",0.0025,"US"
"2023-04-08","Colorado",0.0014,"08"
"2023-04-08","Florida",0.0054,"12"
"2023-04-08","Hawaii",0.0071,"15"
"2023-04-08","Idaho",0.0015,"16"
"2023-04-08","Iowa",0.0024,"19"
"2023-04-08","Massachusetts",0.002,"25"
"2023-04-08","Michigan",0.0016,"26"
"2023-04-08","New Jersey",0.0053,"34"
"2023-04-08","New Mexico",0.0025,"35"
"2023-04-08","South Dakota",0.0022,"46"
"2023-04-08","Texas",0.0033,"48"
"2023-04-08","US",0.0027,"US"
"2023-04-08","Vermont",2e-04,"50"
"2023-04-08","Washington",0.001,"53"
"2023-04-08","Wyoming",0.0031,"56"
"2023-04-08","Arkansas",0.0024,"05"
"2023-04-08","Connecticut",0.0024,"09"
"2023-04-08","Delaware",1e-04,"10"
"2023-04-08","District of Columbia",0.0026,"11"
"2023-04-08","Georgia",0.0033,"13"
"2023-04-08","Indiana",0.0015,"18"
"2023-04-08","Minnesota",0.0035,"27"
"2023-04-08","Nevada",0.0021,"32"
"2023-04-08","New York",0.0033,"36"
"2023-04-08","North Carolina",0.0049,"37"
"2023-04-08","Oklahoma",6e-04,"40"
"2023-04-08","Oregon",6e-04,"41"
"2023-04-08","Tennessee",0.0026,"47"
"2023-04-08","Alabama",0.0033,"01"
"2023-04-08","Illinois",0.0018,"17"
"2023-04-08","Kansas",0.0013,"20"
"2023-04-08","Kentucky",0.0032,"21"
"2023-04-08","Maryland",0.0018,"24"
"2023-04-08","Mississippi",0.0047,"28"
"2023-04-08","Ohio",0.0014,"39"
"2023-04-08","West Virginia",0.0018,"54"
"2023-04-08","Alaska",0.0019,"02"
"2023-04-08","Arizona",0.0034,"04"
"2023-04-08","California",0.0012,"06"
"2023-04-08","Louisiana",0.0023,"22"
"2023-04-08","Maine",0.0012,"23"
"2023-04-08","Montana",0.001,"30"
"2023-04-08","Nebraska",0.0016,"31"
"2023-04-08","New Hampshire",4e-04,"33"
"2023-04-08","North Dakota",0.0018,"38"
"2023-04-08","Pennsylvania",0.0015,"42"
"2023-04-08","Rhode Island",0.002,"44"
"2023-04-08","South Carolina",0.0036,"45"
"2023-04-08","Utah",0.0024,"49"
"2023-04-08","Virginia",0.0028,"51"
"2023-04-08","Wisconsin",0.0013,"55"
"2023-04-01","Connecticut",0.0022,"09"
"2023-04-01","Georgia",0.0034,"13"
"2023-04-01","Iowa",0.0028,"19"
"2023-04-01","Kansas",0.0016,"20"
"2023-04-01","Nebraska",0.0017,"31"
"2023-04-01","New Hampshire",4e-04,"33"
"2023-04-01","New Mexico",0.0026,"35"
"2023-04-01","North Carolina",0.0054,"37"
"2023-04-01","Ohio",0.0015,"39"
"2023-04-01","South Carolina",0.0035,"45"
"2023-04-01","Texas",0.0032,"48"
"2023-04-01","US",0.0027,"US"
"2023-04-01","Utah",0.0019,"49"
"2023-04-01","Washington",7e-04,"53"
"2023-04-01","Alabama",0.003,"01"
"2023-04-01","Alaska",0.0023,"02"
"2023-04-01","California",0.0011,"06"
"2023-04-01","District of Columbia",0.0043,"11"
"2023-04-01","Indiana",0.0019,"18"
"2023-04-01","Louisiana",0.0024,"22"
"2023-04-01","Montana",9e-04,"30"
"2023-04-01","Nevada",0.0016,"32"
"2023-04-01","New York",0.0032,"36"
"2023-04-01","Oklahoma",7e-04,"40"
"2023-04-01","Virginia",0.0029,"51"
"2023-04-01","West Virginia",0.0024,"54"
"2023-04-01","Wisconsin",0.0011,"55"
"2023-04-01","Colorado",0.0016,"08"
"2023-04-01","Hawaii",0.0061,"15"
"2023-04-01","Illinois",0.0023,"17"
"2023-04-01","Maine",0.0012,"23"
"2023-04-01","Maryland",0.0027,"24"
"2023-04-01","Massachusetts",0.0021,"25"
"2023-04-01","Michigan",0.0015,"26"
"2023-04-01","Mississippi",0.0048,"28"
"2023-04-01","New Jersey",0.0049,"34"
"2023-04-01","Pennsylvania",0.0017,"42"
"2023-04-01","Vermont",0.001,"50"
"2023-04-01","Arizona",0.0027,"04"
"2023-04-01","Arkansas",0.0033,"05"
"2023-04-01","Delaware",0.0011,"10"
"2023-04-01","Florida",0.0053,"12"
"2023-04-01","Idaho",0.0016,"16"
"2023-04-01","Kentucky",0.0029,"21"
"2023-04-01","Minnesota",0.003,"27"
"2023-04-01","North Dakota",8e-04,"38"
"2023-04-01","Oregon",9e-04,"41"
"2023-04-01","Rhode Island",0.0017,"44"
"2023-04-01","South Dakota",0.002,"46"
"2023-04-01","Tennessee",0.0029,"47"
"2023-04-01","Wyoming",0.0034,"56"
"2023-03-25","Colorado",0.0014,"08"
"2023-03-25","Kansas",0.0011,"20"
"2023-03-25","Louisiana",0.0024,"22"
"2023-03-25","Massachusetts",0.0019,"25"
"2023-03-25","Michigan",0.0015,"26"
"2023-03-25","New Hampshire",0.0014,"33"
"2023-03-25","North Carolina",0.0054,"37"
"2023-03-25","South Dakota",0.0033,"46"
"2023-03-25","Vermont",8e-04,"50"
"2023-03-25","Wyoming",0.0017,"56"
"2023-03-25","California",0.0012,"06"
"2023-03-25","Connecticut",0.0017,"09"
"2023-03-25","Florida",0.0055,"12"
"2023-03-25","Georgia",0.0035,"13"
"2023-03-25","Illinois",0.0019,"17"
"2023-03-25","Indiana",0.0018,"18"
"2023-03-25","Kentucky",0.0034,"21"
"2023-03-25","Maryland",0.0025,"24"
"2023-03-25","Mississippi",0.0039,"28"
"2023-03-25","Montana",0.0012,"30"
"2023-03-25","North Dakota",8e-04,"38"
"2023-03-25","Ohio",0.0017,"39"
"2023-03-25","US",0.0027,"US"
"2023-03-25","Utah",0.0018,"49"
"2023-03-25","West Virginia",0.002,"54"
"2023-03-25","Wisconsin",0.0011,"55"
"2023-03-25","Alabama",0.0037,"01"
"2023-03-25","Arizona",0.0033,"04"
"2023-03-25","Arkansas",0.0041,"05"
"2023-03-25","Delaware",7e-04,"10"
"2023-03-25","Hawaii",0.0058,"15"
"2023-03-25","Idaho",9e-04,"16"
"2023-03-25","Iowa",0.0031,"19"
"2023-03-25","Maine",0.0011,"23"
"2023-03-25","Nebraska",0.0021,"31"
"2023-03-25","New Jersey",0.0046,"34"
"2023-03-25","New York",0.0028,"36"
"2023-03-25","Rhode Island",0.0018,"44"
"2023-03-25","Virginia",0.003,"51"
"2023-03-25","Washington",0.001,"53"
"2023-03-25","Alaska",0.0027,"02"
"2023-03-25","District of Columbia",0.0027,"11"
"2023-03-25","Minnesota",0.002,"27"
"2023-03-25","Nevada",0.0016,"32"
"2023-03-25","New Mexico",0.0024,"35"
"2023-03-25","Oklahoma",0.0011,"40"
"2023-03-25","Oregon",7e-04,"41"
"2023-03-25","Pennsylvania",0.0016,"42"
"2023-03-25","South Carolina",0.0032,"45"
"2023-03-25","Tennessee",0.0028,"47"
"2023-03-25","Texas",0.0034,"48"
"2023-03-18","Alaska",0.0026,"02"
"2023-03-18","California",0.0013,"06"
"2023-03-18","District of Columbia",0.0024,"11"
"2023-03-18","Hawaii",0.0057,"15"
"2023-03-18","Maryland",0.0018,"24"
"2023-03-18","Nevada",0.0012,"32"
"2023-03-18","North Carolina",0.006,"37"
"2023-03-18","Rhode Island",0.0011,"44"
"2023-03-18","Tennessee",0.0026,"47"
"2023-03-18","Texas",0.0036,"48"
"2023-03-18","Utah",0.0021,"49"
"2023-03-18","Vermont",0.0019,"50"
"2023-03-18","Virginia",0.0033,"51"
"2023-03-18","Washington",0.0013,"53"
"2023-03-18","Wisconsin",0.0012,"55"
"2023-03-18","Idaho",0.0017,"16"
"2023-03-18","Indiana",0.0023,"18"
"2023-03-18","Iowa",0.0024,"19"
"2023-03-18","Louisiana",0.0024,"22"
"2023-03-18","Minnesota",0.0011,"27"
"2023-03-18","New Hampshire",0.0017,"33"
"2023-03-18","North Dakota",0.0025,"38"
"2023-03-18","Ohio",0.0019,"39"
"2023-03-18","Oklahoma",0.0012,"40"
"2023-03-18","Oregon",0.001,"41"
"2023-03-18","Arkansas",0.0039,"05"
"2023-03-18","Connecticut",0.0018,"09"
"2023-03-18","Georgia",0.0043,"13"
"2023-03-18","Illinois",0.0017,"17"
"2023-03-18","Michigan",0.0017,"26"
"2023-03-18","Montana",0.0014,"30"
"2023-03-18","Nebraska",8e-04,"31"
"2023-03-18","Pennsylvania",0.0014,"42"
"2023-03-18","South Dakota",0.0018,"46"
"2023-03-18","Alabama",0.0035,"01"
"2023-03-18","Arizona",0.0031,"04"
"2023-03-18","Colorado",0.002,"08"
"2023-03-18","Delaware",6e-04,"10"
"2023-03-18","Florida",0.0057,"12"
"2023-03-18","Kansas",0.0012,"20"
"2023-03-18","Kentucky",0.0023,"21"
"2023-03-18","Maine",0.0012,"23"
"2023-03-18","Massachusetts",0.0022,"25"
"2023-03-18","Mississippi",0.0046,"28"
"2023-03-18","New Jersey",0.0042,"34"
"2023-03-18","New Mexico",0.0035,"35"
"2023-03-18","New York",0.0025,"36"
"2023-03-18","South Carolina",0.0029,"45"
"2023-03-18","US",0.0028,"US"
"2023-03-18","West Virginia",0.0014,"54"
"2023-03-18","Wyoming",0.002,"56"
"2023-03-11","Alabama",0.0028,"01"
"2023-03-11","Alaska",0.0043,"02"
"2023-03-11","Arkansas",0.0037,"05"
"2023-03-11","California",0.0014,"06"
"2023-03-11","Connecticut",0.0023,"09"
"2023-03-11","Florida",0.0061,"12"
"2023-03-11","Illinois",0.0017,"17"
"2023-03-11","Louisiana",0.0024,"22"
"2023-03-11","Massachusetts",0.0021,"25"
"2023-03-11","Nevada",0.0024,"32"
"2023-03-11","New Mexico",0.0031,"35"
"2023-03-11","Oregon",0.0015,"41"
"2023-03-11","South Dakota",0.0038,"46"
"2023-03-11","Tennessee",0.0032,"47"
"2023-03-11","Utah",0.0034,"49"
"2023-03-11","Washington",0.0014,"53"
"2023-03-11","Colorado",0.0019,"08"
"2023-03-11","Delaware",5e-04,"10"
"2023-03-11","Hawaii",0.0052,"15"
"2023-03-11","Indiana",0.0016,"18"
"2023-03-11","Iowa",0.0027,"19"
"2023-03-11","Kansas",0.002,"20"
"2023-03-11","Maryland",0.0023,"24"
"2023-03-11","Michigan",0.0016,"26"
"2023-03-11","Minnesota",0.0021,"27"
"2023-03-11","Montana",0.0024,"30"
"2023-03-11","New Hampshire",0.0016,"33"
"2023-03-11","North Dakota",0.0031,"38"
"2023-03-11","Pennsylvania",0.0016,"42"
"2023-03-11","South Carolina",0.0029,"45"
"2023-03-11","Vermont",0.0026,"50"
"2023-03-11","Wyoming",0.0013,"56"
"2023-03-11","District of Columbia",0.002,"11"
"2023-03-11","Georgia",0.0034,"13"
"2023-03-11","Kentucky",0.0021,"21"
"2023-03-11","Nebraska",0.0015,"31"
"2023-03-11","Rhode Island",9e-04,"44"
"2023-03-11","Texas",0.0041,"48"
"2023-03-11","US",0.0028,"US"
"2023-03-11","Virginia",0.0031,"51"
"2023-03-11","Arizona",0.0039,"04"
"2023-03-11","Idaho",0.0019,"16"
"2023-03-11","Maine",0.0014,"23"
"2023-03-11","Mississippi",0.005,"28"
"2023-03-11","New Jersey",0.0028,"34"
"2023-03-11","New York",0.0021,"36"
"2023-03-11","North Carolina",0.0049,"37"
"2023-03-11","Ohio",0.0016,"39"
"2023-03-11","Oklahoma",0.001,"40"
"2023-03-11","West Virginia",0.0014,"54"
"2023-03-11","Wisconsin",0.0012,"55"
"2023-03-04","Alaska",0.0045,"02"
"2023-03-04","Georgia",0.0039,"13"
"2023-03-04","Maryland",0.0019,"24"
"2023-03-04","Minnesota",0.0021,"27"
"2023-03-04","Mississippi",0.0053,"28"
"2023-03-04","North Carolina",0.006,"37"
"2023-03-04","Oregon",0.0013,"41"
"2023-03-04","Pennsylvania",0.0014,"42"
"2023-03-04","Vermont",0.0037,"50"
"2023-03-04","Washington",0.0018,"53"
"2023-03-04","Wisconsin",0.001,"55"
"2023-03-04","Wyoming",0.0023,"56"
"2023-03-04","Alabama",0.0033,"01"
"2023-03-04","Arizona",0.0033,"04"
"2023-03-04","Arkansas",0.0039,"05"
"2023-03-04","Colorado",0.0023,"08"
"2023-03-04","District of Columbia",0.0033,"11"
"2023-03-04","Illinois",0.0018,"17"
"2023-03-04","Kentucky",0.0021,"21"
"2023-03-04","Oklahoma",0.001,"40"
"2023-03-04","South Carolina",0.0036,"45"
"2023-03-04","South Dakota",0.0035,"46"
"2023-03-04","Virginia",0.0035,"51"
"2023-03-04","West Virginia",0.0025,"54"
"2023-03-04","California",0.0016,"06"
"2023-03-04","Connecticut",0.0018,"09"
"2023-03-04","Delaware",0.0014,"10"
"2023-03-04","Hawaii",0.0048,"15"
"2023-03-04","Idaho",0.0013,"16"
"2023-03-04","Indiana",0.0023,"18"
"2023-03-04","Iowa",0.0034,"19"
"2023-03-04","Louisiana",0.0029,"22"
"2023-03-04","Montana",0.0026,"30"
"2023-03-04","Nebraska",0.0011,"31"
"2023-03-04","Nevada",0.0025,"32"
"2023-03-04","New Jersey",0.0029,"34"
"2023-03-04","New Mexico",0.0036,"35"
"2023-03-04","New York",0.0019,"36"
"2023-03-04","US",0.003,"US"
"2023-03-04","Florida",0.0065,"12"
"2023-03-04","Kansas",0.0025,"20"
"2023-03-04","Maine",0.001,"23"
"2023-03-04","Massachusetts",0.0019,"25"
"2023-03-04","Michigan",0.0018,"26"
"2023-03-04","New Hampshire",0.0012,"33"
"2023-03-04","North Dakota",0.0037,"38"
"2023-03-04","Ohio",0.002,"39"
"2023-03-04","Rhode Island",0.0015,"44"
"2023-03-04","Tennessee",0.0031,"47"
"2023-03-04","Texas",0.0045,"48"
"2023-03-04","Utah",0.0034,"49"
"2023-02-25","California",0.0016,"06"
"2023-02-25","Colorado",0.0022,"08"
"2023-02-25","Connecticut",0.0021,"09"
