"as_of","target","target_end_date","location","location_name","observation","weekly_rate"
2025-04-12,"wk inc flu hosp",2024-11-30,"31","Nebraska",11,0.556010754258916
2025-04-12,"wk inc flu hosp",2024-11-30,"32","Nevada",61,1.90972570077541
2025-04-12,"wk inc flu hosp",2024-11-30,"33","New Hampshire",14,0.99853500649761
2025-04-12,"wk inc flu hosp",2024-11-30,"34","New Jersey",67,0.721140314423635
2025-04-12,"wk inc flu hosp",2024-11-30,"35","New Mexico",55,2.60124642269498
2025-04-12,"wk inc flu hosp",2024-11-30,"36","New York",145,0.740883959381982
2025-04-12,"wk inc flu hosp",2024-11-30,"37","North Carolina",43,0.396844037801333
2025-04-12,"wk inc flu hosp",2024-11-30,"38","North Dakota",1,0.127563060799106
2025-04-12,"wk inc flu hosp",2024-11-30,"39","Ohio",55,0.466657927436389
2025-04-12,"wk inc flu hosp",2024-11-30,"40","Oklahoma",40,0.98672265988854
2025-04-12,"wk inc flu hosp",2024-11-30,"41","Oregon",80,1.8897527683697
2025-04-12,"wk inc flu hosp",2024-11-30,"42","Pennsylvania",115,0.887230462278703
2025-04-12,"wk inc flu hosp",2024-11-30,"44","Rhode Island",6,0.547464236898725
2025-04-12,"wk inc flu hosp",2024-11-30,"45","South Carolina",18,0.334973774344917
2025-04-12,"wk inc flu hosp",2024-11-30,"46","South Dakota",5,0.543881442547628
2025-04-12,"wk inc flu hosp",2024-11-30,"47","Tennessee",60,0.841929314701812
2025-04-12,"wk inc flu hosp",2024-11-30,"48","Texas",403,1.32116848599435
2025-04-12,"wk inc flu hosp",2024-11-30,"49","Utah",20,0.585183048183387
2025-04-12,"wk inc flu hosp",2024-11-30,"50","Vermont",3,0.463346224654962
2025-04-12,"wk inc flu hosp",2024-11-30,"51","Virginia",46,0.527783316952928
2025-04-12,"wk inc flu hosp",2024-11-30,"53","Washington",46,0.588771362160945
2025-04-12,"wk inc flu hosp",2024-11-30,"54","West Virginia",3,0.169484726883837
2025-04-12,"wk inc flu hosp",2024-11-30,"55","Wisconsin",12,0.203012880321369
2025-04-12,"wk inc flu hosp",2024-11-30,"56","Wyoming",7,1.1985131588184
2025-04-12,"wk inc flu hosp",2024-11-30,"72","Puerto Rico",279,8.70327177510247
2025-04-12,"wk inc flu hosp",2024-11-30,"US","US",4296,1.28271392647377
2025-04-12,"wk inc flu hosp",2024-12-07,"01","Alabama",102,1.9966847203506
2025-04-12,"wk inc flu hosp",2024-12-07,"02","Alaska",17,2.31795213019801
2025-04-12,"wk inc flu hosp",2024-12-07,"04","Arizona",829,11.155451826749
2025-04-12,"wk inc flu hosp",2024-12-07,"05","Arkansas",32,1.04311589147944
2025-04-12,"wk inc flu hosp",2024-12-07,"06","California",1064,2.73064219135268
2025-04-12,"wk inc flu hosp",2024-12-07,"08","Colorado",90,1.53123463448579
2025-04-12,"wk inc flu hosp",2024-12-07,"09","Connecticut",13,0.359396390996733
2025-04-12,"wk inc flu hosp",2024-12-07,"10","Delaware",15,1.4536433146944
2025-04-12,"wk inc flu hosp",2024-12-07,"11","District of Columbia",2,0.294562956940787
2025-04-12,"wk inc flu hosp",2024-12-07,"12","Florida",700,3.09587582459758
2025-04-12,"wk inc flu hosp",2024-12-07,"13","Georgia",88,0.797880032752975
2025-04-12,"wk inc flu hosp",2024-12-07,"15","Hawaii",20,1.39359420487786
2025-04-12,"wk inc flu hosp",2024-12-07,"16","Idaho",77,3.91912154671949
2025-04-12,"wk inc flu hosp",2024-12-07,"17","Illinois",106,0.844642444924332
2025-04-12,"wk inc flu hosp",2024-12-07,"18","Indiana",65,0.947218231357033
2025-04-12,"wk inc flu hosp",2024-12-07,"19","Iowa",13,0.405362762254116
2025-04-12,"wk inc flu hosp",2024-12-07,"20","Kansas",35,1.19025514309247
2025-04-12,"wk inc flu hosp",2024-12-07,"21","Kentucky",53,1.17097208800231
2025-04-12,"wk inc flu hosp",2024-12-07,"22","Louisiana",160,3.49822432319745
2025-04-12,"wk inc flu hosp",2024-12-07,"23","Maine",3,0.214942517206149
2025-04-12,"wk inc flu hosp",2024-12-07,"24","Maryland",37,0.59868099250953
2025-04-12,"wk inc flu hosp",2024-12-07,"25","Massachusetts",83,1.18547735959627
2025-04-12,"wk inc flu hosp",2024-12-07,"26","Michigan",91,0.906621836375481
2025-04-12,"wk inc flu hosp",2024-12-07,"27","Minnesota",40,0.697117332689662
2025-04-12,"wk inc flu hosp",2024-12-07,"28","Mississippi",39,1.32667049927033
2025-04-12,"wk inc flu hosp",2024-12-07,"29","Missouri",54,0.871508076943189
2025-04-12,"wk inc flu hosp",2024-12-07,"30","Montana",2,0.176551802064244
2025-04-12,"wk inc flu hosp",2024-12-07,"31","Nebraska",10,0.50546432205356
2025-04-12,"wk inc flu hosp",2024-12-07,"32","Nevada",81,2.53586527480014
2025-04-12,"wk inc flu hosp",2024-12-07,"33","New Hampshire",16,1.1411828645687
2025-04-12,"wk inc flu hosp",2024-12-07,"34","New Jersey",109,1.17319842197278
2025-04-12,"wk inc flu hosp",2024-12-07,"35","New Mexico",103,4.87142511886514
2025-04-12,"wk inc flu hosp",2024-12-07,"36","New York",275,1.40512475055204
2025-04-12,"wk inc flu hosp",2024-12-07,"37","North Carolina",65,0.599880522257829
2025-04-12,"wk inc flu hosp",2024-12-07,"38","North Dakota",2,0.255126121598212
2025-04-12,"wk inc flu hosp",2024-12-07,"39","Ohio",91,0.77210675266748
2025-04-12,"wk inc flu hosp",2024-12-07,"40","Oklahoma",40,0.98672265988854
2025-04-12,"wk inc flu hosp",2024-12-07,"41","Oregon",118,2.7873853333453
2025-04-12,"wk inc flu hosp",2024-12-07,"42","Pennsylvania",176,1.35784835966132
2025-04-12,"wk inc flu hosp",2024-12-07,"44","Rhode Island",10,0.912440394831208
2025-04-12,"wk inc flu hosp",2024-12-07,"45","South Carolina",40,0.744386165210926
2025-04-12,"wk inc flu hosp",2024-12-07,"46","South Dakota",1,0.108776288509526
2025-04-12,"wk inc flu hosp",2024-12-07,"47","Tennessee",115,1.61369785317847
2025-04-12,"wk inc flu hosp",2024-12-07,"48","Texas",530,1.73751686743674
2025-04-12,"wk inc flu hosp",2024-12-07,"49","Utah",64,1.87258575418684
2025-04-12,"wk inc flu hosp",2024-12-07,"50","Vermont",0,0
2025-04-12,"wk inc flu hosp",2024-12-07,"51","Virginia",68,0.78020142506085
2025-04-12,"wk inc flu hosp",2024-12-07,"53","Washington",78,0.998351440185949
2025-04-12,"wk inc flu hosp",2024-12-07,"54","West Virginia",13,0.734433816496626
2025-04-12,"wk inc flu hosp",2024-12-07,"55","Wisconsin",27,0.456778980723081
2025-04-12,"wk inc flu hosp",2024-12-07,"56","Wyoming",5,0.856080827727431
2025-04-12,"wk inc flu hosp",2024-12-07,"72","Puerto Rico",440,13.7255898962189
2025-04-12,"wk inc flu hosp",2024-12-07,"US","US",6307,1.88316497538875
2025-04-12,"wk inc flu hosp",2024-12-14,"01","Alabama",193,3.77804069634967
2025-04-12,"wk inc flu hosp",2024-12-14,"02","Alaska",25,3.40875313264413
2025-04-12,"wk inc flu hosp",2024-12-14,"04","Arizona",960,12.9182554326647
2025-04-12,"wk inc flu hosp",2024-12-14,"05","Arkansas",42,1.36908960756676
2025-04-12,"wk inc flu hosp",2024-12-14,"06","California",1407,3.61091500303874
2025-04-12,"wk inc flu hosp",2024-12-14,"08","Colorado",129,2.19476964276296
2025-04-12,"wk inc flu hosp",2024-12-14,"09","Connecticut",24,0.663501029532431
2025-04-12,"wk inc flu hosp",2024-12-14,"10","Delaware",15,1.4536433146944
2025-04-12,"wk inc flu hosp",2024-12-14,"11","District of Columbia",4,0.589125913881574
2025-04-12,"wk inc flu hosp",2024-12-14,"12","Florida",872,3.8565767414987
2025-04-12,"wk inc flu hosp",2024-12-14,"13","Georgia",214,1.94029917055837
2025-04-12,"wk inc flu hosp",2024-12-14,"15","Hawaii",34,2.36911014829236
2025-04-12,"wk inc flu hosp",2024-12-14,"16","Idaho",107,5.44605201946735
2025-04-12,"wk inc flu hosp",2024-12-14,"17","Illinois",240,1.91239798850792
2025-04-12,"wk inc flu hosp",2024-12-14,"18","Indiana",140,2.0401623444613
2025-04-12,"wk inc flu hosp",2024-12-14,"19","Iowa",23,0.71718027168036
2025-04-12,"wk inc flu hosp",2024-12-14,"20","Kansas",90,3.06065608223779
2025-04-12,"wk inc flu hosp",2024-12-14,"21","Kentucky",79,1.74541122551287
2025-04-12,"wk inc flu hosp",2024-12-14,"22","Louisiana",256,5.59715891711592
2025-04-12,"wk inc flu hosp",2024-12-14,"23","Maine",2,0.143295011470766
2025-04-12,"wk inc flu hosp",2024-12-14,"24","Maryland",73,1.18118141765394
2025-04-12,"wk inc flu hosp",2024-12-14,"25","Massachusetts",126,1.79964032902567
2025-04-12,"wk inc flu hosp",2024-12-14,"26","Michigan",167,1.66380051290885
2025-04-12,"wk inc flu hosp",2024-12-14,"27","Minnesota",92,1.60336986518622
2025-04-12,"wk inc flu hosp",2024-12-14,"28","Mississippi",61,2.07504872962795
2025-04-12,"wk inc flu hosp",2024-12-14,"29","Missouri",88,1.42023538464816
2025-04-12,"wk inc flu hosp",2024-12-14,"30","Montana",6,0.529655406192731
2025-04-12,"wk inc flu hosp",2024-12-14,"31","Nebraska",19,0.960382211901764
2025-04-12,"wk inc flu hosp",2024-12-14,"32","Nevada",113,3.5376885932397
2025-04-12,"wk inc flu hosp",2024-12-14,"33","New Hampshire",22,1.56912643878196
2025-04-12,"wk inc flu hosp",2024-12-14,"34","New Jersey",174,1.87281215984646
2025-04-12,"wk inc flu hosp",2024-12-14,"35","New Mexico",108,5.10790206638286
2025-04-12,"wk inc flu hosp",2024-12-14,"36","New York",434,2.21754233359848
2025-04-12,"wk inc flu hosp",2024-12-14,"37","North Carolina",173,1.59660508231699
2025-04-12,"wk inc flu hosp",2024-12-14,"38","North Dakota",5,0.63781530399553
2025-04-12,"wk inc flu hosp",2024-12-14,"39","Ohio",152,1.28967281764238
2025-04-12,"wk inc flu hosp",2024-12-14,"40","Oklahoma",57,1.40607979034117
2025-04-12,"wk inc flu hosp",2024-12-14,"41","Oregon",233,5.50390493787674
2025-04-12,"wk inc flu hosp",2024-12-14,"42","Pennsylvania",268,2.06763272948428
2025-04-12,"wk inc flu hosp",2024-12-14,"44","Rhode Island",28,2.55483310552738
2025-04-12,"wk inc flu hosp",2024-12-14,"45","South Carolina",79,1.47016267629158
2025-04-12,"wk inc flu hosp",2024-12-14,"46","South Dakota",8,0.870210308076204
2025-04-12,"wk inc flu hosp",2024-12-14,"47","Tennessee",217,3.04497768817155
2025-04-12,"wk inc flu hosp",2024-12-14,"48","Texas",708,2.32106026819851
2025-04-12,"wk inc flu hosp",2024-12-14,"49","Utah",87,2.54554625959773
2025-04-12,"wk inc flu hosp",2024-12-14,"50","Vermont",8,1.23558993241323
2025-04-12,"wk inc flu hosp",2024-12-14,"51","Virginia",140,1.60629705159587
2025-04-12,"wk inc flu hosp",2024-12-14,"53","Washington",186,2.38068420352034
2025-04-12,"wk inc flu hosp",2024-12-14,"54","West Virginia",21,1.18639308818686
2025-04-12,"wk inc flu hosp",2024-12-14,"55","Wisconsin",66,1.11657084176753
2025-04-12,"wk inc flu hosp",2024-12-14,"56","Wyoming",31,5.30770113191007
2025-04-12,"wk inc flu hosp",2024-12-14,"72","Puerto Rico",378,11.7915295017517
2025-04-12,"wk inc flu hosp",2024-12-14,"US","US",9190,2.74398067604607
2025-04-12,"wk inc flu hosp",2024-12-21,"01","Alabama",437,8.55442375287464
2025-04-12,"wk inc flu hosp",2024-12-21,"02","Alaska",18,2.45430225550377
2025-04-12,"wk inc flu hosp",2024-12-21,"04","Arizona",1492,20.077121984933
2025-04-12,"wk inc flu hosp",2024-12-21,"05","Arkansas",59,1.92324492491521
2025-04-12,"wk inc flu hosp",2024-12-21,"06","California",2445,6.27483097542979
2025-04-12,"wk inc flu hosp",2024-12-21,"08","Colorado",179,3.04545555081062
2025-04-12,"wk inc flu hosp",2024-12-21,"09","Connecticut",41,1.13348092545124
2025-04-12,"wk inc flu hosp",2024-12-21,"10","Delaware",43,4.16711083545727
2025-04-12,"wk inc flu hosp",2024-12-21,"11","District of Columbia",16,2.3565036555263
2025-04-12,"wk inc flu hosp",2024-12-21,"12","Florida",1251,5.53277236653082
2025-04-12,"wk inc flu hosp",2024-12-21,"13","Georgia",388,3.5179255989563
2025-04-12,"wk inc flu hosp",2024-12-21,"15","Hawaii",42,2.9265478302435
2025-04-12,"wk inc flu hosp",2024-12-21,"16","Idaho",188,9.56876429588655
2025-04-12,"wk inc flu hosp",2024-12-21,"17","Illinois",488,3.88854257663278
2025-04-12,"wk inc flu hosp",2024-12-21,"18","Indiana",284,4.1386150416215
2025-04-12,"wk inc flu hosp",2024-12-21,"19","Iowa",42,1.30963353959022
2025-04-12,"wk inc flu hosp",2024-12-21,"20","Kansas",120,4.08087477631705
2025-04-12,"wk inc flu hosp",2024-12-21,"21","Kentucky",200,4.41876259623513
2025-04-12,"wk inc flu hosp",2024-12-21,"22","Louisiana",421,9.20470275041328
2025-04-12,"wk inc flu hosp",2024-12-21,"23","Maine",10,0.716475057353828
2025-04-12,"wk inc flu hosp",2024-12-21,"24","Maryland",131,2.11965432483104
2025-04-12,"wk inc flu hosp",2024-12-21,"25","Massachusetts",137,1.95675178632156
2025-04-12,"wk inc flu hosp",2024-12-21,"26","Michigan",213,2.12209286975799
2025-04-12,"wk inc flu hosp",2024-12-21,"27","Minnesota",227,3.95614086301383
2025-04-12,"wk inc flu hosp",2024-12-21,"28","Mississippi",95,3.23163326745337
2025-04-12,"wk inc flu hosp",2024-12-21,"29","Missouri",249,4.01862057701581
2025-04-12,"wk inc flu hosp",2024-12-21,"30","Montana",27,2.38344932786729
2025-04-12,"wk inc flu hosp",2024-12-21,"31","Nebraska",78,3.94262171201777
2025-04-12,"wk inc flu hosp",2024-12-21,"32","Nevada",208,6.51185156985714
2025-04-12,"wk inc flu hosp",2024-12-21,"33","New Hampshire",24,1.71177429685305
2025-04-12,"wk inc flu hosp",2024-12-21,"34","New Jersey",335,3.60570157211818
2025-04-12,"wk inc flu hosp",2024-12-21,"35","New Mexico",207,9.79014562723382
2025-04-12,"wk inc flu hosp",2024-12-21,"36","New York",741,3.7861725096693
2025-04-12,"wk inc flu hosp",2024-12-21,"37","North Carolina",292,2.6948478846044
2025-04-12,"wk inc flu hosp",2024-12-21,"38","North Dakota",8,1.02050448639285
2025-04-12,"wk inc flu hosp",2024-12-21,"39","Ohio",301,2.55389156651551
2025-04-12,"wk inc flu hosp",2024-12-21,"40","Oklahoma",106,2.61481504870463
2025-04-12,"wk inc flu hosp",2024-12-21,"41","Oregon",386,9.11805710738378
2025-04-12,"wk inc flu hosp",2024-12-21,"42","Pennsylvania",492,3.79580336905323
2025-04-12,"wk inc flu hosp",2024-12-21,"44","Rhode Island",23,2.09861290811178
2025-04-12,"wk inc flu hosp",2024-12-21,"45","South Carolina",160,2.97754466084371
2025-04-12,"wk inc flu hosp",2024-12-21,"46","South Dakota",14,1.52286803913336
2025-04-12,"wk inc flu hosp",2024-12-21,"47","Tennessee",372,5.21996175115123
2025-04-12,"wk inc flu hosp",2024-12-21,"48","Texas",1172,3.8422071106337
2025-04-12,"wk inc flu hosp",2024-12-21,"49","Utah",163,4.7692418426946
2025-04-12,"wk inc flu hosp",2024-12-21,"50","Vermont",8,1.23558993241323
2025-04-12,"wk inc flu hosp",2024-12-21,"51","Virginia",192,2.20292167076005
2025-04-12,"wk inc flu hosp",2024-12-21,"53","Washington",416,5.32454101432506
2025-04-12,"wk inc flu hosp",2024-12-21,"54","West Virginia",37,2.09031163156732
2025-04-12,"wk inc flu hosp",2024-12-21,"55","Wisconsin",120,2.03012880321369
2025-04-12,"wk inc flu hosp",2024-12-21,"56","Wyoming",14,2.39702631763681
2025-04-12,"wk inc flu hosp",2024-12-21,"72","Puerto Rico",351,10.9492773944837
2025-04-12,"wk inc flu hosp",2024-12-21,"US","US",15463,4.6169938186834
2025-04-12,"wk inc flu hosp",2024-12-28,"01","Alabama",667,13.0567520438613
2025-04-12,"wk inc flu hosp",2024-12-28,"02","Alaska",32,4.36320400978448
2025-04-12,"wk inc flu hosp",2024-12-28,"04","Arizona",2241,30.1560525256266
2025-04-12,"wk inc flu hosp",2024-12-28,"05","Arkansas",127,4.13986619430902
2025-04-12,"wk inc flu hosp",2024-12-28,"06","California",3498,8.97724284337563
2025-04-12,"wk inc flu hosp",2024-12-28,"08","Colorado",475,8.08151612645276
2025-04-12,"wk inc flu hosp",2024-12-28,"09","Connecticut",148,4.09158968211666
2025-04-12,"wk inc flu hosp",2024-12-28,"10","Delaware",96,9.30331721404413
2025-04-12,"wk inc flu hosp",2024-12-28,"11","District of Columbia",38,5.59669618187495
2025-04-12,"wk inc flu hosp",2024-12-28,"12","Florida",2081,9.20359655855367
2025-04-12,"wk inc flu hosp",2024-12-28,"13","Georgia",800,7.25345484320887
2025-04-12,"wk inc flu hosp",2024-12-28,"15","Hawaii",57,3.9717434839019
2025-04-12,"wk inc flu hosp",2024-12-28,"16","Idaho",333,16.9489282475012
2025-04-12,"wk inc flu hosp",2024-12-28,"17","Illinois",1143,9.10779542026898
2025-04-12,"wk inc flu hosp",2024-12-28,"18","Indiana",590,8.59782702308691
2025-04-12,"wk inc flu hosp",2024-12-28,"19","Iowa",118,3.67944661122967
2025-04-12,"wk inc flu hosp",2024-12-28,"20","Kansas",225,7.65164020559447
2025-04-12,"wk inc flu hosp",2024-12-28,"21","Kentucky",515,11.3783136853054
2025-04-12,"wk inc flu hosp",2024-12-28,"22","Louisiana",601,13.1402051140104
2025-04-12,"wk inc flu hosp",2024-12-28,"23","Maine",30,2.14942517206148
2025-04-12,"wk inc flu hosp",2024-12-28,"24","Maryland",195,3.15521063619887
2025-04-12,"wk inc flu hosp",2024-12-28,"25","Massachusetts",256,3.65641209706803
2025-04-12,"wk inc flu hosp",2024-12-28,"26","Michigan",429,4.27407437148441
2025-04-12,"wk inc flu hosp",2024-12-28,"27","Minnesota",545,9.49822365789664
2025-04-12,"wk inc flu hosp",2024-12-28,"28","Mississippi",212,7.21164476526436
2025-04-12,"wk inc flu hosp",2024-12-28,"29","Missouri",611,9.86095250022756
2025-04-12,"wk inc flu hosp",2024-12-28,"30","Montana",60,5.29655406192731
2025-04-12,"wk inc flu hosp",2024-12-28,"31","Nebraska",131,6.62158261890164
2025-04-12,"wk inc flu hosp",2024-12-28,"32","Nevada",255,7.98327956881524
2025-04-12,"wk inc flu hosp",2024-12-28,"33","New Hampshire",53,3.78016823888381
2025-04-12,"wk inc flu hosp",2024-12-28,"34","New Jersey",723,7.78185742281027
2025-04-12,"wk inc flu hosp",2024-12-28,"35","New Mexico",234,11.0671211438295
2025-04-12,"wk inc flu hosp",2024-12-28,"36","New York",1541,7.87380814763886
2025-04-12,"wk inc flu hosp",2024-12-28,"37","North Carolina",611,5.63887690922359
2025-04-12,"wk inc flu hosp",2024-12-28,"38","North Dakota",22,2.80638733758033
2025-04-12,"wk inc flu hosp",2024-12-28,"39","Ohio",697,5.91382864405751
2025-04-12,"wk inc flu hosp",2024-12-28,"40","Oklahoma",284,7.00573088520863
2025-04-12,"wk inc flu hosp",2024-12-28,"41","Oregon",552,13.0392941017509
2025-04-12,"wk inc flu hosp",2024-12-28,"42","Pennsylvania",1005,7.75362273556605
2025-04-12,"wk inc flu hosp",2024-12-28,"44","Rhode Island",45,4.10598177674043
2025-04-12,"wk inc flu hosp",2024-12-28,"45","South Carolina",327,6.08535690059932
2025-04-12,"wk inc flu hosp",2024-12-28,"46","South Dakota",33,3.58961752081434
2025-04-12,"wk inc flu hosp",2024-12-28,"47","Tennessee",747,10.4820199680376
2025-04-12,"wk inc flu hosp",2024-12-28,"48","Texas",2049,6.71730577618468
2025-04-12,"wk inc flu hosp",2024-12-28,"49","Utah",287,8.3973767414316
2025-04-12,"wk inc flu hosp",2024-12-28,"50","Vermont",19,2.93452608948142
2025-04-12,"wk inc flu hosp",2024-12-28,"51","Virginia",371,4.25668718672905
2025-04-12,"wk inc flu hosp",2024-12-28,"53","Washington",541,6.92446319411024
2025-04-12,"wk inc flu hosp",2024-12-28,"54","West Virginia",102,5.76248071405045
2025-04-12,"wk inc flu hosp",2024-12-28,"55","Wisconsin",253,4.28018822677554
2025-04-12,"wk inc flu hosp",2024-12-28,"56","Wyoming",84,14.3821579058208
2025-04-12,"wk inc flu hosp",2024-12-28,"72","Puerto Rico",655,20.4324122318714
2025-04-12,"wk inc flu hosp",2024-12-28,"US","US",27748,8.28508985842508
2025-04-12,"wk inc flu hosp",2025-01-04,"01","Alabama",690,13.50698487296
2025-04-12,"wk inc flu hosp",2025-01-04,"02","Alaska",62,8.45370776895744
2025-04-12,"wk inc flu hosp",2025-01-04,"04","Arizona",2742,36.8977670795485
2025-04-12,"wk inc flu hosp",2025-01-04,"05","Arkansas",212,6.91064278105128
2025-04-12,"wk inc flu hosp",2025-01-04,"06","California",3851,9.88317958543154
2025-04-12,"wk inc flu hosp",2025-01-04,"08","Colorado",760,12.9304258023244
2025-04-12,"wk inc flu hosp",2025-01-04,"09","Connecticut",294,8.12788761177228
2025-04-12,"wk inc flu hosp",2025-01-04,"10","Delaware",185,17.9282675478975
2025-04-12,"wk inc flu hosp",2025-01-04,"11","District of Columbia",96,14.1390219331578
2025-04-12,"wk inc flu hosp",2025-01-04,"12","Florida",2862,12.6577094428547
2025-04-12,"wk inc flu hosp",2025-01-04,"13","Georgia",1144,10.3724404257887
2025-04-12,"wk inc flu hosp",2025-01-04,"15","Hawaii",125,8.70996378048662
2025-04-12,"wk inc flu hosp",2025-01-04,"16","Idaho",242,12.3172391468327
2025-04-12,"wk inc flu hosp",2025-01-04,"17","Illinois",1562,12.4465235752057
2025-04-12,"wk inc flu hosp",2025-01-04,"18","Indiana",814,11.862086774225
2025-04-12,"wk inc flu hosp",2025-01-04,"19","Iowa",171,5.33207941118876
2025-04-12,"wk inc flu hosp",2025-01-04,"20","Kansas",353,12.0045733003327
2025-04-12,"wk inc flu hosp",2025-01-04,"21","Kentucky",678,14.9796052012371
2025-04-12,"wk inc flu hosp",2025-01-04,"22","Louisiana",733,16.0262401806483
2025-04-12,"wk inc flu hosp",2025-01-04,"23","Maine",88,6.30498050471369
2025-04-12,"wk inc flu hosp",2025-01-04,"24","Maryland",457,7.39451928586095
2025-04-12,"wk inc flu hosp",2025-01-04,"25","Massachusetts",520,7.42708707216943
2025-04-12,"wk inc flu hosp",2025-01-04,"26","Michigan",555,5.52939691415816
2025-04-12,"wk inc flu hosp",2025-01-04,"27","Minnesota",952,16.5913925180139
2025-04-12,"wk inc flu hosp",2025-01-04,"28","Mississippi",272,9.25267630260334
2025-04-12,"wk inc flu hosp",2025-01-04,"29","Missouri",826,13.3308457695384
2025-04-12,"wk inc flu hosp",2025-01-04,"30","Montana",69,6.09103717121641
2025-04-12,"wk inc flu hosp",2025-01-04,"31","Nebraska",211,10.6652971953301
2025-04-12,"wk inc flu hosp",2025-01-04,"32","Nevada",387,12.1158007573784
2025-04-12,"wk inc flu hosp",2025-01-04,"33","New Hampshire",108,7.7029843358387
2025-04-12,"wk inc flu hosp",2025-01-04,"34","New Jersey",1326,14.272120252623
2025-04-12,"wk inc flu hosp",2025-01-04,"35","New Mexico",320,15.1345246411344
2025-04-12,"wk inc flu hosp",2025-01-04,"36","New York",2608,13.3256921797808
2025-04-12,"wk inc flu hosp",2025-01-04,"37","North Carolina",942,8.69365310718268
2025-04-12,"wk inc flu hosp",2025-01-04,"38","North Dakota",56,7.14353140474994
2025-04-12,"wk inc flu hosp",2025-01-04,"39","Ohio",1302,11.0470658458578
2025-04-12,"wk inc flu hosp",2025-01-04,"40","Oklahoma",405,9.99056693137146
2025-04-12,"wk inc flu hosp",2025-01-04,"41","Oregon",536,12.661343548077
2025-04-12,"wk inc flu hosp",2025-01-04,"42","Pennsylvania",1674,12.9149895117787
2025-04-12,"wk inc flu hosp",2025-01-04,"44","Rhode Island",93,8.48569567193023
2025-04-12,"wk inc flu hosp",2025-01-04,"45","South Carolina",520,9.67702014774204
2025-04-12,"wk inc flu hosp",2025-01-04,"46","South Dakota",47,5.1124855599477
2025-04-12,"wk inc flu hosp",2025-01-04,"47","Tennessee",1063,14.9161810254671
2025-04-12,"wk inc flu hosp",2025-01-04,"48","Texas",2519,8.25812262089273
2025-04-12,"wk inc flu hosp",2025-01-04,"49","Utah",388,11.3525511347577
2025-04-12,"wk inc flu hosp",2025-01-04,"50","Vermont",33,5.09680847120458
2025-04-12,"wk inc flu hosp",2025-01-04,"51","Virginia",669,7.67580519655454
2025-04-12,"wk inc flu hosp",2025-01-04,"53","Washington",531,6.79646941972742
2025-04-12,"wk inc flu hosp",2025-01-04,"54","West Virginia",198,11.1859919743332
2025-04-12,"wk inc flu hosp",2025-01-04,"55","Wisconsin",389,6.58100087041772
2025-04-12,"wk inc flu hosp",2025-01-04,"56","Wyoming",115,19.6898590377309
2025-04-12,"wk inc flu hosp",2025-01-04,"72","Puerto Rico",1010,31.5064677163208
2025-04-12,"wk inc flu hosp",2025-01-04,"US","US",38768,11.5754780031506
2025-04-12,"wk inc flu hosp",2025-01-11,"01","Alabama",477,9.3374373686984
2025-04-12,"wk inc flu hosp",2025-01-11,"02","Alaska",39,5.31765488692484
2025-04-12,"wk inc flu hosp",2025-01-11,"04","Arizona",1419,19.0947963114075
2025-04-12,"wk inc flu hosp",2025-01-11,"05","Arkansas",158,5.15038471417973
2025-04-12,"wk inc flu hosp",2025-01-11,"06","California",3074,7.88909219569373
2025-04-12,"wk inc flu hosp",2025-01-11,"08","Colorado",499,8.48984536231563
2025-04-12,"wk inc flu hosp",2025-01-11,"09","Connecticut",247,6.82853142893793
2025-04-12,"wk inc flu hosp",2025-01-11,"10","Delaware",87,8.4311312252275
2025-04-12,"wk inc flu hosp",2025-01-11,"11","District of Columbia",44,6.48038505269731
2025-04-12,"wk inc flu hosp",2025-01-11,"12","Florida",2411,10.663080875864
2025-04-12,"wk inc flu hosp",2025-01-11,"13","Georgia",823,7.46199166995112
2025-04-12,"wk inc flu hosp",2025-01-11,"15","Hawaii",113,7.8738072575599
2025-04-12,"wk inc flu hosp",2025-01-11,"16","Idaho",136,6.92208480979027
2025-04-12,"wk inc flu hosp",2025-01-11,"17","Illinois",1399,11.1476866080108
2025-04-12,"wk inc flu hosp",2025-01-11,"18","Indiana",511,7.44659255728375
2025-04-12,"wk inc flu hosp",2025-01-11,"19","Iowa",263,8.2008004979102
2025-04-12,"wk inc flu hosp",2025-01-11,"20","Kansas",236,8.02572039342353
2025-04-12,"wk inc flu hosp",2025-01-11,"21","Kentucky",463,10.2294354102843
2025-04-12,"wk inc flu hosp",2025-01-11,"22","Louisiana",463,10.1229866352526
2025-04-12,"wk inc flu hosp",2025-01-11,"23","Maine",92,6.59157052765522
2025-04-12,"wk inc flu hosp",2025-01-11,"24","Maryland",372,6.01917105982554
2025-04-12,"wk inc flu hosp",2025-01-11,"25","Massachusetts",585,8.35547295619061
2025-04-12,"wk inc flu hosp",2025-01-11,"26","Michigan",625,6.22679832675468
2025-04-12,"wk inc flu hosp",2025-01-11,"27","Minnesota",896,15.6154282522484
2025-04-12,"wk inc flu hosp",2025-01-11,"28","Mississippi",216,7.3477135344203
2025-04-12,"wk inc flu hosp",2025-01-11,"29","Missouri",647,10.4419578848564
2025-04-12,"wk inc flu hosp",2025-01-11,"30","Montana",63,5.56138176502368
2025-04-12,"wk inc flu hosp",2025-01-11,"31","Nebraska",171,8.64343990711588
2025-04-12,"wk inc flu hosp",2025-01-11,"32","Nevada",260,8.13981446232143
2025-04-12,"wk inc flu hosp",2025-01-11,"33","New Hampshire",90,6.41915361319892
