location,reference_date,horizon,target,output_type,output_type_id,target_end_date,value
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.3,2026-01-24,0.011515474616615156
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.3,2026-01-31,0.00482691172123948
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.3,2026-02-07,0.0019279030965366152
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.3,2026-02-14,0.0006815216436115383
49,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.35,2026-01-17,0.024644089378364594
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.35,2026-01-24,0.012537582807236958
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.35,2026-01-31,0.005460816844391903
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.35,2026-02-07,0.0022345313339042247
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.35,2026-02-14,0.0008546525715511577
49,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.4,2026-01-17,0.026089710361366706
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.4,2026-01-24,0.013377292038707899
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.4,2026-01-31,0.006152169873593299
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.4,2026-02-07,0.0025919856112842153
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.4,2026-02-14,0.0010028739907871757
49,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.45,2026-01-17,0.027422702519637073
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.45,2026-01-24,0.014674248917948014
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.45,2026-01-31,0.006688546856811456
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.45,2026-02-07,0.0030531948293238396
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.45,2026-02-14,0.0011917351044495566
49,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.5,2026-01-17,0.029165003245509767
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.5,2026-01-24,0.015412306469491373
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.5,2026-01-31,0.0074495477863803635
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.5,2026-02-07,0.003475939464757497
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.5,2026-02-14,0.001392826376252791
49,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.55,2026-01-17,0.030816899828374402
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.55,2026-01-24,0.01650528570721179
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.55,2026-01-31,0.008354171947436524
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.55,2026-02-07,0.004041622802641288
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.55,2026-02-14,0.001735071822267717
49,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.6,2026-01-17,0.03204468616702688
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.6,2026-01-24,0.017366542691835993
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.6,2026-01-31,0.00924729542828518
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.6,2026-02-07,0.004567562999634904
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.6,2026-02-14,0.0020489636120158915
49,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.65,2026-01-17,0.03388645894126255
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.65,2026-01-24,0.018510818911189515
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.65,2026-01-31,0.010217478318966088
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.65,2026-02-07,0.005273106172877844
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.65,2026-02-14,0.0023262262714589463
49,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.7,2026-01-17,0.03540693325754239
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.7,2026-01-24,0.020681843716296795
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.7,2026-01-31,0.011337595219265641
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.7,2026-02-07,0.0059533212094503825
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.7,2026-02-14,0.002825490176593007
49,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.75,2026-01-17,0.036844577149066145
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.75,2026-01-24,0.02263409231466793
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.75,2026-01-31,0.012580251914365053
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.75,2026-02-07,0.006740356896627499
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.75,2026-02-14,0.0032432208580402775
49,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.8,2026-01-17,0.03932930468921461
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.8,2026-01-24,0.024565857856887294
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.8,2026-01-31,0.013799033642297462
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.8,2026-02-07,0.007607193459138231
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.8,2026-02-14,0.0037584258020147815
49,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.85,2026-01-17,0.0417086941406309
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.85,2026-01-24,0.026613555995841635
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.85,2026-01-31,0.015287191841899696
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.85,2026-02-07,0.008751496853244622
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.85,2026-02-14,0.004583319195335275
49,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.9,2026-01-17,0.044162050531492525
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.9,2026-01-24,0.02861180272410154
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.9,2026-01-31,0.017500553603427147
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.9,2026-02-07,0.01024293029293288
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.9,2026-02-14,0.005524102958864456
49,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.95,2026-01-17,0.04726279295168768
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.95,2026-01-24,0.03239206766114023
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.95,2026-01-31,0.02039331376119768
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.95,2026-02-07,0.012183744409926832
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.95,2026-02-14,0.007068438307345074
49,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.975,2026-01-17,0.05001026240182874
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.975,2026-01-24,0.034841440742404174
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.975,2026-01-31,0.02416683300411745
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.975,2026-02-07,0.015198429206814931
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.975,2026-02-14,0.008944231803819706
49,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.99,2026-01-17,0.05262242043811203
49,2026-01-24,0,wk inc flu prop ed visits,quantile,0.99,2026-01-24,0.03810541484932341
49,2026-01-24,1,wk inc flu prop ed visits,quantile,0.99,2026-01-31,0.02663713939997376
49,2026-01-24,2,wk inc flu prop ed visits,quantile,0.99,2026-02-07,0.0174621602234933
49,2026-01-24,3,wk inc flu prop ed visits,quantile,0.99,2026-02-14,0.011092256778244611
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.01,2026-01-17,0.013668317846149266
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.01,2026-01-24,0.003358881361133023
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.01,2026-01-31,0.0007008865562370881
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.01,2026-02-07,0.00012769708398998437
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.01,2026-02-14,0.0
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.025,2026-01-17,0.015337920350036274
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.025,2026-01-24,0.004941766197424576
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.025,2026-01-31,0.0014731269051186768
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.025,2026-02-07,0.00034070954710029483
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.025,2026-02-14,5.5601630247961314e-05
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.05,2026-01-17,0.016527177083483183
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.05,2026-01-24,0.005896384404969438
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.05,2026-01-31,0.0019087018757408226
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.05,2026-02-07,0.0005258804661277188
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.05,2026-02-14,0.00013634692565371066
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.1,2026-01-17,0.020526691879252306
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.1,2026-01-24,0.007828700685188384
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.1,2026-01-31,0.0024954028264704293
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.1,2026-02-07,0.0007557915028807457
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.1,2026-02-14,0.00023860711989399363
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.15,2026-01-17,0.02416698903912096
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.15,2026-01-24,0.009744809271310214
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.15,2026-01-31,0.003511728923513117
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.15,2026-02-07,0.0011683597767067257
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.15,2026-02-14,0.00038008746725239014
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.2,2026-01-17,0.027239736757399186
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.2,2026-01-24,0.011609946494965113
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.2,2026-01-31,0.0045721997079962275
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.2,2026-02-07,0.001583472778904734
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.2,2026-02-14,0.0005843726550318826
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.25,2026-01-17,0.030816672785251038
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.25,2026-01-24,0.01446281721898352
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.25,2026-01-31,0.005842182697689944
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.25,2026-02-07,0.0022662446534779325
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.25,2026-02-14,0.0008280340434869343
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.3,2026-01-17,0.03323501131122963
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.3,2026-01-24,0.016782268823681418
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.3,2026-01-31,0.007132297313563819
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.3,2026-02-07,0.0030730936065980785
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.3,2026-02-14,0.0011211724643328783
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.35,2026-01-17,0.03572809348352426
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.35,2026-01-24,0.01874919272981336
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.35,2026-01-31,0.008987404323410388
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.35,2026-02-07,0.0038533260673217135
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.35,2026-02-14,0.0015157007718512342
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.4,2026-01-17,0.037447949606213275
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.4,2026-01-24,0.020734372614034543
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.4,2026-01-31,0.010050758442222406
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.4,2026-02-07,0.0044862034180926024
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.4,2026-02-14,0.0018658468223251993
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.45,2026-01-17,0.039288361315037
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.45,2026-01-24,0.022557137677605147
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.45,2026-01-31,0.011670504985057258
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.45,2026-02-07,0.0055242189289620445
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.45,2026-02-14,0.0024164971749473093
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.5,2026-01-17,0.041207516875910497
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.5,2026-01-24,0.024352185824853507
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.5,2026-01-31,0.013017645557816704
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.5,2026-02-07,0.006339107372559206
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.5,2026-02-14,0.00298586951246999
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.55,2026-01-17,0.04305989170732808
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.55,2026-01-24,0.026527878867001545
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.55,2026-01-31,0.014546956263049257
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.55,2026-02-07,0.007463956383660091
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.55,2026-02-14,0.00356994630784602
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.6,2026-01-17,0.04533933486593633
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.6,2026-01-24,0.02868610777279818
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.6,2026-01-31,0.016047042356024232
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.6,2026-02-07,0.008310300796261367
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.6,2026-02-14,0.00414463776977029
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.65,2026-01-17,0.0473258687070952
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.65,2026-01-24,0.03002970417828088
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.65,2026-01-31,0.017681950692850328
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.65,2026-02-07,0.009331942728968836
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.65,2026-02-14,0.0048589810507733725
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.7,2026-01-17,0.0494188550388898
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.7,2026-01-24,0.0317615772815307
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.7,2026-01-31,0.019340872266621362
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.7,2026-02-07,0.010490416172715358
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.7,2026-02-14,0.005663364676787798
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.75,2026-01-17,0.05119678380671766
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.75,2026-01-24,0.033472205153566664
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.75,2026-01-31,0.020599848739074274
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.75,2026-02-07,0.011686704369575808
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.75,2026-02-14,0.006365154449085959
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.8,2026-01-17,0.05301884489480504
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.8,2026-01-24,0.035252261738687264
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.8,2026-01-31,0.022286580438718416
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.8,2026-02-07,0.01320809634486753
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.8,2026-02-14,0.007310175356228711
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.85,2026-01-17,0.05486057125560956
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.85,2026-01-24,0.03723977871653994
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.85,2026-01-31,0.023796711275321153
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.85,2026-02-07,0.014844967925496966
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.85,2026-02-14,0.008641449476315241
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.9,2026-01-17,0.057816338390378766
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.9,2026-01-24,0.0393892517544903
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.9,2026-01-31,0.025817700528455535
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.9,2026-02-07,0.016406555366302145
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.9,2026-02-14,0.00989413641854073
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.95,2026-01-17,0.0615702363474391
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.95,2026-01-24,0.044060624945380766
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.95,2026-01-31,0.030003454405781546
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.95,2026-02-07,0.018921714318028218
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.95,2026-02-14,0.012028417977275965
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.975,2026-01-17,0.06484702907037711
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.975,2026-01-24,0.047846624791396175
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.975,2026-01-31,0.03291121658701768
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.975,2026-02-07,0.02148434231513564
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.975,2026-02-14,0.014093988163227827
51,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.99,2026-01-17,0.06776792768504797
51,2026-01-24,0,wk inc flu prop ed visits,quantile,0.99,2026-01-24,0.05133648158981709
51,2026-01-24,1,wk inc flu prop ed visits,quantile,0.99,2026-01-31,0.03674182957499872
51,2026-01-24,2,wk inc flu prop ed visits,quantile,0.99,2026-02-07,0.026505816571620423
51,2026-01-24,3,wk inc flu prop ed visits,quantile,0.99,2026-02-14,0.017679949628670425
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.01,2026-01-17,0.012502477973280243
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.01,2026-01-24,0.004916178259628633
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.01,2026-01-31,0.0017191286591229887
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.01,2026-02-07,0.00028189187255124874
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.01,2026-02-14,0.0
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.025,2026-01-17,0.01633244791377788
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.025,2026-01-24,0.0069473751335842205
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.025,2026-01-31,0.0025203842335251173
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.025,2026-02-07,0.0007174556261140443
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.025,2026-02-14,0.0
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.05,2026-01-17,0.018352825847955608
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.05,2026-01-24,0.00879007930027398
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.05,2026-01-31,0.0033547103106951683
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.05,2026-02-07,0.0011995782071644436
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.05,2026-02-14,0.0002458260436006959
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.1,2026-01-17,0.022339848520107935
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.1,2026-01-24,0.011597702618594786
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.1,2026-01-31,0.005214064223573516
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.1,2026-02-07,0.0018904481954850757
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.1,2026-02-14,0.0007021449350126667
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.15,2026-01-17,0.024550788524757033
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.15,2026-01-24,0.014066974127967223
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.15,2026-01-31,0.007029262213511279
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.15,2026-02-07,0.0031044170405017087
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.15,2026-02-14,0.0011310652650408663
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.2,2026-01-17,0.026594516899449885
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.2,2026-01-24,0.01655141008116876
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.2,2026-01-31,0.008776131441951662
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.2,2026-02-07,0.004272318033843636
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.2,2026-02-14,0.001876199806311885
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.25,2026-01-17,0.028695866437566116
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.25,2026-01-24,0.018766484361622742
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.25,2026-01-31,0.010712548538816279
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.25,2026-02-07,0.005557413650603693
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.25,2026-02-14,0.002544963527284302
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.3,2026-01-17,0.03014142359186819
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.3,2026-01-24,0.021066439366206648
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.3,2026-01-31,0.012093332969606798
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.3,2026-02-07,0.006667284242101256
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.3,2026-02-14,0.0031798528046552764
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.35,2026-01-17,0.03208061540696424
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.35,2026-01-24,0.022794999508094875
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.35,2026-01-31,0.013997444505676105
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.35,2026-02-07,0.007853998359575754
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.35,2026-02-14,0.004032485106805877
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.4,2026-01-17,0.03382445939734756
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.4,2026-01-24,0.024642019380050978
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.4,2026-01-31,0.015791254376147635
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.4,2026-02-07,0.009258713896620639
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.4,2026-02-14,0.004957941151551143
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.45,2026-01-17,0.03597703660051397
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.45,2026-01-24,0.026399522813393948
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.45,2026-01-31,0.01719954024851424
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.45,2026-02-07,0.010436768945032539
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.45,2026-02-14,0.005798138460843201
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.5,2026-01-17,0.03722194458819154
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.5,2026-01-24,0.02798575144793033
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.5,2026-01-31,0.018888186852616205
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.5,2026-02-07,0.012019211987803504
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.5,2026-02-14,0.006557069218899082
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.55,2026-01-17,0.038790725579737756
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.55,2026-01-24,0.03001517353078014
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.55,2026-01-31,0.020763460781039744
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.55,2026-02-07,0.013552567761868107
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.55,2026-02-14,0.007607543257340511
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.6,2026-01-17,0.040896733535801394
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.6,2026-01-24,0.032426388999725386
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.6,2026-01-31,0.022525677809740352
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.6,2026-02-07,0.015539615842990588
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.6,2026-02-14,0.009120989996327919
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.65,2026-01-17,0.04235700686803788
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.65,2026-01-24,0.03424600579500402
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.65,2026-01-31,0.02457488787972516
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.65,2026-02-07,0.017484195781528367
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.65,2026-02-14,0.010882545426961352
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.7,2026-01-17,0.04453371678838754
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.7,2026-01-24,0.03663495301799738
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.7,2026-01-31,0.027447639447203805
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.7,2026-02-07,0.019270243504267953
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.7,2026-02-14,0.012984779870487222
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.75,2026-01-17,0.047249862991224564
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.75,2026-01-24,0.038831223598358486
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.75,2026-01-31,0.03013453153388534
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.75,2026-02-07,0.021877018452489044
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.75,2026-02-14,0.014994182504331467
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.8,2026-01-17,0.04963730840183043
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.8,2026-01-24,0.042048574986109186
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.8,2026-01-31,0.033804758960805106
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.8,2026-02-07,0.024814804054603557
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.8,2026-02-14,0.018047683528248724
50,2026-01-24,-1,wk inc flu prop ed visits,quantile,0.85,2026-01-17,0.05275497693874183
50,2026-01-24,0,wk inc flu prop ed visits,quantile,0.85,2026-01-24,0.04497014268628245
50,2026-01-24,1,wk inc flu prop ed visits,quantile,0.85,2026-01-31,0.037714284747347934
50,2026-01-24,2,wk inc flu prop ed visits,quantile,0.85,2026-02-07,0.028801971654241764
50,2026-01-24,3,wk inc flu prop ed visits,quantile,0.85,2026-02-14,0.021633250302797148
