"as_of","target","target_end_date","location","location_name","observation","weekly_rate"
2025-04-12,"wk inc flu hosp",2025-01-11,"17","Illinois",1399,11.1476866080108
2025-04-12,"wk inc flu hosp",2025-01-11,"18","Indiana",511,7.44659255728375
2025-04-12,"wk inc flu hosp",2025-01-11,"19","Iowa",263,8.2008004979102
2025-04-12,"wk inc flu hosp",2025-01-11,"20","Kansas",236,8.02572039342353
2025-04-12,"wk inc flu hosp",2025-01-11,"21","Kentucky",463,10.2294354102843
2025-04-12,"wk inc flu hosp",2025-01-11,"22","Louisiana",463,10.1229866352526
2025-04-12,"wk inc flu hosp",2025-01-11,"23","Maine",92,6.59157052765522
2025-04-12,"wk inc flu hosp",2025-01-11,"24","Maryland",372,6.01917105982554
2025-04-12,"wk inc flu hosp",2025-01-11,"25","Massachusetts",585,8.35547295619061
2025-04-12,"wk inc flu hosp",2025-01-11,"26","Michigan",625,6.22679832675468
2025-04-12,"wk inc flu hosp",2025-01-11,"27","Minnesota",896,15.6154282522484
2025-04-12,"wk inc flu hosp",2025-01-11,"28","Mississippi",216,7.3477135344203
2025-04-12,"wk inc flu hosp",2025-01-11,"29","Missouri",647,10.4419578848564
2025-04-12,"wk inc flu hosp",2025-01-11,"30","Montana",63,5.56138176502368
2025-04-12,"wk inc flu hosp",2025-01-11,"31","Nebraska",171,8.64343990711588
2025-04-12,"wk inc flu hosp",2025-01-11,"32","Nevada",260,8.13981446232143
2025-04-12,"wk inc flu hosp",2025-01-11,"33","New Hampshire",90,6.41915361319892
2025-04-12,"wk inc flu hosp",2025-01-11,"34","New Jersey",1074,11.5597716073281
2025-04-12,"wk inc flu hosp",2025-01-11,"35","New Mexico",249,11.7765519863827
2025-04-12,"wk inc flu hosp",2025-01-11,"36","New York",2256,11.5271324990742
2025-04-12,"wk inc flu hosp",2025-01-11,"37","North Carolina",831,7.66924175378855
2025-04-12,"wk inc flu hosp",2025-01-11,"38","North Dakota",38,4.84739631036603
2025-04-12,"wk inc flu hosp",2025-01-11,"39","Ohio",1044,8.85801593170164
2025-04-12,"wk inc flu hosp",2025-01-11,"40","Oklahoma",285,7.03039895170585
2025-04-12,"wk inc flu hosp",2025-01-11,"41","Oregon",319,7.53538916387416
2025-04-12,"wk inc flu hosp",2025-01-11,"42","Pennsylvania",1594,12.2977857119326
2025-04-12,"wk inc flu hosp",2025-01-11,"44","Rhode Island",69,6.29583872433533
2025-04-12,"wk inc flu hosp",2025-01-11,"45","South Carolina",430,8.00215127601746
2025-04-12,"wk inc flu hosp",2025-01-11,"46","South Dakota",50,5.43881442547628
2025-04-12,"wk inc flu hosp",2025-01-11,"47","Tennessee",684,9.59799418760065
2025-04-12,"wk inc flu hosp",2025-01-11,"48","Texas",2014,6.60256409625961
2025-04-12,"wk inc flu hosp",2025-01-11,"49","Utah",256,7.49034301674735
2025-04-12,"wk inc flu hosp",2025-01-11,"50","Vermont",35,5.40570595430788
2025-04-12,"wk inc flu hosp",2025-01-11,"51","Virginia",464,5.32372737100345
2025-04-12,"wk inc flu hosp",2025-01-11,"53","Washington",388,4.96615844605318
2025-04-12,"wk inc flu hosp",2025-01-11,"54","West Virginia",144,8.13526689042417
2025-04-12,"wk inc flu hosp",2025-01-11,"55","Wisconsin",388,6.56408313039094
2025-04-12,"wk inc flu hosp",2025-01-11,"56","Wyoming",62,10.6154022638201
2025-04-12,"wk inc flu hosp",2025-01-11,"72","Puerto Rico",1249,38.961958591767
2025-04-12,"wk inc flu hosp",2025-01-11,"US","US",30803,9.19726188947195
2025-04-12,"wk inc flu hosp",2025-01-18,"01","Alabama",490,9.59191679384113
2025-04-12,"wk inc flu hosp",2025-01-18,"02","Alaska",32,4.36320400978448
2025-04-12,"wk inc flu hosp",2025-01-18,"04","Arizona",1038,13.9678636865687
2025-04-12,"wk inc flu hosp",2025-01-18,"05","Arkansas",223,7.26921386874734
2025-04-12,"wk inc flu hosp",2025-01-18,"06","California",3490,8.95671169907974
2025-04-12,"wk inc flu hosp",2025-01-18,"08","Colorado",441,7.50304970898035
2025-04-12,"wk inc flu hosp",2025-01-18,"09","Connecticut",245,6.7732396764769
2025-04-12,"wk inc flu hosp",2025-01-18,"10","Delaware",66,6.39603058465534
2025-04-12,"wk inc flu hosp",2025-01-18,"11","District of Columbia",58,8.54232575128282
2025-04-12,"wk inc flu hosp",2025-01-18,"12","Florida",2663,11.7775961727191
2025-04-12,"wk inc flu hosp",2025-01-18,"13","Georgia",992,8.994284005579
2025-04-12,"wk inc flu hosp",2025-01-18,"15","Hawaii",91,6.34085363219426
2025-04-12,"wk inc flu hosp",2025-01-18,"16","Idaho",123,6.2604149382662
2025-04-12,"wk inc flu hosp",2025-01-18,"17","Illinois",1341,10.685523760788
2025-04-12,"wk inc flu hosp",2025-01-18,"18","Indiana",542,7.89834279070018
2025-04-12,"wk inc flu hosp",2025-01-18,"19","Iowa",237,7.39007497340197
2025-04-12,"wk inc flu hosp",2025-01-18,"20","Kansas",200,6.80145796052842
2025-04-12,"wk inc flu hosp",2025-01-18,"21","Kentucky",397,8.77124375352673
2025-04-12,"wk inc flu hosp",2025-01-18,"22","Louisiana",490,10.7133119897922
2025-04-12,"wk inc flu hosp",2025-01-18,"23","Maine",88,6.30498050471369
2025-04-12,"wk inc flu hosp",2025-01-18,"24","Maryland",459,7.4268804205912
2025-04-12,"wk inc flu hosp",2025-01-18,"25","Massachusetts",735,10.4979019193164
2025-04-12,"wk inc flu hosp",2025-01-18,"26","Michigan",496,4.94158715211251
2025-04-12,"wk inc flu hosp",2025-01-18,"27","Minnesota",927,16.1556941850829
2025-04-12,"wk inc flu hosp",2025-01-18,"28","Mississippi",226,7.68788545731012
2025-04-12,"wk inc flu hosp",2025-01-18,"29","Missouri",559,9.02172250020819
2025-04-12,"wk inc flu hosp",2025-01-18,"30","Montana",80,7.06207208256975
2025-04-12,"wk inc flu hosp",2025-01-18,"31","Nebraska",128,6.46994332228557
2025-04-12,"wk inc flu hosp",2025-01-18,"32","Nevada",189,5.91701897453365
2025-04-12,"wk inc flu hosp",2025-01-18,"33","New Hampshire",86,6.13385789705675
2025-04-12,"wk inc flu hosp",2025-01-18,"34","New Jersey",1239,13.3357141726998
2025-04-12,"wk inc flu hosp",2025-01-18,"35","New Mexico",251,11.8711427653898
2025-04-12,"wk inc flu hosp",2025-01-18,"36","New York",2633,13.4534307934673
2025-04-12,"wk inc flu hosp",2025-01-18,"37","North Carolina",1104,10.1887399472714
2025-04-12,"wk inc flu hosp",2025-01-18,"38","North Dakota",61,7.78134670874547
2025-04-12,"wk inc flu hosp",2025-01-18,"39","Ohio",1148,9.74042364903591
2025-04-12,"wk inc flu hosp",2025-01-18,"40","Oklahoma",439,10.8292811922767
2025-04-12,"wk inc flu hosp",2025-01-18,"41","Oregon",289,6.82673187573553
2025-04-12,"wk inc flu hosp",2025-01-18,"42","Pennsylvania",2476,19.1024576052354
2025-04-12,"wk inc flu hosp",2025-01-18,"44","Rhode Island",107,9.76311222469392
2025-04-12,"wk inc flu hosp",2025-01-18,"45","South Carolina",638,11.8729593351143
2025-04-12,"wk inc flu hosp",2025-01-18,"46","South Dakota",55,5.9826958680239
2025-04-12,"wk inc flu hosp",2025-01-18,"47","Tennessee",568,7.97026417917715
2025-04-12,"wk inc flu hosp",2025-01-18,"48","Texas",2425,7.94995925195112
2025-04-12,"wk inc flu hosp",2025-01-18,"49","Utah",199,5.8225713294247
2025-04-12,"wk inc flu hosp",2025-01-18,"50","Vermont",41,6.33239840361781
2025-04-12,"wk inc flu hosp",2025-01-18,"51","Virginia",493,5.65646033169116
2025-04-12,"wk inc flu hosp",2025-01-18,"53","Washington",357,4.56937774546646
2025-04-12,"wk inc flu hosp",2025-01-18,"54","West Virginia",133,7.5138228918501
2025-04-12,"wk inc flu hosp",2025-01-18,"55","Wisconsin",593,10.032219835881
2025-04-12,"wk inc flu hosp",2025-01-18,"56","Wyoming",84,14.3821579058208
2025-04-12,"wk inc flu hosp",2025-01-18,"72","Puerto Rico",554,17.2817654602393
2025-04-12,"wk inc flu hosp",2025-01-18,"US","US",33023,9.86011685147655
2025-04-12,"wk inc flu hosp",2025-01-25,"01","Alabama",632,12.3716151300155
2025-04-12,"wk inc flu hosp",2025-01-25,"02","Alaska",25,3.40875313264413
2025-04-12,"wk inc flu hosp",2025-01-25,"04","Arizona",960,12.9182554326647
2025-04-12,"wk inc flu hosp",2025-01-25,"05","Arkansas",388,12.6477801841882
2025-04-12,"wk inc flu hosp",2025-01-25,"06","California",3905,10.0217648094288
2025-04-12,"wk inc flu hosp",2025-01-25,"08","Colorado",456,7.75825548139465
2025-04-12,"wk inc flu hosp",2025-01-25,"09","Connecticut",378,10.4501412151358
2025-04-12,"wk inc flu hosp",2025-01-25,"10","Delaware",88,8.52804077954045
2025-04-12,"wk inc flu hosp",2025-01-25,"11","District of Columbia",207,30.4872660433714
2025-04-12,"wk inc flu hosp",2025-01-25,"12","Florida",3158,13.9668226486845
2025-04-12,"wk inc flu hosp",2025-01-25,"13","Georgia",1186,10.7532468050571
2025-04-12,"wk inc flu hosp",2025-01-25,"15","Hawaii",88,6.13181450146258
2025-04-12,"wk inc flu hosp",2025-01-25,"16","Idaho",99,5.03887056006792
2025-04-12,"wk inc flu hosp",2025-01-25,"17","Illinois",1742,13.8808220665867
2025-04-12,"wk inc flu hosp",2025-01-25,"18","Indiana",788,11.4831994816822
2025-04-12,"wk inc flu hosp",2025-01-25,"19","Iowa",304,9.4792522865578
2025-04-12,"wk inc flu hosp",2025-01-25,"20","Kansas",216,7.34557459737069
2025-04-12,"wk inc flu hosp",2025-01-25,"21","Kentucky",434,9.58871483383022
2025-04-12,"wk inc flu hosp",2025-01-25,"22","Louisiana",526,11.5004124625116
2025-04-12,"wk inc flu hosp",2025-01-25,"23","Maine",110,7.88122563089211
2025-04-12,"wk inc flu hosp",2025-01-25,"24","Maryland",611,9.8863266600898
2025-04-12,"wk inc flu hosp",2025-01-25,"25","Massachusetts",991,14.1543140163844
2025-04-12,"wk inc flu hosp",2025-01-25,"26","Michigan",863,8.59796312958286
2025-04-12,"wk inc flu hosp",2025-01-25,"27","Minnesota",928,16.1731221184002
2025-04-12,"wk inc flu hosp",2025-01-25,"28","Mississippi",323,10.9875531093415
2025-04-12,"wk inc flu hosp",2025-01-25,"29","Missouri",655,10.5710701925516
2025-04-12,"wk inc flu hosp",2025-01-25,"30","Montana",68,6.00276127018429
2025-04-12,"wk inc flu hosp",2025-01-25,"31","Nebraska",182,9.19945066137479
2025-04-12,"wk inc flu hosp",2025-01-25,"32","Nevada",196,6.1361678254423
2025-04-12,"wk inc flu hosp",2025-01-25,"33","New Hampshire",144,10.2706457811183
2025-04-12,"wk inc flu hosp",2025-01-25,"34","New Jersey",1591,17.1243916454926
2025-04-12,"wk inc flu hosp",2025-01-25,"35","New Mexico",196,9.26989634269482
2025-04-12,"wk inc flu hosp",2025-01-25,"36","New York",2942,15.032280058633
2025-04-12,"wk inc flu hosp",2025-01-25,"37","North Carolina",1581,14.5909400875327
2025-04-12,"wk inc flu hosp",2025-01-25,"38","North Dakota",89,11.3531124111204
2025-04-12,"wk inc flu hosp",2025-01-25,"39","Ohio",1707,14.4833651297076
2025-04-12,"wk inc flu hosp",2025-01-25,"40","Oklahoma",698,17.218310415055
2025-04-12,"wk inc flu hosp",2025-01-25,"41","Oregon",272,6.42515941245697
2025-04-12,"wk inc flu hosp",2025-01-25,"42","Pennsylvania",3065,23.6466205816019
2025-04-12,"wk inc flu hosp",2025-01-25,"44","Rhode Island",113,10.3105764615926
2025-04-12,"wk inc flu hosp",2025-01-25,"45","South Carolina",823,15.3157453492148
2025-04-12,"wk inc flu hosp",2025-01-25,"46","South Dakota",88,9.57231338883825
2025-04-12,"wk inc flu hosp",2025-01-25,"47","Tennessee",646,9.06477228828951
2025-04-12,"wk inc flu hosp",2025-01-25,"48","Texas",3300,10.8185012500778
2025-04-12,"wk inc flu hosp",2025-01-25,"49","Utah",185,5.41294319569633
2025-04-12,"wk inc flu hosp",2025-01-25,"50","Vermont",58,8.95802700999592
2025-04-12,"wk inc flu hosp",2025-01-25,"51","Virginia",685,7.85938200245121
2025-04-12,"wk inc flu hosp",2025-01-25,"53","Washington",417,5.33734039176334
2025-04-12,"wk inc flu hosp",2025-01-25,"54","West Virginia",160,9.03918543380463
2025-04-12,"wk inc flu hosp",2025-01-25,"55","Wisconsin",857,14.4985032029511
2025-04-12,"wk inc flu hosp",2025-01-25,"56","Wyoming",89,15.2382387335483
2025-04-12,"wk inc flu hosp",2025-01-25,"72","Puerto Rico",464,14.4742584360127
2025-04-12,"wk inc flu hosp",2025-01-25,"US","US",40682,12.1469664703924
2025-04-12,"wk inc flu hosp",2025-02-01,"01","Alabama",742,14.5249025735309
2025-04-12,"wk inc flu hosp",2025-02-01,"02","Alaska",28,3.81780350856142
2025-04-12,"wk inc flu hosp",2025-02-01,"04","Arizona",807,10.8594084730837
2025-04-12,"wk inc flu hosp",2025-02-01,"05","Arkansas",513,16.7224516352797
2025-04-12,"wk inc flu hosp",2025-02-01,"06","California",4418,11.3383244374024
2025-04-12,"wk inc flu hosp",2025-02-01,"08","Colorado",543,9.23844896139757
2025-04-12,"wk inc flu hosp",2025-02-01,"09","Connecticut",478,13.2147288381876
2025-04-12,"wk inc flu hosp",2025-02-01,"10","Delaware",140,13.5673376038144
2025-04-12,"wk inc flu hosp",2025-02-01,"11","District of Columbia",197,29.0144512586675
2025-04-12,"wk inc flu hosp",2025-02-01,"12","Florida",3627,16.0410594511649
2025-04-12,"wk inc flu hosp",2025-02-01,"13","Georgia",1373,12.4487418746572
2025-04-12,"wk inc flu hosp",2025-02-01,"15","Hawaii",70,4.8775797170725
2025-04-12,"wk inc flu hosp",2025-02-01,"16","Idaho",159,8.09273150556363
2025-04-12,"wk inc flu hosp",2025-02-01,"17","Illinois",2169,17.2832968211403
2025-04-12,"wk inc flu hosp",2025-02-01,"18","Indiana",1295,18.871501686267
2025-04-12,"wk inc flu hosp",2025-02-01,"19","Iowa",457,14.2500601807793
2025-04-12,"wk inc flu hosp",2025-02-01,"20","Kansas",388,13.1948284434251
2025-04-12,"wk inc flu hosp",2025-02-01,"21","Kentucky",740,16.34942160607
2025-04-12,"wk inc flu hosp",2025-02-01,"22","Louisiana",635,13.8835777826899
2025-04-12,"wk inc flu hosp",2025-02-01,"23","Maine",153,10.9620683775136
2025-04-12,"wk inc flu hosp",2025-02-01,"24","Maryland",810,13.1062595657492
2025-04-12,"wk inc flu hosp",2025-02-01,"25","Massachusetts",1290,18.4248890828819
2025-04-12,"wk inc flu hosp",2025-02-01,"26","Michigan",1093,10.8894249138286
2025-04-12,"wk inc flu hosp",2025-02-01,"27","Minnesota",882,15.371437185807
2025-04-12,"wk inc flu hosp",2025-02-01,"28","Mississippi",537,18.2672322591838
2025-04-12,"wk inc flu hosp",2025-02-01,"29","Missouri",1039,16.7684609619254
2025-04-12,"wk inc flu hosp",2025-02-01,"30","Montana",109,9.62207321250128
2025-04-12,"wk inc flu hosp",2025-02-01,"31","Nebraska",308,15.5683011192496
2025-04-12,"wk inc flu hosp",2025-02-01,"32","Nevada",178,5.57264220882005
2025-04-12,"wk inc flu hosp",2025-02-01,"33","New Hampshire",174,12.4103636521846
2025-04-12,"wk inc flu hosp",2025-02-01,"34","New Jersey",1794,19.3093391653135
2025-04-12,"wk inc flu hosp",2025-02-01,"35","New Mexico",214,10.1212133537586
2025-04-12,"wk inc flu hosp",2025-02-01,"36","New York",3091,15.7936021962049
2025-04-12,"wk inc flu hosp",2025-02-01,"37","North Carolina",1994,18.4024886366478
2025-04-12,"wk inc flu hosp",2025-02-01,"38","North Dakota",104,13.266558323107
2025-04-12,"wk inc flu hosp",2025-02-01,"39","Ohio",2480,21.0420301825863
2025-04-12,"wk inc flu hosp",2025-02-01,"40","Oklahoma",1116,27.5295622108903
2025-04-12,"wk inc flu hosp",2025-02-01,"41","Oregon",497,11.7400890734967
2025-04-12,"wk inc flu hosp",2025-02-01,"42","Pennsylvania",3778,29.1474494477299
2025-04-12,"wk inc flu hosp",2025-02-01,"44","Rhode Island",173,15.7852188305799
2025-04-12,"wk inc flu hosp",2025-02-01,"45","South Carolina",1259,23.4295545500139
2025-04-12,"wk inc flu hosp",2025-02-01,"46","South Dakota",139,15.119904102824
2025-04-12,"wk inc flu hosp",2025-02-01,"47","Tennessee",944,13.2463545513085
2025-04-12,"wk inc flu hosp",2025-02-01,"48","Texas",4691,15.3786634436712
2025-04-12,"wk inc flu hosp",2025-02-01,"49","Utah",195,5.70553471978802
2025-04-12,"wk inc flu hosp",2025-02-01,"50","Vermont",84,12.9736942903389
2025-04-12,"wk inc flu hosp",2025-02-01,"51","Virginia",1083,12.4258550491309
2025-04-12,"wk inc flu hosp",2025-02-01,"53","Washington",578,7.39804015932665
2025-04-12,"wk inc flu hosp",2025-02-01,"54","West Virginia",267,15.0841406926615
2025-04-12,"wk inc flu hosp",2025-02-01,"55","Wisconsin",1054,17.8312979882269
2025-04-12,"wk inc flu hosp",2025-02-01,"56","Wyoming",102,17.4640488856396
2025-04-12,"wk inc flu hosp",2025-02-01,"72","Puerto Rico",348,10.8556938270095
2025-04-12,"wk inc flu hosp",2025-02-01,"US","US",51339,15.3289688713307
2025-04-12,"wk inc flu hosp",2025-02-08,"01","Alabama",663,12.9784506822789
2025-04-12,"wk inc flu hosp",2025-02-08,"02","Alaska",26,3.54510325794989
2025-04-12,"wk inc flu hosp",2025-02-08,"04","Arizona",785,10.5633651194185
2025-04-12,"wk inc flu hosp",2025-02-08,"05","Arkansas",745,24.2850418485057
2025-04-12,"wk inc flu hosp",2025-02-08,"06","California",3545,9.09786331611395
2025-04-12,"wk inc flu hosp",2025-02-08,"08","Colorado",622,10.5825326961129
2025-04-12,"wk inc flu hosp",2025-02-08,"09","Connecticut",538,14.8734814120187
2025-04-12,"wk inc flu hosp",2025-02-08,"10","Delaware",157,15.2148000271347
2025-04-12,"wk inc flu hosp",2025-02-08,"11","District of Columbia",259,38.1459029238319
2025-04-12,"wk inc flu hosp",2025-02-08,"12","Florida",3327,14.7142555263374
2025-04-12,"wk inc flu hosp",2025-02-08,"13","Georgia",1301,11.7959309387684
2025-04-12,"wk inc flu hosp",2025-02-08,"15","Hawaii",83,5.78341595024311
2025-04-12,"wk inc flu hosp",2025-02-08,"16","Idaho",175,8.90709442436248
2025-04-12,"wk inc flu hosp",2025-02-08,"17","Illinois",2370,18.8849301365157
2025-04-12,"wk inc flu hosp",2025-02-08,"18","Indiana",1711,24.933698366952
2025-04-12,"wk inc flu hosp",2025-02-08,"19","Iowa",596,18.5843235618041
2025-04-12,"wk inc flu hosp",2025-02-08,"20","Kansas",479,16.2894918154656
2025-04-12,"wk inc flu hosp",2025-02-08,"21","Kentucky",1188,26.2474498216366
2025-04-12,"wk inc flu hosp",2025-02-08,"22","Louisiana",507,11.0849983241319
2025-04-12,"wk inc flu hosp",2025-02-08,"23","Maine",207,14.8310336872242
2025-04-12,"wk inc flu hosp",2025-02-08,"24","Maryland",1086,17.572096158523
2025-04-12,"wk inc flu hosp",2025-02-08,"25","Massachusetts",1580,22.5669184115917
2025-04-12,"wk inc flu hosp",2025-02-08,"26","Michigan",1265,12.6030398133515
2025-04-12,"wk inc flu hosp",2025-02-08,"27","Minnesota",689,12.0078460555794
2025-04-12,"wk inc flu hosp",2025-02-08,"28","Mississippi",467,15.886028798955
2025-04-12,"wk inc flu hosp",2025-02-08,"29","Missouri",1315,21.2228355774128
2025-04-12,"wk inc flu hosp",2025-02-08,"30","Montana",161,14.2124200661716
2025-04-12,"wk inc flu hosp",2025-02-08,"31","Nebraska",319,16.1243118735086
2025-04-12,"wk inc flu hosp",2025-02-08,"32","Nevada",222,6.95014927167445
2025-04-12,"wk inc flu hosp",2025-02-08,"33","New Hampshire",203,14.4787575942153
2025-04-12,"wk inc flu hosp",2025-02-08,"34","New Jersey",1857,19.9874263266372
2025-04-12,"wk inc flu hosp",2025-02-08,"35","New Mexico",215,10.1685087432622
2025-04-12,"wk inc flu hosp",2025-02-08,"36","New York",2952,15.0833755041077
2025-04-12,"wk inc flu hosp",2025-02-08,"37","North Carolina",2279,21.0327340034706
2025-04-12,"wk inc flu hosp",2025-02-08,"38","North Dakota",127,16.2005087214865
2025-04-12,"wk inc flu hosp",2025-02-08,"39","Ohio",3211,27.2443382726954
2025-04-12,"wk inc flu hosp",2025-02-08,"40","Oklahoma",1052,25.9508059550686
2025-04-12,"wk inc flu hosp",2025-02-08,"41","Oregon",558,13.1810255593786
2025-04-12,"wk inc flu hosp",2025-02-08,"42","Pennsylvania",4263,32.8892474842966
2025-04-12,"wk inc flu hosp",2025-02-08,"44","Rhode Island",202,18.4312959755904
2025-04-12,"wk inc flu hosp",2025-02-08,"45","South Carolina",1232,22.9270938884965
2025-04-12,"wk inc flu hosp",2025-02-08,"46","South Dakota",207,22.5166917214718
2025-04-12,"wk inc flu hosp",2025-02-08,"47","Tennessee",1067,14.9723096464472
2025-04-12,"wk inc flu hosp",2025-02-08,"48","Texas",4193,13.7460532550231
2025-04-12,"wk inc flu hosp",2025-02-08,"49","Utah",213,6.23219946315307
2025-04-12,"wk inc flu hosp",2025-02-08,"50","Vermont",134,20.6961313679216
2025-04-12,"wk inc flu hosp",2025-02-08,"51","Virginia",1315,15.0877187346326
2025-04-12,"wk inc flu hosp",2025-02-08,"53","Washington",751,9.61233245614933
2025-04-12,"wk inc flu hosp",2025-02-08,"54","West Virginia",458,25.8746683042658
2025-04-12,"wk inc flu hosp",2025-02-08,"55","Wisconsin",1149,19.4384832907711
2025-04-12,"wk inc flu hosp",2025-02-08,"56","Wyoming",99,16.9504003890031
2025-04-12,"wk inc flu hosp",2025-02-08,"72","Puerto Rico",251,7.82982514534308
2025-04-12,"wk inc flu hosp",2025-02-08,"US","US",54376,16.2357664026857
2025-04-12,"wk inc flu hosp",2025-02-15,"01","Alabama",415,8.12376626417157
2025-04-12,"wk inc flu hosp",2025-02-15,"02","Alaska",50,6.81750626528826
2025-04-12,"wk inc flu hosp",2025-02-15,"04","Arizona",679,9.13697441539512
2025-04-12,"wk inc flu hosp",2025-02-15,"05","Arkansas",514,16.7550490068885
2025-04-12,"wk inc flu hosp",2025-02-15,"06","California",2683,6.88563251823236
2025-04-12,"wk inc flu hosp",2025-02-15,"08","Colorado",583,9.9189976878357
2025-04-12,"wk inc flu hosp",2025-02-15,"09","Connecticut",499,13.7952922390285
2025-04-12,"wk inc flu hosp",2025-02-15,"10","Delaware",160,15.5055286900736
2025-04-12,"wk inc flu hosp",2025-02-15,"11","District of Columbia",83,12.2243627130427
2025-04-12,"wk inc flu hosp",2025-02-15,"12","Florida",2436,10.7736478695996
2025-04-12,"wk inc flu hosp",2025-02-15,"13","Georgia",734,6.65504481864413
2025-04-12,"wk inc flu hosp",2025-02-15,"15","Hawaii",79,5.50469710926754
2025-04-12,"wk inc flu hosp",2025-02-15,"16","Idaho",152,7.73644772858913
2025-04-12,"wk inc flu hosp",2025-02-15,"17","Illinois",2083,16.5980208752583
2025-04-12,"wk inc flu hosp",2025-02-15,"18","Indiana",1670,24.3362222517884
2025-04-12,"wk inc flu hosp",2025-02-15,"19","Iowa",498,15.5285119694269
2025-04-12,"wk inc flu hosp",2025-02-15,"20","Kansas",519,17.6497834075712
2025-04-12,"wk inc flu hosp",2025-02-15,"21","Kentucky",1201,26.5346693903919
2025-04-12,"wk inc flu hosp",2025-02-15,"22","Louisiana",407,8.89860812213351
2025-04-12,"wk inc flu hosp",2025-02-15,"23","Maine",270,19.3448265485534
2025-04-12,"wk inc flu hosp",2025-02-15,"24","Maryland",1081,17.4911933216973
2025-04-12,"wk inc flu hosp",2025-02-15,"25","Massachusetts",1448,20.681580924041
2025-04-12,"wk inc flu hosp",2025-02-15,"26","Michigan",1341,13.3602184898848
2025-04-12,"wk inc flu hosp",2025-02-15,"27","Minnesota",486,8.46997559217939
2025-04-12,"wk inc flu hosp",2025-02-15,"28","Mississippi",265,9.01455595658046
2025-04-12,"wk inc flu hosp",2025-02-15,"29","Missouri",1412,22.7883223082182
2025-04-12,"wk inc flu hosp",2025-02-15,"30","Montana",159,14.0358682641074
2025-04-12,"wk inc flu hosp",2025-02-15,"31","Nebraska",311,15.7199404158657
2025-04-12,"wk inc flu hosp",2025-02-15,"32","Nevada",147,4.60212586908173
2025-04-12,"wk inc flu hosp",2025-02-15,"33","New Hampshire",205,14.6214054522864
2025-04-12,"wk inc flu hosp",2025-02-15,"34","New Jersey",1511,16.2633285834942
2025-04-12,"wk inc flu hosp",2025-02-15,"35","New Mexico",248,11.7292565968792
2025-04-12,"wk inc flu hosp",2025-02-15,"36","New York",2488,12.7125468340853
2025-04-12,"wk inc flu hosp",2025-02-15,"37","North Carolina",1690,15.5968935787035
2025-04-12,"wk inc flu hosp",2025-02-15,"38","North Dakota",85,10.842860167924
2025-04-12,"wk inc flu hosp",2025-02-15,"39","Ohio",3548,30.103678664442
2025-04-12,"wk inc flu hosp",2025-02-15,"40","Oklahoma",786,19.3891002668098
2025-04-12,"wk inc flu hosp",2025-02-15,"41","Oregon",497,11.7400890734967
2025-04-12,"wk inc flu hosp",2025-02-15,"42","Pennsylvania",4318,33.3135750966908
2025-04-12,"wk inc flu hosp",2025-02-15,"44","Rhode Island",180,16.4239271069617
2025-04-12,"wk inc flu hosp",2025-02-15,"45","South Carolina",690,12.8406613498885
2025-04-12,"wk inc flu hosp",2025-02-15,"46","South Dakota",183,19.9060607972432
2025-04-12,"wk inc flu hosp",2025-02-15,"47","Tennessee",699,9.80847651627611
2025-04-12,"wk inc flu hosp",2025-02-15,"48","Texas",2478,8.1237109386948
2025-04-12,"wk inc flu hosp",2025-02-15,"49","Utah",201,5.88108963424304
2025-04-12,"wk inc flu hosp",2025-02-15,"50","Vermont",115,17.7616052784402
2025-04-12,"wk inc flu hosp",2025-02-15,"51","Virginia",1190,13.6535249385649
2025-04-12,"wk inc flu hosp",2025-02-15,"53","Washington",660,8.44758910926573
2025-04-12,"wk inc flu hosp",2025-02-15,"54","West Virginia",617,34.8573588291091
2025-04-12,"wk inc flu hosp",2025-02-15,"55","Wisconsin",1059,17.9158866883608
2025-04-12,"wk inc flu hosp",2025-02-15,"56","Wyoming",72,12.327563919275
2025-04-12,"wk inc flu hosp",2025-02-15,"72","Puerto Rico",355,11.0740554844494
2025-04-12,"wk inc flu hosp",2025-02-15,"US","US",46245,13.8079854585148
2025-04-12,"wk inc flu hosp",2025-02-22,"01","Alabama",283,5.53982133195314
2025-04-12,"wk inc flu hosp",2025-02-22,"02","Alaska",47,6.40845588937096
2025-04-12,"wk inc flu hosp",2025-02-22,"04","Arizona",620,8.34303996692927
2025-04-12,"wk inc flu hosp",2025-02-22,"05","Arkansas",354,11.5394695494913
2025-04-12,"wk inc flu hosp",2025-02-22,"06","California",1976,5.07119264108354
2025-04-12,"wk inc flu hosp",2025-02-22,"08","Colorado",481,8.18359843541848
2025-04-12,"wk inc flu hosp",2025-02-22,"09","Connecticut",364,10.0630989479085
2025-04-12,"wk inc flu hosp",2025-02-22,"10","Delaware",100,9.69095543129597
2025-04-12,"wk inc flu hosp",2025-02-22,"11","District of Columbia",72,10.6042664498683
2025-04-12,"wk inc flu hosp",2025-02-22,"12","Florida",1982,8.76575126336058
2025-04-12,"wk inc flu hosp",2025-02-22,"13","Georgia",450,4.08006834930499
2025-04-12,"wk inc flu hosp",2025-02-22,"15","Hawaii",86,5.99245508097479
2025-04-12,"wk inc flu hosp",2025-02-22,"16","Idaho",150,7.63465236373927
2025-04-12,"wk inc flu hosp",2025-02-22,"17","Illinois",1705,13.5859940433584
2025-04-12,"wk inc flu hosp",2025-02-22,"18","Indiana",1536,22.3834954363754
