geo_value,forecast_date,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.2,49.28996612947231
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.25,58.44192395963251
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.3,65.74257610959509
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.35,71.01078553806043
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.4,75.90320135823966
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.45,80.63650049019188
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.5,85.07692288299849
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.55,85.47713682324019
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.6,87.22373085674855
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.65,89.83054719023757
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.7,93.42756356085492
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.75,99.06535762265977
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.8,108.4765525062873
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.85,124.03091728962087
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.9,146.21069596265295
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.95,163.3056541288762
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.975,183.13375668763257
pr,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,72,quantile,0.99,204.7870742471803
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.01,10.577030278393705
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.025,11.140299500815116
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.05,12.881391347888226
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.1,23.889760496623907
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.15,32.135948950953434
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.2,39.58821891919477
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.25,48.01582819594637
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.3,56.394138598263986
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.35,63.533260694882735
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.4,69.32926329148775
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.45,75.76572839086363
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.5,81.83550210458709
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.55,82.42014925529034
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.6,85.30268151299654
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.65,88.12903364476807
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.7,94.776546484871
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.75,100.99856956789515
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.8,109.14018596505746
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.85,120.75421144259666
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.9,138.11880118002017
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.95,166.1823096894603
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.975,189.184266461511
pr,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,72,quantile,0.99,204.74105599811637
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.01,0
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.025,0.028748659017633203
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.05,0.16350850498515276
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.1,0.5320633387959817
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.15,0.7538633687712375
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.2,1.033931441884083
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.25,1.209955490493808
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.3,1.3259440357946704
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.35,1.4415751329553534
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.4,1.572845321893972
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.45,1.646698747971018
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.5,1.8174457274899154
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.55,2.0369256270439164
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.6,2.194741329591852
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.65,2.4178862334759987
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.7,2.6970520600119015
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.75,3.3604848232749136
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.8,4.476908101915427
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.85,6.000139183478308
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.9,10.530700153593052
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.95,21.332509293230437
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.975,35.67299173845231
ri,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,44,quantile,0.99,55.813127838049745
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.01,0
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.025,0.12457585875707818
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.05,0.22888340445643565
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.1,0.5535704305367458
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.15,1.3478204335494444
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.2,1.429362610764433
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.25,1.5409610899333996
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.3,1.8079968078585165
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.35,1.9166436151800186
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.4,1.99750129287824
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.45,2.1634634416670293
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.5,2.217958898190873
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.55,2.647550115464379
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.6,3.4380051020755706
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.65,4.939811225984778
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.7,6.642642665182432
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.75,9.63288791175256
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.8,13.041320613515902
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.85,22.878786011551927
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.9,35.93559340062048
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.95,51.682564535404794
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.975,64.8864489283467
ri,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,44,quantile,0.99,76.88039820819482
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.01,0
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.025,0.14578279657958096
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.05,0.2813968196367355
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.1,0.6816831072167718
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.15,1.8133737718376184
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.2,1.9375118391719255
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.25,2.4804747146453185
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.3,2.610193517428403
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.35,2.7146556031051885
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.4,3.065679150224993
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.45,3.0740088534067254
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.5,3.100557056754882
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.55,4.840458141026261
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.6,7.036562551259842
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.65,10.262071839925694
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.7,14.533519679352782
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.75,23.818973419902726
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.8,31.129817446753002
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.85,39.236253665398166
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.9,49.012426422414045
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.95,61.616385679690495
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.975,71.15685828388365
ri,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,44,quantile,0.99,80.83708115091727
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.01,0
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.025,0.13500582742115957
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.05,0.5168788572750493
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.1,1.9281850794572897
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.15,2.1377244430715416
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.2,2.7010693633512295
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.25,3.239202195525024
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.3,3.770691629366101
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.35,4.747130532753745
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.4,4.893120982629159
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.45,5.019399635422062
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.5,5.6816349326853635
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.55,8.26025347516242
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.6,12.564747473568753
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.65,16.560560574475126
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.7,26.604316878526454
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.75,34.931391912970746
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.8,41.89941172945072
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.85,49.11508563357523
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.9,57.284653875961
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.95,66.48895693977629
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.975,74.44199855414526
ri,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,44,quantile,0.99,82.31394463782168
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.01,0
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.025,0.09062375847465622
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.05,0.36065582492438086
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.1,1.7515181652664604
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.15,2.328512295202859
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.2,2.7761830462146073
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.25,3.75170634511924
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.3,5.6492984150339645
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.35,6.850256909582771
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.4,7.478322430707427
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.45,10.966940925315587
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.5,11.142613411131101
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.55,17.05684607184231
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.6,21.30567669255629
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.65,31.67222859330098
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.7,40.48544138390359
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.75,46.34812723331407
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.8,51.341515008909425
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.85,56.99437111698114
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.9,63.1302820306874
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.95,70.24286819994668
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.975,78.02993127094301
ri,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,44,quantile,0.99,83.40457158401706
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.01,7.374643142543495
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.025,7.517693843516319
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.05,7.787699387406912
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.1,9.322601293738463
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.15,10.25927282058683
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.2,11.403705276311735
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.25,13.11046363050288
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.3,13.60723774884954
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.35,14.01860082520033
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.4,14.578870743813514
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.45,14.96069511124405
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.5,15.54209568504906
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.55,17.17753568815239
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.6,18.651429412484184
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.65,21.012164343047523
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.7,24.35756108328257
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.75,28.667895146757324
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.8,35.46823754552246
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.85,45.728376523373505
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.9,65.1181718490151
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.95,110.60623982405998
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.975,174.74898075750752
sc,2024-11-27,2024-11-30,wk inc flu hosp,-1,2024-11-23,45,quantile,0.99,269.28775707212606
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.01,8.314951396725126
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.025,8.543647606843793
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.05,8.994243374827235
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.1,10.103411501785214
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.15,11.354388400143801
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.2,14.034450488731437
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.25,19.68835616317976
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.3,20.484389936397406
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.35,21.490386812948
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.4,21.73977217031511
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.45,21.95094046782299
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.5,22.779837024154393
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.55,25.216337078744978
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.6,32.492210938088434
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.65,42.947484451216184
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.7,58.76954990467709
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.75,76.84669748823693
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.8,102.22117857852757
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.85,135.7151067164413
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.9,180.22548283816872
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.95,314.4923354242783
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.975,410.76029113040045
sc,2024-11-27,2024-11-30,wk inc flu hosp,0,2024-11-30,45,quantile,0.99,475.9184991194204
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.01,8.59113836622784
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.025,8.98756385284357
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.05,9.596389494354481
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.1,11.13007876025743
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.15,12.805219596782027
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.2,17.036063814629752
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.25,27.093876250270654
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.3,32.84200373647462
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.35,33.787648037036966
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.4,36.15215759498434
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.45,38.54647850034736
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.5,39.07001240916022
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.55,40.43159695448782
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.6,52.998783494699424
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.65,72.73914377043883
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.7,100.90959393260673
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.75,128.6994446682319
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.8,162.2018438429961
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.85,204.1879646044986
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.9,321.2174976635725
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.95,521.3839361568836
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.975,620.8273462436689
sc,2024-11-27,2024-11-30,wk inc flu hosp,1,2024-12-07,45,quantile,0.99,676.4631165612416
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.01,8.71288725939505
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.025,9.20918741397893
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.05,9.909921988966136
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.1,11.690938395104569
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.15,13.27749728434504
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.2,17.508306299633325
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.25,34.75572093772299
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.3,40.30759208610539
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.35,52.99145472136195
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.4,55.400155254084844
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.45,60.35618601708383
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.5,61.28490384758682
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.55,63.61290254436183
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.6,82.16240500473137
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.65,107.43450130515919
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.7,143.10364066368598
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.75,180.3829073574421
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.8,216.95512073156348
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.85,273.1774111193904
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.9,393.91316458810184
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.95,576.9717648754175
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.975,646.2468978986217
sc,2024-11-27,2024-11-30,wk inc flu hosp,2,2024-12-14,45,quantile,0.99,687.4907100912295
sc,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,45,quantile,0.01,8.77854530678586
sc,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,45,quantile,0.025,9.167747032903293
sc,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,45,quantile,0.05,10.053993265031362
sc,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,45,quantile,0.1,11.894442697762415
sc,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,45,quantile,0.15,13.543021520923544
sc,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,45,quantile,0.2,16.610569076441482
sc,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,45,quantile,0.25,22.967826865680617
sc,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,45,quantile,0.3,68.41275783559269
sc,2024-11-27,2024-11-30,wk inc flu hosp,3,2024-12-21,45,quantile,0.35,79.13138864492379
