reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,value_median
2025-03-22,wk inc flu hosp,3,2025-04-12,46,quantile,0.65,14.499999999999998,4.0
2025-03-22,wk inc flu hosp,3,2025-04-12,46,quantile,0.7,19.0,4.0
2025-03-22,wk inc flu hosp,3,2025-04-12,46,quantile,0.75,23.0,4.0
2025-03-22,wk inc flu hosp,3,2025-04-12,46,quantile,0.8,26.5,4.0
2025-03-22,wk inc flu hosp,3,2025-04-12,46,quantile,0.85,33.75000000000001,4.0
2025-03-22,wk inc flu hosp,3,2025-04-12,46,quantile,0.9,40.0,4.0
2025-03-22,wk inc flu hosp,3,2025-04-12,46,quantile,0.95,49.0,4.0
2025-03-22,wk inc flu hosp,3,2025-04-12,46,quantile,0.975,62.00000000000001,4.0
2025-03-22,wk inc flu hosp,3,2025-04-12,46,quantile,0.99,78.55,4.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.01,220.2,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.025,252.2,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.05,281.0,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.1,316.2,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.15,341.8,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.2,362.6,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.25,380.2,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.3,396.2,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.35,412.2,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.4,426.6,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.45,441.0,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.5,457.0,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.55,467.35,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.6,477.9,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.65,487.45,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.7,497.0,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.75,506.4,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.8,516.4,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.85,526.7,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.9,540.2,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.95,559.75,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.975,578.075,457.0
2025-03-22,wk inc flu hosp,0,2025-03-22,47,quantile,0.99,601.84,457.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.01,131.0,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.025,169.39999999999998,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.05,204.6,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.1,247.79999999999998,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.15,278.2,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.2,303.8,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.25,326.2,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.3,347.0,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.35,367.8,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.4,387.0,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.45,406.2,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.5,427.0,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.55,440.8,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.6,454.5,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.65,467.95,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.7,481.0,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.75,494.45,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.8,508.0,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.85,523.9,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.9,542.1999999999999,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.95,571.75,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.975,598.825,427.0
2025-03-22,wk inc flu hosp,1,2025-03-29,47,quantile,0.99,635.03,427.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.01,83.39999999999998,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.025,121.0,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.05,159.39999999999998,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.1,207.39999999999998,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.15,242.6,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.2,271.4,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.25,298.6,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.3,322.6,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.35,346.6,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.4,370.6,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.45,393.0,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.5,417.0,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.55,434.25,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.6,451.1,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.65,467.4,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.7,484.0,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.75,499.65,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.8,516.9,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.85,536.0,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.9,560.1999999999999,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.95,597.75,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.975,633.7750000000001,417.0
2025-03-22,wk inc flu hosp,2,2025-04-05,47,quantile,0.99,681.8299999999999,417.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.01,74.19999999999999,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.025,74.19999999999999,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.05,108.59999999999997,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.1,156.6,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.15,191.79999999999998,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.2,222.2,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.25,249.39999999999998,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.3,273.4,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.35,299.0,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.4,323.0,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.45,347.0,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.5,371.0,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.55,389.4,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.6,407.3,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.65,424.55,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.7,441.0,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.75,459.35,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.8,477.2,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.85,498.5,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.9,524.5999999999999,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.95,566.75,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.975,607.35,371.0
2025-03-22,wk inc flu hosp,3,2025-04-12,47,quantile,0.99,661.39,371.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.01,0.0,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.025,0.0,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.05,0.0,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.1,0.0,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.15,0.0,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.2,57.999999999999886,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.25,177.9999999999999,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.3,297.9999999999999,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.35,402.0000000000002,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.4,506.0,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.45,609.9999999999998,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.5,706.0,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.55,780.7500000000002,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.6,849.0000000000001,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.65,916.0,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.7,976.0,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.75,1038.5,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.8,1106.5,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.85,1173.5,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.9,1258.0,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.95,1381.0,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.975,1496.2499999999998,706.0
2025-03-22,wk inc flu hosp,0,2025-03-22,48,quantile,0.99,1643.2000000000003,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.01,0.0,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.025,0.0,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.05,0.0,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.1,0.0,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.15,0.0,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.2,0.0,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.25,0.0,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.3,129.99999999999977,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.35,282.0000000000002,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.4,426.0,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.45,562.0000000000002,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.5,706.0,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.55,809.5000000000002,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.6,909.5000000000002,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.65,999.9999999999998,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.7,1096.0,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.75,1185.7500000000002,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.8,1277.4999999999998,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.85,1381.75,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.9,1506.0,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.95,1696.0,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.975,1873.2500000000002,706.0
2025-03-22,wk inc flu hosp,1,2025-03-29,48,quantile,0.99,2097.5999999999995,706.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.01,0.0,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.025,0.0,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.05,0.0,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.1,0.0,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.15,0.0,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.2,0.0,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.25,0.0,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.3,0.0,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.35,155.0,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.4,315.0,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.45,475.0,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.5,635.0,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.55,755.7499999999999,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.6,866.0000000000002,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.65,976.25,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.7,1080.0,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.75,1186.0000000000002,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.8,1296.4999999999998,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.85,1417.0,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.9,1567.0,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.95,1793.75,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.975,2008.8750000000005,635.0
2025-03-22,wk inc flu hosp,2,2025-04-05,48,quantile,0.99,2285.75,635.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.01,0.0,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.025,0.0,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.05,0.0,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.1,0.0,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.15,0.0,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.2,0.0,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.25,0.0,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.3,0.0,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.35,71.0,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.4,247.0,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.45,430.9999999999998,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.5,607.0,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.55,739.2500000000002,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.6,865.5000000000002,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.65,990.2499999999999,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.7,1112.0,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.75,1229.2500000000002,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.8,1358.4999999999998,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.85,1495.25,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.9,1670.9999999999998,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.95,1934.5,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.975,2187.5,607.0
2025-03-22,wk inc flu hosp,3,2025-04-12,48,quantile,0.99,2516.9,607.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.01,0.0,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.025,0.0,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.05,0.0,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.1,0.0,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.15,0.0,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.2,13.0,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.25,29.000000000000014,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.3,45.00000000000003,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.35,53.0,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.4,69.00000000000001,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.45,85.00000000000003,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.5,93.0,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.55,104.49999999999999,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.6,109.49999999999999,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.65,119.25,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.7,128.0,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.75,130.99999999999997,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.8,142.50000000000003,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.85,148.25,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.9,160.99999999999997,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.95,175.5,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.975,187.24999999999997,93.0
2025-03-22,wk inc flu hosp,0,2025-03-22,49,quantile,0.99,206.6,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.01,0.0,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.025,0.0,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.05,0.0,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.1,0.0,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.15,0.0,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.2,0.0,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.25,5.000000000000028,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.3,20.99999999999997,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.35,45.00000000000003,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.4,60.99999999999997,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.45,76.99999999999999,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.5,93.0,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.55,104.49999999999999,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.6,115.00000000000003,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.65,129.74999999999997,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.7,138.0,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.75,150.00000000000003,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.8,160.5,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.85,173.75000000000003,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.9,188.99999999999994,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.95,213.0,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.975,234.37500000000003,93.0
2025-03-22,wk inc flu hosp,1,2025-03-29,49,quantile,0.99,259.85,93.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.01,0.0,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.025,0.0,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.05,0.0,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.1,0.0,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.15,0.0,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.2,0.0,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.25,0.0,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.3,9.0,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.35,25.000000000000014,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.4,49.0,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.45,65.00000000000001,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.5,89.0,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.55,100.49999999999999,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.6,116.5,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.65,131.00000000000003,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.7,144.0,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.75,155.5,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.8,170.0,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.85,186.75,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.9,204.99999999999994,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.95,231.5,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.975,259.375,89.0
2025-03-22,wk inc flu hosp,2,2025-04-05,49,quantile,0.99,294.90000000000003,89.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.01,0.0,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.025,0.0,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.05,0.0,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.1,0.0,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.15,0.0,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.2,0.0,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.25,0.0,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.3,0.0,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.35,14.000000000000014,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.4,38.0,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.45,54.000000000000014,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.5,78.0,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.55,95.25000000000001,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.6,105.5,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.65,120.00000000000003,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.7,138.0,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.75,149.25,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.8,163.49999999999997,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.85,180.00000000000003,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.9,202.0,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.95,231.75,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.975,262.875,78.0
2025-03-22,wk inc flu hosp,3,2025-04-12,49,quantile,0.99,301.65,78.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.01,6.599999999999998,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.025,9.799999999999997,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.05,13.0,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.1,16.2,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.15,17.799999999999997,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.2,19.4,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.25,21.0,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.3,22.6,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.35,24.2,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.4,25.8,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.45,27.4,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.5,29.0,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.55,30.15,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.6,31.2,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.65,32.15,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.7,33.0,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.75,33.75,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.8,35.3,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.85,35.8,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.9,37.8,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.95,39.5,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.975,42.05,29.0
2025-03-22,wk inc flu hosp,0,2025-03-22,50,quantile,0.99,44.62,29.0
