"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value","location_name","model_id"
2025-11-22,"45",0,"wk inc flu hosp",2025-11-22,"quantile","0.975",54,"South Carolina","Ensemble"
2025-11-22,"45",0,"wk inc flu hosp",2025-11-22,"quantile","0.99",60,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.01",9,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.025",12,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.05",14,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.1",17,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.15",19,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.2",22,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.25",24,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.3",26,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.35",28,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.4",30,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.45",32,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.5",34,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.55",37,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.6",39,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.65",42,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.7",44,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.75",47,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.8",49,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.85",53,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.9",59,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.95",71,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.975",81,"South Carolina","Ensemble"
2025-11-22,"45",1,"wk inc flu hosp",2025-11-29,"quantile","0.99",104,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.01",9,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.025",13,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.05",17,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.1",22,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.15",26,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.2",28,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.25",30,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.3",32,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.35",35,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.4",39,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.45",43,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.5",47,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.55",50,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.6",53,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.65",55,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.7",58,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.75",63,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.8",70,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.85",79,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.9",88,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.95",104,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.975",122,"South Carolina","Ensemble"
2025-11-22,"45",2,"wk inc flu hosp",2025-12-06,"quantile","0.99",163,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.01",12,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.025",13,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.05",21,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.1",27,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.15",32,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.2",35,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.25",41,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.3",43,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.35",45,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.4",48,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.45",55,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.5",63,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.55",66,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.6",69,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.65",72,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.7",77,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.75",86,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.8",98,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.85",109,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.9",130,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.95",140,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.975",171,"South Carolina","Ensemble"
2025-11-22,"45",3,"wk inc flu hosp",2025-12-13,"quantile","0.99",211,"South Carolina","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.01",0,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.025",0,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.05",0,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.1",0,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.15",0,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.2",0,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.25",0,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.3",1,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.35",1,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.4",1,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.45",1,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.5",2,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.55",2,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.6",3,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.65",3,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.7",3,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.75",4,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.8",4,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.85",5,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.9",5,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.95",7,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.975",9,"South Dakota","Ensemble"
2025-11-22,"46",0,"wk inc flu hosp",2025-11-22,"quantile","0.99",11,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.01",0,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.025",0,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.05",0,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.1",0,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.15",0,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.2",1,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.25",1,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.3",1,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.35",1,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.4",1,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.45",2,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.5",3,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.55",3,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.6",4,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.65",4,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.7",4,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.75",5,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.8",6,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.85",6,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.9",8,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.95",10,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.975",12,"South Dakota","Ensemble"
2025-11-22,"46",1,"wk inc flu hosp",2025-11-29,"quantile","0.99",15,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.01",0,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.025",0,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.05",0,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.1",0,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.15",1,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.2",1,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.25",1,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.3",2,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.35",2,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.4",2,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.45",3,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.5",4,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.55",4,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.6",5,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.65",5,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.7",6,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.75",7,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.8",8,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.85",10,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.9",12,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.95",15,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.975",19,"South Dakota","Ensemble"
2025-11-22,"46",2,"wk inc flu hosp",2025-12-06,"quantile","0.99",26,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.01",0,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.025",0,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.05",0,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.1",1,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.15",2,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.2",2,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.25",2,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.3",2,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.35",3,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.4",3,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.45",4,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.5",5,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.55",6,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.6",6,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.65",7,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.7",8,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.75",10,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.8",13,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.85",15,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.9",17,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.95",26,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.975",33,"South Dakota","Ensemble"
2025-11-22,"46",3,"wk inc flu hosp",2025-12-13,"quantile","0.99",41,"South Dakota","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.01",15,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.025",18,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.05",22,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.1",27,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.15",31,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.2",34,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.25",37,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.3",39,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.35",42,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.4",44,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.45",47,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.5",51,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.55",53,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.6",55,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.65",57,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.7",58,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.75",60,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.8",61,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.85",66,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.9",72,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.95",81,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.975",88,"Tennessee","Ensemble"
2025-11-22,"47",0,"wk inc flu hosp",2025-11-22,"quantile","0.99",96,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.01",17,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.025",21,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.05",25,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.1",31,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.15",36,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.2",42,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.25",45,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.3",49,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.35",53,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.4",56,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.45",60,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.5",65,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.55",68,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.6",70,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.65",74,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.7",76,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.75",78,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.8",82,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.85",86,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.9",91,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.95",106,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.975",127,"Tennessee","Ensemble"
2025-11-22,"47",1,"wk inc flu hosp",2025-11-29,"quantile","0.99",153,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.01",21,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.025",24,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.05",28,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.1",33,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.15",38,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.2",44,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.25",51,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.3",57,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.35",65,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.4",73,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.45",78,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.5",85,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.55",89,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.6",94,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.65",101,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.7",109,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.75",115,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.8",121,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.85",131,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.9",139,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.95",154,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.975",175,"Tennessee","Ensemble"
2025-11-22,"47",2,"wk inc flu hosp",2025-12-06,"quantile","0.99",217,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.01",22,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.025",25,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.05",28,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.1",36,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.15",44,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.2",48,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.25",53,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.3",63,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.35",74,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.4",88,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.45",99,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.5",107,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.55",116,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.6",123,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.65",132,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.7",143,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.75",153,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.8",168,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.85",186,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.9",209,"Tennessee","Ensemble"
2025-11-22,"47",3,"wk inc flu hosp",2025-12-13,"quantile","0.95",249,"Tennessee","Ensemble"
