reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2025-09-27,wk inc flu hosp,1,41,quantile,0.2,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.25,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.3,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.35,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.4,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.45,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.5,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.55,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.6,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.65,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.7,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.75,14.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.8,14.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.85,14.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.9,21.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.95,28.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.975,28.0,2025-10-04
2025-09-27,wk inc flu hosp,1,41,quantile,0.99,35.069999999999900,2025-10-04
2025-09-27,wk inc flu hosp,2,41,quantile,0.01,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.025,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.05,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.1,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.15,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.2,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.25,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.3,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.35,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.4,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.45,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.5,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.55,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.6,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.65,14.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.7,14.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.75,14.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.8,14.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.85,21.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.9,21.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.95,35.0,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.975,35.17499999999980,2025-10-11
2025-09-27,wk inc flu hosp,2,41,quantile,0.99,49.0,2025-10-11
2025-09-27,wk inc flu hosp,3,41,quantile,0.01,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.025,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.05,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.1,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.15,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.2,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.25,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.3,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.35,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.4,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.45,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.5,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.55,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.6,14.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.65,14.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.7,14.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.75,21.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.8,21.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.85,28.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.9,35.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.95,42.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.975,49.0,2025-10-18
2025-09-27,wk inc flu hosp,3,41,quantile,0.99,63.0,2025-10-18
2025-09-27,wk inc flu hosp,-1,42,quantile,0.01,49.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.025,56.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.05,70.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.1,77.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.15,91.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.2,98.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.25,105.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.3,105.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.35,112.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.4,119.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.45,119.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.5,126.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.55,133.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.6,133.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.65,140.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.7,147.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.75,154.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.8,161.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.85,168.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.9,182.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.95,196.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.975,210.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,42,quantile,0.99,231.0,2025-09-20
2025-09-27,wk inc flu hosp,0,42,quantile,0.01,55.93,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.025,69.82500000000000,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.05,77.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.1,91.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.15,98.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.2,112.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.25,119.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.3,126.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.35,133.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.4,137.20000000000000,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.45,147.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.5,147.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.55,161.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.6,168.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.65,175.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.7,182.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.75,196.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.8,210.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.85,224.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.9,245.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.95,273.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.975,315.0,2025-09-27
2025-09-27,wk inc flu hosp,0,42,quantile,0.99,336.07000000000000,2025-09-27
2025-09-27,wk inc flu hosp,1,42,quantile,0.01,56.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.025,70.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.05,84.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.1,98.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.15,119.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.2,126.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.25,133.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.3,147.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.35,154.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.4,168.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.45,175.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.5,182.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.55,196.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.6,210.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.65,224.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.7,238.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.75,252.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.8,273.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.85,301.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.9,336.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.95,392.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.975,441.0,2025-10-04
2025-09-27,wk inc flu hosp,1,42,quantile,0.99,511.07000000000000,2025-10-04
2025-09-27,wk inc flu hosp,2,42,quantile,0.01,62.93,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.025,70.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.05,84.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.1,112.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.15,126.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.2,147.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.25,159.25,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.3,168.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.35,189.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.4,196.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.45,210.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.5,224.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.55,245.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.6,266.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.65,287.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.7,308.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.75,336.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.8,372.4000000000000,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.85,421.05000000000000,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.9,497.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.95,623.3500000000000,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.975,707.0,2025-10-11
2025-09-27,wk inc flu hosp,2,42,quantile,0.99,826.0700000000000,2025-10-11
2025-09-27,wk inc flu hosp,3,42,quantile,0.01,49.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.025,63.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.05,84.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.1,112.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.15,133.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.2,147.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.25,168.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.3,182.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.35,196.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.4,217.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.45,238.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.5,255.5,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.55,273.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.6,315.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.65,343.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.7,378.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.75,420.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.8,476.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.85,553.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.9,665.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.95,854.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.975,1092.0,2025-10-18
2025-09-27,wk inc flu hosp,3,42,quantile,0.99,1267.0,2025-10-18
2025-09-27,wk inc flu hosp,-1,44,quantile,0.01,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.025,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.05,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.1,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.15,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.2,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.25,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.3,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.35,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.4,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.45,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.5,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.55,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.6,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.65,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.7,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.75,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.8,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.85,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.9,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.95,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.975,14.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,44,quantile,0.99,14.0,2025-09-20
2025-09-27,wk inc flu hosp,0,44,quantile,0.01,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.025,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.05,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.1,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.15,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.2,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.25,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.3,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.35,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.4,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.45,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.5,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.55,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.6,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.65,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.7,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.75,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.8,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.85,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.9,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.95,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.975,14.0,2025-09-27
2025-09-27,wk inc flu hosp,0,44,quantile,0.99,14.0,2025-09-27
2025-09-27,wk inc flu hosp,1,44,quantile,0.01,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.025,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.05,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.1,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.15,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.2,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.25,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.3,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.35,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.4,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.45,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.5,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.55,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.6,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.65,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.7,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.75,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.8,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.85,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.9,7.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.95,14.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.975,14.0,2025-10-04
2025-09-27,wk inc flu hosp,1,44,quantile,0.99,21.0,2025-10-04
2025-09-27,wk inc flu hosp,2,44,quantile,0.01,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.025,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.05,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.1,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.15,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.2,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.25,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.3,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.35,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.4,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.45,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.5,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.55,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.6,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.65,0.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.7,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.75,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.8,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.85,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.9,7.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.95,14.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.975,14.0,2025-10-11
2025-09-27,wk inc flu hosp,2,44,quantile,0.99,14.0,2025-10-11
2025-09-27,wk inc flu hosp,3,44,quantile,0.01,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.025,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.05,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.1,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.15,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.2,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.25,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.3,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.35,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.4,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.45,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.5,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.55,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.6,0.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.65,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.7,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.75,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.8,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.85,7.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.9,14.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.95,14.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.975,21.0,2025-10-18
2025-09-27,wk inc flu hosp,3,44,quantile,0.99,28.0,2025-10-18
2025-09-27,wk inc flu hosp,-1,45,quantile,0.01,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.025,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.05,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.1,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.15,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.2,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.25,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.3,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.35,0.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.4,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.45,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.5,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.55,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.6,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.65,7.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.7,14.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.75,14.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.8,14.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.85,14.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.9,21.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.95,28.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.975,35.0,2025-09-20
2025-09-27,wk inc flu hosp,-1,45,quantile,0.99,35.0,2025-09-20
2025-09-27,wk inc flu hosp,0,45,quantile,0.01,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.025,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.05,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.1,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.15,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.2,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.25,0.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.3,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.35,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.4,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.45,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.5,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.55,7.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.6,14.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.65,14.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.7,14.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.75,14.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.8,21.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.85,21.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.9,28.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.95,35.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.975,42.0,2025-09-27
2025-09-27,wk inc flu hosp,0,45,quantile,0.99,49.0,2025-09-27
2025-09-27,wk inc flu hosp,1,45,quantile,0.01,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,45,quantile,0.025,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,45,quantile,0.05,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,45,quantile,0.1,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,45,quantile,0.15,0.0,2025-10-04
2025-09-27,wk inc flu hosp,1,45,quantile,0.2,0.0,2025-10-04
