"as_of","target","target_end_date","location","horizon","output_type_id","oracle_value"
2025-04-12,"wk flu hosp rate change",2025-04-05,"50",3,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"50",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"50",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"50",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"50",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",2,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",3,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"51",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",0,"stable",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",2,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",3,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"53",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",1,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",2,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",3,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"54",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",2,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",3,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"55",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",1,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",2,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",3,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"56",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",0,"stable",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",2,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",3,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"72",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",2,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",3,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-05,"US",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",2,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",3,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"01",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",0,"stable",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",2,"stable",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",3,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"02",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",2,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",3,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"04",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",2,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",3,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"05",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",0,"stable",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",1,"stable",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",2,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",3,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"06",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",2,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",3,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"08",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",2,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",3,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"09",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",0,"stable",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",1,"stable",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",2,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",3,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"10",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",1,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",2,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",3,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"11",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",2,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",3,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"12",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",2,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",3,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-04-12,"13",3,"stable",0
