reference_date,target,horizon,target_end_date,location,location_name,output_type,output_type_id,value
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,26,Michigan,quantile,0.99,0.033960873421673685
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,26,Michigan,quantile,0.99,0.050753715082810964
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.01,3
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.01,0
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.01,0
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.01,0
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.025,3
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.025,0
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.025,0
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.025,0
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.05,3
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.05,0
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.05,0
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.05,0
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.1,3
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.1,0
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.1,0
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.1,0
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.15000000000000002,12
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.2,23
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.2,11
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.2,0
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.2,0
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.25,29
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.25,22
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.25,10
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.25,0
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.3,32
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.3,27
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.3,18
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.3,3
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.35000000000000003,34
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.35000000000000003,32
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.35000000000000003,26
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.35000000000000003,14
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.4,35
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.4,37
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.4,33
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.4,24
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.45,38
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.45,42
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.45,40
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.45,33
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.5,41
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.5,45
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.5,45
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.5,41
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.55,41
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.55,47
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.55,49
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.55,47
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.6000000000000001,42
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.6000000000000001,49
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.6000000000000001,53
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.6000000000000001,52
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.6500000000000001,43
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.6500000000000001,52
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.6500000000000001,57
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.6500000000000001,57
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.7000000000000001,45
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.7000000000000001,56
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.7000000000000001,63
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.7000000000000001,66
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.7500000000000001,47
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.7500000000000001,65
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.7500000000000001,78
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.7500000000000001,87
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.8,53
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.8,74
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.8,97
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.8,120
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.8500000000000001,58
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.8500000000000001,88
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.8500000000000001,127
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.8500000000000001,174
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.9000000000000001,64
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.9000000000000001,105
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.9000000000000001,162
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.9000000000000001,226
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.95,96
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.95,163
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.95,258
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.95,379
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.975,151
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.975,267
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.975,433
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.975,574
2025-11-29,wk inc flu hosp,0,2025-11-29,26,Michigan,quantile,0.99,151
2025-11-29,wk inc flu hosp,1,2025-12-06,26,Michigan,quantile,0.99,267
2025-11-29,wk inc flu hosp,2,2025-12-13,26,Michigan,quantile,0.99,433
2025-11-29,wk inc flu hosp,3,2025-12-20,26,Michigan,quantile,0.99,574
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.01,0.0017039654968500394
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.025,0.0017039654968500394
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.05,0.0017039654968500394
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.1,0.0017039654968500394
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.15000000000000002,0.0017039654968500394
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.2,0.0023299890113926258
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.2,2.1702980542628002e-4
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.25,0.0028800721668256627
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.25,0.001287971418399276
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.25,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.25,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.3,0.0032055876849404197
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.3,0.002039160423316216
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.3,4.269794596769641e-4
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.3,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.35000000000000003,0.0038219899454278888
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.35000000000000003,0.002943979890855766
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.35000000000000003,0.0014830180745642376
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.35000000000000003,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.4,0.004511833006297197
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.4,0.0038018122603525415
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.4,0.002527701129934933
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.4,5.181478753858368e-4
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.45,0.00477562110426938
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.45,0.004208943428230265
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.45,0.003084820598045069
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.45,0.001331324865649575
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.5,0.004907626601876576
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.5,0.004481767196028431
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.5,0.0035576314934123838
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.5,0.001991610260532149
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.55,0.004997879840438096
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.55,0.004809712846735271
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.55,0.00405987861251134
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.55,0.0029798888374901267
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.6000000000000001,0.005133778624294295
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.6000000000000001,0.005417192152341482
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.6000000000000001,0.005332725855708717
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.6000000000000001,0.005161945205703349
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.6500000000000001,0.005685327923326666
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.6500000000000001,0.0064925577553300706
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.6500000000000001,0.00696572558589637
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.6500000000000001,0.007153741507998506
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.7000000000000001,0.006095616501189089
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.7000000000000001,0.007248122163695601
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.7000000000000001,0.00802082564220574
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.7000000000000001,0.008359760151613731
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.7500000000000001,0.006304513875213524
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.7500000000000001,0.007592325886282275
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.7500000000000001,0.008501451897274363
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.7500000000000001,0.009053849092102023
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.8,0.006425039535765157
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.8,0.007897667971133455
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.8,0.008959902503523888
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.8,0.009689971706188887
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.8500000000000001,0.006558310535346237
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.8500000000000001,0.008197461183538115
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.8500000000000001,0.009348085424216028
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.8500000000000001,0.010445005979164139
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.9000000000000001,0.006996337059128768
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.9000000000000001,0.009415921546751704
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.9000000000000001,0.01203562206249607
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.9000000000000001,0.015022591647007047
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.95,0.009259881255437974
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.95,0.01498732161542543
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.95,0.02227959610656417
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.95,0.029995437843678363
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.975,0.012052360237455078
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.975,0.025331520478773257
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.975,0.041678919140252416
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.975,0.05479175136694629
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,53,Washington,quantile,0.99,0.017289454962095982
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,53,Washington,quantile,0.99,0.03463208965775173
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,53,Washington,quantile,0.99,0.058570709624643724
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,53,Washington,quantile,0.99,0.077734846058619
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.01,7
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.01,0
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.01,0
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.01,0
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.025,7
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.025,0
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.025,0
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.025,0
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.05,7
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.05,0
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.05,0
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.05,0
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.1,7
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.1,0
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.1,0
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.1,0
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.15000000000000002,7
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.2,12
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.2,3
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.2,0
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.2,0
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.25,15
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.25,8
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.25,0
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.25,0
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.3,17
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.3,13
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.3,10
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.3,4
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.35000000000000003,19
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.35000000000000003,19
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.35000000000000003,19
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.35000000000000003,15
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.4,21
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.4,23
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.4,24
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.4,21
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.45,23
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.45,26
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.45,28
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.45,26
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.5,25
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.5,29
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.5,31
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.5,31
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.55,26
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.55,30
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.55,34
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.55,36
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.6000000000000001,26
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.6000000000000001,32
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.6000000000000001,37
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.6000000000000001,41
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.6500000000000001,27
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.6500000000000001,34
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.6500000000000001,41
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.6500000000000001,45
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.7000000000000001,28
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.7000000000000001,36
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.7000000000000001,44
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.7000000000000001,49
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.7500000000000001,29
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.7500000000000001,38
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.7500000000000001,46
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.7500000000000001,52
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.8,30
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.8,39
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.8,48
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.8,55
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.8500000000000001,30
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.8500000000000001,41
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.8500000000000001,52
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.8500000000000001,60
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.9000000000000001,32
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.9000000000000001,46
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.9000000000000001,61
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.9000000000000001,74
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.95,39
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.95,64
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.95,113
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.95,146
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.975,58
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.975,164
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.975,287
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.975,421
2025-11-29,wk inc flu hosp,0,2025-11-29,53,Washington,quantile,0.99,72
2025-11-29,wk inc flu hosp,1,2025-12-06,53,Washington,quantile,0.99,178
2025-11-29,wk inc flu hosp,2,2025-12-13,53,Washington,quantile,0.99,302
2025-11-29,wk inc flu hosp,3,2025-12-20,53,Washington,quantile,0.99,436
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,15,Hawaii,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,15,Hawaii,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,15,Hawaii,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,15,Hawaii,quantile,0.15000000000000002,0
