horizon,location,output_type,output_type_id,reference_date,target,target_end_date,total,value
,20,quantile,0.01,2025-01-04,peak inc flu hosp,,,11.0
,20,quantile,0.025,2025-01-04,peak inc flu hosp,,,14.0
,20,quantile,0.05,2025-01-04,peak inc flu hosp,,,52.0
,20,quantile,0.1,2025-01-04,peak inc flu hosp,,,161.0
,20,quantile,0.15,2025-01-04,peak inc flu hosp,,,330.0
,20,quantile,0.2,2025-01-04,peak inc flu hosp,,,411.0
,20,quantile,0.25,2025-01-04,peak inc flu hosp,,,517.0
,20,quantile,0.3,2025-01-04,peak inc flu hosp,,,590.0
,20,quantile,0.35,2025-01-04,peak inc flu hosp,,,623.0
,20,quantile,0.4,2025-01-04,peak inc flu hosp,,,706.0
,20,quantile,0.45,2025-01-04,peak inc flu hosp,,,755.0
,20,quantile,0.5,2025-01-04,peak inc flu hosp,,,802.0
,20,quantile,0.55,2025-01-04,peak inc flu hosp,,,857.0
,20,quantile,0.6,2025-01-04,peak inc flu hosp,,,915.0
,20,quantile,0.65,2025-01-04,peak inc flu hosp,,,954.0
,20,quantile,0.7,2025-01-04,peak inc flu hosp,,,983.0
,20,quantile,0.75,2025-01-04,peak inc flu hosp,,,1047.0
,20,quantile,0.8,2025-01-04,peak inc flu hosp,,,1132.0
,20,quantile,0.85,2025-01-04,peak inc flu hosp,,,1206.0
,20,quantile,0.9,2025-01-04,peak inc flu hosp,,,1251.0
,20,quantile,0.95,2025-01-04,peak inc flu hosp,,,1322.0
,20,quantile,0.975,2025-01-04,peak inc flu hosp,,,1360.0
,20,quantile,0.99,2025-01-04,peak inc flu hosp,,,1389.0
,21,quantile,0.01,2025-01-04,peak inc flu hosp,,,28.0
,21,quantile,0.025,2025-01-04,peak inc flu hosp,,,29.0
,21,quantile,0.05,2025-01-04,peak inc flu hosp,,,80.0
,21,quantile,0.1,2025-01-04,peak inc flu hosp,,,290.0
,21,quantile,0.15,2025-01-04,peak inc flu hosp,,,361.0
,21,quantile,0.2,2025-01-04,peak inc flu hosp,,,487.0
,21,quantile,0.25,2025-01-04,peak inc flu hosp,,,701.0
,21,quantile,0.3,2025-01-04,peak inc flu hosp,,,773.0
,21,quantile,0.35,2025-01-04,peak inc flu hosp,,,848.0
,21,quantile,0.4,2025-01-04,peak inc flu hosp,,,936.0
,21,quantile,0.45,2025-01-04,peak inc flu hosp,,,1012.0
,21,quantile,0.5,2025-01-04,peak inc flu hosp,,,1111.0
,21,quantile,0.55,2025-01-04,peak inc flu hosp,,,1194.0
,21,quantile,0.6,2025-01-04,peak inc flu hosp,,,1301.0
,21,quantile,0.65,2025-01-04,peak inc flu hosp,,,1444.0
,21,quantile,0.7,2025-01-04,peak inc flu hosp,,,1523.0
,21,quantile,0.75,2025-01-04,peak inc flu hosp,,,1617.0
,21,quantile,0.8,2025-01-04,peak inc flu hosp,,,1714.0
,21,quantile,0.85,2025-01-04,peak inc flu hosp,,,1814.0
,21,quantile,0.9,2025-01-04,peak inc flu hosp,,,1877.0
,21,quantile,0.95,2025-01-04,peak inc flu hosp,,,2013.0
,21,quantile,0.975,2025-01-04,peak inc flu hosp,,,2103.0
,21,quantile,0.99,2025-01-04,peak inc flu hosp,,,2176.0
,22,quantile,0.01,2025-01-04,peak inc flu hosp,,,41.0
,22,quantile,0.025,2025-01-04,peak inc flu hosp,,,91.0
,22,quantile,0.05,2025-01-04,peak inc flu hosp,,,172.0
,22,quantile,0.1,2025-01-04,peak inc flu hosp,,,529.0
,22,quantile,0.15,2025-01-04,peak inc flu hosp,,,760.0
,22,quantile,0.2,2025-01-04,peak inc flu hosp,,,891.0
,22,quantile,0.25,2025-01-04,peak inc flu hosp,,,1099.0
,22,quantile,0.3,2025-01-04,peak inc flu hosp,,,1224.0
,22,quantile,0.35,2025-01-04,peak inc flu hosp,,,1293.0
,22,quantile,0.4,2025-01-04,peak inc flu hosp,,,1348.0
,22,quantile,0.45,2025-01-04,peak inc flu hosp,,,1421.0
,22,quantile,0.5,2025-01-04,peak inc flu hosp,,,1491.0
,22,quantile,0.55,2025-01-04,peak inc flu hosp,,,1614.0
,22,quantile,0.6,2025-01-04,peak inc flu hosp,,,1758.0
,22,quantile,0.65,2025-01-04,peak inc flu hosp,,,1858.0
,22,quantile,0.7,2025-01-04,peak inc flu hosp,,,1972.0
,22,quantile,0.75,2025-01-04,peak inc flu hosp,,,2087.0
,22,quantile,0.8,2025-01-04,peak inc flu hosp,,,2189.0
,22,quantile,0.85,2025-01-04,peak inc flu hosp,,,2314.0
,22,quantile,0.9,2025-01-04,peak inc flu hosp,,,2418.0
,22,quantile,0.95,2025-01-04,peak inc flu hosp,,,2583.0
,22,quantile,0.975,2025-01-04,peak inc flu hosp,,,2700.0
,22,quantile,0.99,2025-01-04,peak inc flu hosp,,,2817.0
,23,quantile,0.01,2025-01-04,peak inc flu hosp,,,16.0
,23,quantile,0.025,2025-01-04,peak inc flu hosp,,,19.0
,23,quantile,0.05,2025-01-04,peak inc flu hosp,,,107.0
,23,quantile,0.1,2025-01-04,peak inc flu hosp,,,144.0
,23,quantile,0.15,2025-01-04,peak inc flu hosp,,,251.0
,23,quantile,0.2,2025-01-04,peak inc flu hosp,,,331.0
,23,quantile,0.25,2025-01-04,peak inc flu hosp,,,376.0
,23,quantile,0.3,2025-01-04,peak inc flu hosp,,,413.0
,23,quantile,0.35,2025-01-04,peak inc flu hosp,,,458.0
,23,quantile,0.4,2025-01-04,peak inc flu hosp,,,509.0
,23,quantile,0.45,2025-01-04,peak inc flu hosp,,,570.0
,23,quantile,0.5,2025-01-04,peak inc flu hosp,,,626.0
,23,quantile,0.55,2025-01-04,peak inc flu hosp,,,691.0
,23,quantile,0.6,2025-01-04,peak inc flu hosp,,,721.0
,23,quantile,0.65,2025-01-04,peak inc flu hosp,,,747.0
,23,quantile,0.7,2025-01-04,peak inc flu hosp,,,791.0
,23,quantile,0.75,2025-01-04,peak inc flu hosp,,,869.0
,23,quantile,0.8,2025-01-04,peak inc flu hosp,,,940.0
,23,quantile,0.85,2025-01-04,peak inc flu hosp,,,1053.0
,23,quantile,0.9,2025-01-04,peak inc flu hosp,,,1169.0
,23,quantile,0.95,2025-01-04,peak inc flu hosp,,,1299.0
,23,quantile,0.975,2025-01-04,peak inc flu hosp,,,1416.0
,23,quantile,0.99,2025-01-04,peak inc flu hosp,,,1491.0
,24,quantile,0.01,2025-01-04,peak inc flu hosp,,,12.0
,24,quantile,0.025,2025-01-04,peak inc flu hosp,,,30.0
,24,quantile,0.05,2025-01-04,peak inc flu hosp,,,56.0
,24,quantile,0.1,2025-01-04,peak inc flu hosp,,,249.0
,24,quantile,0.15,2025-01-04,peak inc flu hosp,,,308.0
,24,quantile,0.2,2025-01-04,peak inc flu hosp,,,476.0
,24,quantile,0.25,2025-01-04,peak inc flu hosp,,,724.0
,24,quantile,0.3,2025-01-04,peak inc flu hosp,,,758.0
,24,quantile,0.35,2025-01-04,peak inc flu hosp,,,1491.0
,24,quantile,0.4,2025-01-04,peak inc flu hosp,,,1562.0
,24,quantile,0.45,2025-01-04,peak inc flu hosp,,,1742.0
,24,quantile,0.5,2025-01-04,peak inc flu hosp,,,1851.0
,24,quantile,0.55,2025-01-04,peak inc flu hosp,,,1980.0
,24,quantile,0.6,2025-01-04,peak inc flu hosp,,,2114.0
,24,quantile,0.65,2025-01-04,peak inc flu hosp,,,2257.0
,24,quantile,0.7,2025-01-04,peak inc flu hosp,,,2447.0
,24,quantile,0.75,2025-01-04,peak inc flu hosp,,,2584.0
,24,quantile,0.8,2025-01-04,peak inc flu hosp,,,2726.0
,24,quantile,0.85,2025-01-04,peak inc flu hosp,,,2806.0
,24,quantile,0.9,2025-01-04,peak inc flu hosp,,,2984.0
,24,quantile,0.95,2025-01-04,peak inc flu hosp,,,3214.0
,24,quantile,0.975,2025-01-04,peak inc flu hosp,,,3319.0
,24,quantile,0.99,2025-01-04,peak inc flu hosp,,,3419.0
,25,quantile,0.01,2025-01-04,peak inc flu hosp,,,50.0
,25,quantile,0.025,2025-01-04,peak inc flu hosp,,,64.0
,25,quantile,0.05,2025-01-04,peak inc flu hosp,,,116.0
,25,quantile,0.1,2025-01-04,peak inc flu hosp,,,341.0
,25,quantile,0.15,2025-01-04,peak inc flu hosp,,,559.0
,25,quantile,0.2,2025-01-04,peak inc flu hosp,,,682.0
,25,quantile,0.25,2025-01-04,peak inc flu hosp,,,921.0
,25,quantile,0.3,2025-01-04,peak inc flu hosp,,,1163.0
,25,quantile,0.35,2025-01-04,peak inc flu hosp,,,1306.0
,25,quantile,0.4,2025-01-04,peak inc flu hosp,,,1457.0
,25,quantile,0.45,2025-01-04,peak inc flu hosp,,,1681.0
,25,quantile,0.5,2025-01-04,peak inc flu hosp,,,1824.0
,25,quantile,0.55,2025-01-04,peak inc flu hosp,,,1904.0
,25,quantile,0.6,2025-01-04,peak inc flu hosp,,,1976.0
,25,quantile,0.65,2025-01-04,peak inc flu hosp,,,2081.0
,25,quantile,0.7,2025-01-04,peak inc flu hosp,,,2217.0
,25,quantile,0.75,2025-01-04,peak inc flu hosp,,,2556.0
,25,quantile,0.8,2025-01-04,peak inc flu hosp,,,2707.0
,25,quantile,0.85,2025-01-04,peak inc flu hosp,,,2814.0
,25,quantile,0.9,2025-01-04,peak inc flu hosp,,,2870.0
,25,quantile,0.95,2025-01-04,peak inc flu hosp,,,2968.0
,25,quantile,0.975,2025-01-04,peak inc flu hosp,,,3059.0
,25,quantile,0.99,2025-01-04,peak inc flu hosp,,,3185.0
,26,quantile,0.01,2025-01-04,peak inc flu hosp,,,0.0
,26,quantile,0.025,2025-01-04,peak inc flu hosp,,,1.0
,26,quantile,0.05,2025-01-04,peak inc flu hosp,,,2.0
,26,quantile,0.1,2025-01-04,peak inc flu hosp,,,25.0
,26,quantile,0.15,2025-01-04,peak inc flu hosp,,,90.0
,26,quantile,0.2,2025-01-04,peak inc flu hosp,,,202.0
,26,quantile,0.25,2025-01-04,peak inc flu hosp,,,367.0
,26,quantile,0.3,2025-01-04,peak inc flu hosp,,,432.0
,26,quantile,0.35,2025-01-04,peak inc flu hosp,,,1211.0
,26,quantile,0.4,2025-01-04,peak inc flu hosp,,,1553.0
,26,quantile,0.45,2025-01-04,peak inc flu hosp,,,1813.0
,26,quantile,0.5,2025-01-04,peak inc flu hosp,,,1968.0
,26,quantile,0.55,2025-01-04,peak inc flu hosp,,,2255.0
,26,quantile,0.6,2025-01-04,peak inc flu hosp,,,2615.0
,26,quantile,0.65,2025-01-04,peak inc flu hosp,,,2819.0
,26,quantile,0.7,2025-01-04,peak inc flu hosp,,,2908.0
,26,quantile,0.75,2025-01-04,peak inc flu hosp,,,2999.0
,26,quantile,0.8,2025-01-04,peak inc flu hosp,,,3104.0
,26,quantile,0.85,2025-01-04,peak inc flu hosp,,,3176.0
,26,quantile,0.9,2025-01-04,peak inc flu hosp,,,3296.0
,26,quantile,0.95,2025-01-04,peak inc flu hosp,,,3691.0
,26,quantile,0.975,2025-01-04,peak inc flu hosp,,,3816.0
,26,quantile,0.99,2025-01-04,peak inc flu hosp,,,3874.0
,27,quantile,0.01,2025-01-04,peak inc flu hosp,,,34.0
,27,quantile,0.025,2025-01-04,peak inc flu hosp,,,59.0
,27,quantile,0.05,2025-01-04,peak inc flu hosp,,,78.0
,27,quantile,0.1,2025-01-04,peak inc flu hosp,,,180.0
,27,quantile,0.15,2025-01-04,peak inc flu hosp,,,297.0
,27,quantile,0.2,2025-01-04,peak inc flu hosp,,,312.0
,27,quantile,0.25,2025-01-04,peak inc flu hosp,,,331.0
,27,quantile,0.3,2025-01-04,peak inc flu hosp,,,361.0
,27,quantile,0.35,2025-01-04,peak inc flu hosp,,,396.0
,27,quantile,0.4,2025-01-04,peak inc flu hosp,,,445.0
,27,quantile,0.45,2025-01-04,peak inc flu hosp,,,461.0
,27,quantile,0.5,2025-01-04,peak inc flu hosp,,,491.0
,27,quantile,0.55,2025-01-04,peak inc flu hosp,,,529.0
,27,quantile,0.6,2025-01-04,peak inc flu hosp,,,646.0
,27,quantile,0.65,2025-01-04,peak inc flu hosp,,,734.0
,27,quantile,0.7,2025-01-04,peak inc flu hosp,,,931.0
,27,quantile,0.75,2025-01-04,peak inc flu hosp,,,993.0
,27,quantile,0.8,2025-01-04,peak inc flu hosp,,,1048.0
,27,quantile,0.85,2025-01-04,peak inc flu hosp,,,1082.0
,27,quantile,0.9,2025-01-04,peak inc flu hosp,,,1235.0
,27,quantile,0.95,2025-01-04,peak inc flu hosp,,,1393.0
,27,quantile,0.975,2025-01-04,peak inc flu hosp,,,1414.0
,27,quantile,0.99,2025-01-04,peak inc flu hosp,,,1430.0
,28,quantile,0.01,2025-01-04,peak inc flu hosp,,,48.0
,28,quantile,0.025,2025-01-04,peak inc flu hosp,,,57.0
,28,quantile,0.05,2025-01-04,peak inc flu hosp,,,68.0
,28,quantile,0.1,2025-01-04,peak inc flu hosp,,,178.0
,28,quantile,0.15,2025-01-04,peak inc flu hosp,,,240.0
,28,quantile,0.2,2025-01-04,peak inc flu hosp,,,338.0
,28,quantile,0.25,2025-01-04,peak inc flu hosp,,,402.0
,28,quantile,0.3,2025-01-04,peak inc flu hosp,,,454.0
,28,quantile,0.35,2025-01-04,peak inc flu hosp,,,505.0
,28,quantile,0.4,2025-01-04,peak inc flu hosp,,,574.0
,28,quantile,0.45,2025-01-04,peak inc flu hosp,,,659.0
,28,quantile,0.5,2025-01-04,peak inc flu hosp,,,744.0
,28,quantile,0.55,2025-01-04,peak inc flu hosp,,,797.0
,28,quantile,0.6,2025-01-04,peak inc flu hosp,,,827.0
,28,quantile,0.65,2025-01-04,peak inc flu hosp,,,853.0
,28,quantile,0.7,2025-01-04,peak inc flu hosp,,,890.0
,28,quantile,0.75,2025-01-04,peak inc flu hosp,,,938.0
,28,quantile,0.8,2025-01-04,peak inc flu hosp,,,986.0
,28,quantile,0.85,2025-01-04,peak inc flu hosp,,,1027.0
,28,quantile,0.9,2025-01-04,peak inc flu hosp,,,1072.0
,28,quantile,0.95,2025-01-04,peak inc flu hosp,,,1172.0
,28,quantile,0.975,2025-01-04,peak inc flu hosp,,,1219.0
,28,quantile,0.99,2025-01-04,peak inc flu hosp,,,1279.0
,29,quantile,0.01,2025-01-04,peak inc flu hosp,,,25.0
,29,quantile,0.025,2025-01-04,peak inc flu hosp,,,34.0
,29,quantile,0.05,2025-01-04,peak inc flu hosp,,,37.0
,29,quantile,0.1,2025-01-04,peak inc flu hosp,,,62.0
,29,quantile,0.15,2025-01-04,peak inc flu hosp,,,293.0
,29,quantile,0.2,2025-01-04,peak inc flu hosp,,,396.0
,29,quantile,0.25,2025-01-04,peak inc flu hosp,,,611.0
,29,quantile,0.3,2025-01-04,peak inc flu hosp,,,1118.0
,29,quantile,0.35,2025-01-04,peak inc flu hosp,,,1335.0
,29,quantile,0.4,2025-01-04,peak inc flu hosp,,,1565.0
,29,quantile,0.45,2025-01-04,peak inc flu hosp,,,1679.0
,29,quantile,0.5,2025-01-04,peak inc flu hosp,,,1768.0
,29,quantile,0.55,2025-01-04,peak inc flu hosp,,,1919.0
,29,quantile,0.6,2025-01-04,peak inc flu hosp,,,2089.0
,29,quantile,0.65,2025-01-04,peak inc flu hosp,,,2184.0
,29,quantile,0.7,2025-01-04,peak inc flu hosp,,,2332.0
,29,quantile,0.75,2025-01-04,peak inc flu hosp,,,2453.0
,29,quantile,0.8,2025-01-04,peak inc flu hosp,,,2544.0
,29,quantile,0.85,2025-01-04,peak inc flu hosp,,,2626.0
,29,quantile,0.9,2025-01-04,peak inc flu hosp,,,2672.0
,29,quantile,0.95,2025-01-04,peak inc flu hosp,,,2749.0
,29,quantile,0.975,2025-01-04,peak inc flu hosp,,,2864.0
,29,quantile,0.99,2025-01-04,peak inc flu hosp,,,3017.0
,30,quantile,0.01,2025-01-04,peak inc flu hosp,,,36.0
,30,quantile,0.025,2025-01-04,peak inc flu hosp,,,44.0
,30,quantile,0.05,2025-01-04,peak inc flu hosp,,,62.0
,30,quantile,0.1,2025-01-04,peak inc flu hosp,,,104.0
,30,quantile,0.15,2025-01-04,peak inc flu hosp,,,157.0
,30,quantile,0.2,2025-01-04,peak inc flu hosp,,,175.0
,30,quantile,0.25,2025-01-04,peak inc flu hosp,,,195.0
,30,quantile,0.3,2025-01-04,peak inc flu hosp,,,226.0
,30,quantile,0.35,2025-01-04,peak inc flu hosp,,,261.0
,30,quantile,0.4,2025-01-04,peak inc flu hosp,,,294.0
,30,quantile,0.45,2025-01-04,peak inc flu hosp,,,323.0
,30,quantile,0.5,2025-01-04,peak inc flu hosp,,,347.0
,30,quantile,0.55,2025-01-04,peak inc flu hosp,,,374.0
,30,quantile,0.6,2025-01-04,peak inc flu hosp,,,402.0
,30,quantile,0.65,2025-01-04,peak inc flu hosp,,,447.0
,30,quantile,0.7,2025-01-04,peak inc flu hosp,,,484.0
,30,quantile,0.75,2025-01-04,peak inc flu hosp,,,520.0
,30,quantile,0.8,2025-01-04,peak inc flu hosp,,,572.0
,30,quantile,0.85,2025-01-04,peak inc flu hosp,,,649.0
,30,quantile,0.9,2025-01-04,peak inc flu hosp,,,710.0
,30,quantile,0.95,2025-01-04,peak inc flu hosp,,,771.0
,30,quantile,0.975,2025-01-04,peak inc flu hosp,,,806.0
,30,quantile,0.99,2025-01-04,peak inc flu hosp,,,853.0
,31,quantile,0.01,2025-01-04,peak inc flu hosp,,,3.0
,31,quantile,0.025,2025-01-04,peak inc flu hosp,,,4.0
,31,quantile,0.05,2025-01-04,peak inc flu hosp,,,8.0
,31,quantile,0.1,2025-01-04,peak inc flu hosp,,,23.0
,31,quantile,0.15,2025-01-04,peak inc flu hosp,,,27.0
,31,quantile,0.2,2025-01-04,peak inc flu hosp,,,32.0
,31,quantile,0.25,2025-01-04,peak inc flu hosp,,,79.0
,31,quantile,0.3,2025-01-04,peak inc flu hosp,,,99.0
,31,quantile,0.35,2025-01-04,peak inc flu hosp,,,224.0
,31,quantile,0.4,2025-01-04,peak inc flu hosp,,,279.0
,31,quantile,0.45,2025-01-04,peak inc flu hosp,,,300.0
,31,quantile,0.5,2025-01-04,peak inc flu hosp,,,343.0
,31,quantile,0.55,2025-01-04,peak inc flu hosp,,,370.0
,31,quantile,0.6,2025-01-04,peak inc flu hosp,,,395.0
,31,quantile,0.65,2025-01-04,peak inc flu hosp,,,426.0
,31,quantile,0.7,2025-01-04,peak inc flu hosp,,,455.0
,31,quantile,0.75,2025-01-04,peak inc flu hosp,,,473.0
,31,quantile,0.8,2025-01-04,peak inc flu hosp,,,492.0
,31,quantile,0.85,2025-01-04,peak inc flu hosp,,,510.0
,31,quantile,0.9,2025-01-04,peak inc flu hosp,,,531.0
,31,quantile,0.95,2025-01-04,peak inc flu hosp,,,568.0
,31,quantile,0.975,2025-01-04,peak inc flu hosp,,,595.0
,31,quantile,0.99,2025-01-04,peak inc flu hosp,,,605.0
,32,quantile,0.01,2025-01-04,peak inc flu hosp,,,2.0
,32,quantile,0.025,2025-01-04,peak inc flu hosp,,,19.0
,32,quantile,0.05,2025-01-04,peak inc flu hosp,,,40.0
,32,quantile,0.1,2025-01-04,peak inc flu hosp,,,82.0
,32,quantile,0.15,2025-01-04,peak inc flu hosp,,,287.0
,32,quantile,0.2,2025-01-04,peak inc flu hosp,,,370.0
,32,quantile,0.25,2025-01-04,peak inc flu hosp,,,497.0
,32,quantile,0.3,2025-01-04,peak inc flu hosp,,,581.0
,32,quantile,0.35,2025-01-04,peak inc flu hosp,,,702.0
,32,quantile,0.4,2025-01-04,peak inc flu hosp,,,773.0
,32,quantile,0.45,2025-01-04,peak inc flu hosp,,,819.0
,32,quantile,0.5,2025-01-04,peak inc flu hosp,,,884.0
,32,quantile,0.55,2025-01-04,peak inc flu hosp,,,972.0
,32,quantile,0.6,2025-01-04,peak inc flu hosp,,,1036.0
,32,quantile,0.65,2025-01-04,peak inc flu hosp,,,1093.0
,32,quantile,0.7,2025-01-04,peak inc flu hosp,,,1145.0
,32,quantile,0.75,2025-01-04,peak inc flu hosp,,,1223.0
,32,quantile,0.8,2025-01-04,peak inc flu hosp,,,1277.0
,32,quantile,0.85,2025-01-04,peak inc flu hosp,,,1332.0
,32,quantile,0.9,2025-01-04,peak inc flu hosp,,,1450.0
,32,quantile,0.95,2025-01-04,peak inc flu hosp,,,1530.0
,32,quantile,0.975,2025-01-04,peak inc flu hosp,,,1584.0
,32,quantile,0.99,2025-01-04,peak inc flu hosp,,,1655.0
,33,quantile,0.01,2025-01-04,peak inc flu hosp,,,14.0
,33,quantile,0.025,2025-01-04,peak inc flu hosp,,,94.0
,33,quantile,0.05,2025-01-04,peak inc flu hosp,,,131.0
,33,quantile,0.1,2025-01-04,peak inc flu hosp,,,296.0
,33,quantile,0.15,2025-01-04,peak inc flu hosp,,,412.0
,33,quantile,0.2,2025-01-04,peak inc flu hosp,,,500.0
,33,quantile,0.25,2025-01-04,peak inc flu hosp,,,577.0
,33,quantile,0.3,2025-01-04,peak inc flu hosp,,,657.0
,33,quantile,0.35,2025-01-04,peak inc flu hosp,,,743.0
,33,quantile,0.4,2025-01-04,peak inc flu hosp,,,817.0
,33,quantile,0.45,2025-01-04,peak inc flu hosp,,,868.0
,33,quantile,0.5,2025-01-04,peak inc flu hosp,,,904.0
,33,quantile,0.55,2025-01-04,peak inc flu hosp,,,952.0
,33,quantile,0.6,2025-01-04,peak inc flu hosp,,,1020.0
,33,quantile,0.65,2025-01-04,peak inc flu hosp,,,1090.0
,33,quantile,0.7,2025-01-04,peak inc flu hosp,,,1179.0
,33,quantile,0.75,2025-01-04,peak inc flu hosp,,,1321.0
,33,quantile,0.8,2025-01-04,peak inc flu hosp,,,1458.0
,33,quantile,0.85,2025-01-04,peak inc flu hosp,,,1556.0
,33,quantile,0.9,2025-01-04,peak inc flu hosp,,,1649.0
,33,quantile,0.95,2025-01-04,peak inc flu hosp,,,1742.0
,33,quantile,0.975,2025-01-04,peak inc flu hosp,,,1933.0
,33,quantile,0.99,2025-01-04,peak inc flu hosp,,,2036.0
,34,quantile,0.01,2025-01-04,peak inc flu hosp,,,661.0
,34,quantile,0.025,2025-01-04,peak inc flu hosp,,,694.0
,34,quantile,0.05,2025-01-04,peak inc flu hosp,,,871.0
,34,quantile,0.1,2025-01-04,peak inc flu hosp,,,1307.0
,34,quantile,0.15,2025-01-04,peak inc flu hosp,,,1614.0
,34,quantile,0.2,2025-01-04,peak inc flu hosp,,,1844.0
,34,quantile,0.25,2025-01-04,peak inc flu hosp,,,2008.0
,34,quantile,0.3,2025-01-04,peak inc flu hosp,,,2162.0
,34,quantile,0.35,2025-01-04,peak inc flu hosp,,,2363.0
,34,quantile,0.4,2025-01-04,peak inc flu hosp,,,2679.0
,34,quantile,0.45,2025-01-04,peak inc flu hosp,,,2841.0
,34,quantile,0.5,2025-01-04,peak inc flu hosp,,,2997.0
,34,quantile,0.55,2025-01-04,peak inc flu hosp,,,3151.0
,34,quantile,0.6,2025-01-04,peak inc flu hosp,,,3299.0
,34,quantile,0.65,2025-01-04,peak inc flu hosp,,,3456.0
,34,quantile,0.7,2025-01-04,peak inc flu hosp,,,3702.0
,34,quantile,0.75,2025-01-04,peak inc flu hosp,,,4068.0
,34,quantile,0.8,2025-01-04,peak inc flu hosp,,,4266.0
,34,quantile,0.85,2025-01-04,peak inc flu hosp,,,4478.0
,34,quantile,0.9,2025-01-04,peak inc flu hosp,,,4898.0
,34,quantile,0.95,2025-01-04,peak inc flu hosp,,,5334.0
,34,quantile,0.975,2025-01-04,peak inc flu hosp,,,5768.0
,34,quantile,0.99,2025-01-04,peak inc flu hosp,,,6518.0
,35,quantile,0.01,2025-01-04,peak inc flu hosp,,,11.0
,35,quantile,0.025,2025-01-04,peak inc flu hosp,,,61.0
,35,quantile,0.05,2025-01-04,peak inc flu hosp,,,75.0
,35,quantile,0.1,2025-01-04,peak inc flu hosp,,,169.0
,35,quantile,0.15,2025-01-04,peak inc flu hosp,,,238.0
,35,quantile,0.2,2025-01-04,peak inc flu hosp,,,258.0
,35,quantile,0.25,2025-01-04,peak inc flu hosp,,,290.0
,35,quantile,0.3,2025-01-04,peak inc flu hosp,,,315.0
,35,quantile,0.35,2025-01-04,peak inc flu hosp,,,346.0
,35,quantile,0.4,2025-01-04,peak inc flu hosp,,,375.0
,35,quantile,0.45,2025-01-04,peak inc flu hosp,,,408.0
,35,quantile,0.5,2025-01-04,peak inc flu hosp,,,440.0
,35,quantile,0.55,2025-01-04,peak inc flu hosp,,,458.0
,35,quantile,0.6,2025-01-04,peak inc flu hosp,,,484.0
,35,quantile,0.65,2025-01-04,peak inc flu hosp,,,523.0
,35,quantile,0.7,2025-01-04,peak inc flu hosp,,,549.0
,35,quantile,0.75,2025-01-04,peak inc flu hosp,,,566.0
,35,quantile,0.8,2025-01-04,peak inc flu hosp,,,587.0
,35,quantile,0.85,2025-01-04,peak inc flu hosp,,,620.0
,35,quantile,0.9,2025-01-04,peak inc flu hosp,,,642.0
,35,quantile,0.95,2025-01-04,peak inc flu hosp,,,670.0
,35,quantile,0.975,2025-01-04,peak inc flu hosp,,,728.0
,35,quantile,0.99,2025-01-04,peak inc flu hosp,,,733.0
,36,quantile,0.01,2025-01-04,peak inc flu hosp,,,299.0
,36,quantile,0.025,2025-01-04,peak inc flu hosp,,,372.0
,36,quantile,0.05,2025-01-04,peak inc flu hosp,,,1319.0
,36,quantile,0.1,2025-01-04,peak inc flu hosp,,,1715.0
,36,quantile,0.15,2025-01-04,peak inc flu hosp,,,2207.0
,36,quantile,0.2,2025-01-04,peak inc flu hosp,,,3117.0
,36,quantile,0.25,2025-01-04,peak inc flu hosp,,,3491.0
,36,quantile,0.3,2025-01-04,peak inc flu hosp,,,3814.0
,36,quantile,0.35,2025-01-04,peak inc flu hosp,,,4127.0
,36,quantile,0.4,2025-01-04,peak inc flu hosp,,,4351.0
,36,quantile,0.45,2025-01-04,peak inc flu hosp,,,4723.0
,36,quantile,0.5,2025-01-04,peak inc flu hosp,,,5109.0
,36,quantile,0.55,2025-01-04,peak inc flu hosp,,,5474.0
,36,quantile,0.6,2025-01-04,peak inc flu hosp,,,5791.0
,36,quantile,0.65,2025-01-04,peak inc flu hosp,,,6089.0
,36,quantile,0.7,2025-01-04,peak inc flu hosp,,,6476.0
,36,quantile,0.75,2025-01-04,peak inc flu hosp,,,6842.0
,36,quantile,0.8,2025-01-04,peak inc flu hosp,,,7422.0
,36,quantile,0.85,2025-01-04,peak inc flu hosp,,,7968.0
,36,quantile,0.9,2025-01-04,peak inc flu hosp,,,8711.0
,36,quantile,0.95,2025-01-04,peak inc flu hosp,,,9940.0
,36,quantile,0.975,2025-01-04,peak inc flu hosp,,,11483.0
,36,quantile,0.99,2025-01-04,peak inc flu hosp,,,12046.0
,37,quantile,0.01,2025-01-04,peak inc flu hosp,,,170.0
,37,quantile,0.025,2025-01-04,peak inc flu hosp,,,261.0
,37,quantile,0.05,2025-01-04,peak inc flu hosp,,,349.0
,37,quantile,0.1,2025-01-04,peak inc flu hosp,,,574.0
,37,quantile,0.15,2025-01-04,peak inc flu hosp,,,875.0
,37,quantile,0.2,2025-01-04,peak inc flu hosp,,,1150.0
,37,quantile,0.25,2025-01-04,peak inc flu hosp,,,1395.0
,37,quantile,0.3,2025-01-04,peak inc flu hosp,,,1859.0
,37,quantile,0.35,2025-01-04,peak inc flu hosp,,,2016.0
,37,quantile,0.4,2025-01-04,peak inc flu hosp,,,2378.0
,37,quantile,0.45,2025-01-04,peak inc flu hosp,,,2552.0
,37,quantile,0.5,2025-01-04,peak inc flu hosp,,,2743.0
,37,quantile,0.55,2025-01-04,peak inc flu hosp,,,2853.0
,37,quantile,0.6,2025-01-04,peak inc flu hosp,,,2947.0
