"model_id","location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"UMass-flusion","29",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0124024003890277
"UMass-flusion","30",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","30",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","decrease",0
"UMass-flusion","30",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","stable",0.954287024893951
"UMass-flusion","30",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","increase",0.0433970957184926
"UMass-flusion","30",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.00231587938755595
"UMass-flusion","30",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","30",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","decrease",0
"UMass-flusion","30",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","stable",0.853346968589937
"UMass-flusion","30",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","increase",0.143051566386963
"UMass-flusion","30",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.00360146502309999
"UMass-flusion","30",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","30",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","decrease",0
"UMass-flusion","30",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","stable",0.726613206775269
"UMass-flusion","30",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","increase",0.265618105722065
"UMass-flusion","30",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.00776868750266602
"UMass-flusion","30",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","30",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","decrease",0
"UMass-flusion","30",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","stable",0.699821059933871
"UMass-flusion","30",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","increase",0.287607833343704
"UMass-flusion","30",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0125711067224249
"UMass-flusion","31",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",1.86359375649805e-43
"UMass-flusion","31",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","decrease",2.251743702346e-05
"UMass-flusion","31",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","stable",0.903158221710865
"UMass-flusion","31",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","increase",0.0967313007686091
"UMass-flusion","31",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_increase",8.79600835024252e-05
"UMass-flusion","31",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",1.62938080619793e-250
"UMass-flusion","31",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","decrease",2.41674825316153e-07
"UMass-flusion","31",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","stable",0.753390613450229
"UMass-flusion","31",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","increase",0.246286256370912
"UMass-flusion","31",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.000322888504033836
"UMass-flusion","31",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","31",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","decrease",5.43123825449698e-12
"UMass-flusion","31",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","stable",0.698086548503423
"UMass-flusion","31",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","increase",0.301516488403823
"UMass-flusion","31",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.000396963087322177
"UMass-flusion","31",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","31",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","decrease",2.02384535128283e-23
"UMass-flusion","31",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","stable",0.725591388550531
"UMass-flusion","31",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","increase",0.273126176209073
"UMass-flusion","31",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0012824352403954
"UMass-flusion","32",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",8.70198894281558e-11
"UMass-flusion","32",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.0963797800789859
"UMass-flusion","32",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","stable",0.413520639108387
"UMass-flusion","32",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","increase",0.467619951647619
"UMass-flusion","32",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0224796290779882
"UMass-flusion","32",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",3.85905700679093e-21
"UMass-flusion","32",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.0455360360318969
"UMass-flusion","32",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","stable",0.426991786759125
"UMass-flusion","32",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","increase",0.500522656990159
"UMass-flusion","32",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0269495202188186
"UMass-flusion","32",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",2.97934182609031e-28
"UMass-flusion","32",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.0235100879661782
"UMass-flusion","32",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","stable",0.433318783306925
"UMass-flusion","32",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","increase",0.513389910547999
"UMass-flusion","32",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0297812181788982
"UMass-flusion","32",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",4.70997758842138e-46
"UMass-flusion","32",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.00419363372221542
"UMass-flusion","32",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","stable",0.510121175581926
"UMass-flusion","32",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","increase",0.458315595323116
"UMass-flusion","32",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0273695953727423
"UMass-flusion","33",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",2.16233644351918e-11
"UMass-flusion","33",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.00303741253570552
"UMass-flusion","33",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","stable",0.816799397196972
"UMass-flusion","33",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","increase",0.170523304815373
"UMass-flusion","33",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.00963988543032568
"UMass-flusion","33",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",1.23684925702358e-22
"UMass-flusion","33",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.00930940856793736
"UMass-flusion","33",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","stable",0.662608194798869
"UMass-flusion","33",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","increase",0.32025808794379
"UMass-flusion","33",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.00782430868940343
"UMass-flusion","33",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",2.47367675563405e-44
"UMass-flusion","33",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.00994223934101639
"UMass-flusion","33",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","stable",0.566049429194335
"UMass-flusion","33",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","increase",0.413007239702132
"UMass-flusion","33",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0110010917625166
"UMass-flusion","33",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",5.36758928575539e-170
"UMass-flusion","33",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","decrease",2.0594138826756e-05
"UMass-flusion","33",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","stable",0.631026249241274
"UMass-flusion","33",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","increase",0.359157287108604
"UMass-flusion","33",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0097958695112953
"UMass-flusion","34",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",4.51947846068635e-36
"UMass-flusion","34",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.00516631481428282
"UMass-flusion","34",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","stable",0.754478882194959
"UMass-flusion","34",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","increase",0.240327938513393
"UMass-flusion","34",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_increase",2.68644773658844e-05
"UMass-flusion","34",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",1.48938409371034e-92
"UMass-flusion","34",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.000140014374246553
"UMass-flusion","34",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","stable",0.714607078747718
"UMass-flusion","34",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","increase",0.285204214562069
"UMass-flusion","34",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_increase",4.86923159666031e-05
"UMass-flusion","34",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",6.3875626098938e-292
"UMass-flusion","34",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","decrease",2.28792053611531e-09
"UMass-flusion","34",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","stable",0.668988153604104
"UMass-flusion","34",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","increase",0.3308564161378
"UMass-flusion","34",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.000155427970175426
"UMass-flusion","34",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","34",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","decrease",1.27794320766438e-30
"UMass-flusion","34",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","stable",0.708491208988919
"UMass-flusion","34",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","increase",0.290664188530322
"UMass-flusion","34",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.000844602480759127
"UMass-flusion","35",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",3.06032361283446e-11
"UMass-flusion","35",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.0516931638369943
"UMass-flusion","35",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","stable",0.617433040127821
"UMass-flusion","35",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","increase",0.311771795814477
"UMass-flusion","35",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0191020001901046
"UMass-flusion","35",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",1.62079361851162e-35
"UMass-flusion","35",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.0544706782813512
"UMass-flusion","35",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","stable",0.468987129234137
"UMass-flusion","35",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","increase",0.457200798689351
"UMass-flusion","35",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0193413937951606
"UMass-flusion","35",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",7.91298508799449e-46
"UMass-flusion","35",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.0175989193366727
"UMass-flusion","35",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","stable",0.471031766969796
"UMass-flusion","35",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","increase",0.482080664150398
"UMass-flusion","35",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0292886495431336
"UMass-flusion","35",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",1.12659710743034e-162
"UMass-flusion","35",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","decrease",9.52553756130869e-05
"UMass-flusion","35",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","stable",0.522229186431608
"UMass-flusion","35",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","increase",0.441176592204622
"UMass-flusion","35",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0364989659881571
"UMass-flusion","36",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",9.19908208094749e-57
"UMass-flusion","36",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.000393295725710768
"UMass-flusion","36",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","stable",0.818899118286366
"UMass-flusion","36",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","increase",0.180707523974446
"UMass-flusion","36",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_increase",6.20134772422176e-08
"UMass-flusion","36",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",1.3418337252412e-96
"UMass-flusion","36",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","decrease",1.0367414235679e-05
"UMass-flusion","36",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","stable",0.779888361467405
"UMass-flusion","36",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","increase",0.220099335792051
"UMass-flusion","36",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_increase",1.93532630821114e-06
"UMass-flusion","36",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",1.4786273174782e-119
"UMass-flusion","36",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","decrease",3.71651349094807e-07
"UMass-flusion","36",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","stable",0.736025402564201
"UMass-flusion","36",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","increase",0.2639208413112
"UMass-flusion","36",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_increase",5.33844732502065e-05
"UMass-flusion","36",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",2.6829385111661e-137
"UMass-flusion","36",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","decrease",1.3512537866544e-09
"UMass-flusion","36",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","stable",0.780727129036007
"UMass-flusion","36",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","increase",0.219184422419369
"UMass-flusion","36",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_increase",8.84471933698672e-05
"UMass-flusion","37",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",2.4485653082675e-66
"UMass-flusion","37",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.0171340512851674
"UMass-flusion","37",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","stable",0.844357854367244
"UMass-flusion","37",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","increase",0.138508069936075
"UMass-flusion","37",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_increase",2.44115139214074e-08
"UMass-flusion","37",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","37",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","decrease",9.33989551381338e-10
"UMass-flusion","37",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","stable",0.86948412699398
"UMass-flusion","37",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","increase",0.13051576040038
"UMass-flusion","37",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_increase",1.11671650815381e-07
"UMass-flusion","37",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","37",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","decrease",3.53750107982267e-24
"UMass-flusion","37",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","stable",0.841682213423185
"UMass-flusion","37",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","increase",0.158309245787213
"UMass-flusion","37",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_increase",8.54078960199622e-06
"UMass-flusion","37",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","37",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","decrease",3.68660314277713e-75
"UMass-flusion","37",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","stable",0.861180802119181
"UMass-flusion","37",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","increase",0.13881871395711
"UMass-flusion","37",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_increase",4.8392370899375e-07
"UMass-flusion","38",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","38",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","decrease",0
"UMass-flusion","38",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","stable",0.990328144514418
"UMass-flusion","38",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","increase",0.00806468152356365
"UMass-flusion","38",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0016071739620187
"UMass-flusion","38",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","38",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","decrease",0
"UMass-flusion","38",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","stable",0.946368366958737
"UMass-flusion","38",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","increase",0.0530083132994011
"UMass-flusion","38",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.000623319741862249
"UMass-flusion","38",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","38",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","decrease",0
"UMass-flusion","38",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","stable",0.885424699307313
"UMass-flusion","38",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","increase",0.109264799468596
"UMass-flusion","38",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.00531050122409116
"UMass-flusion","38",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","38",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","decrease",0
"UMass-flusion","38",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","stable",0.817302936987683
"UMass-flusion","38",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","increase",0.175278257320937
"UMass-flusion","38",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.00741880569138009
"UMass-flusion","39",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0.051196734513992
"UMass-flusion","39",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.267055654317783
"UMass-flusion","39",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","stable",0.227117853781147
"UMass-flusion","39",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","increase",0.289625808665622
"UMass-flusion","39",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.165003948721456
"UMass-flusion","39",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0.00856678721792745
"UMass-flusion","39",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.29033208445344
"UMass-flusion","39",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","stable",0.244560948165422
"UMass-flusion","39",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","increase",0.331104601537257
"UMass-flusion","39",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.125435578625954
"UMass-flusion","39",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0.00195698544162545
"UMass-flusion","39",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.339303284225467
"UMass-flusion","39",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","stable",0.271706333435267
"UMass-flusion","39",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","increase",0.2915208893708
"UMass-flusion","39",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0955125075268405
"UMass-flusion","39",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0.000139992270554527
"UMass-flusion","39",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.387889430715949
"UMass-flusion","39",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","stable",0.299576125417963
"UMass-flusion","39",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","increase",0.232777328556889
"UMass-flusion","39",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0796171230386444
"UMass-flusion","40",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",2.71006189372466e-19
"UMass-flusion","40",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.0189149706318825
"UMass-flusion","40",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","stable",0.634669879227247
"UMass-flusion","40",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","increase",0.341344380951521
"UMass-flusion","40",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.00507076918934968
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",9.09511070069207e-66
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.00135312368454724
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","stable",0.577097849520421
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","increase",0.416579030869626
"UMass-flusion","40",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.00496999592540548
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",3.69507812594254e-198
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","decrease",1.13853550300085e-06
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","stable",0.528008518387147
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","increase",0.458655794483162
"UMass-flusion","40",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0133345485941876
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","decrease",1.16634310534738e-12
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","stable",0.560272490450065
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","increase",0.417708175787741
"UMass-flusion","40",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.0220193337610272
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",1.66558842085571e-20
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.0231468793572053
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","stable",0.691725582958218
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","increase",0.283948612316167
"UMass-flusion","41",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.00117892536841024
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",7.18609760621589e-39
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.00438591794660379
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","stable",0.674179445781849
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","increase",0.31992405839626
"UMass-flusion","41",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.00151057787528708
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",2.35901183682861e-193
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","decrease",6.10360000402056e-06
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","stable",0.636746199482352
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","increase",0.357822205127385
"UMass-flusion","41",2,2024-12-07,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.00542549179025908
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","decrease",3.58112617623488e-12
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","stable",0.685071276885835
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","increase",0.307196177678205
"UMass-flusion","41",3,2024-12-14,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.00773254543237889
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0.0341611445526367
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.131674074172212
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","stable",0.144341431030195
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","increase",0.376356834295682
"UMass-flusion","42",0,2024-11-23,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.313466515949275
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_decrease",0.00162712761533361
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","decrease",0.0904525862710685
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","stable",0.104444408856838
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","increase",0.430805099114729
"UMass-flusion","42",1,2024-11-30,2024-11-23,"wk flu hosp rate change","pmf","large_increase",0.372670778142031
